,Date,Notes,Commentaires
11,janv. 2023,"1,0","Ni fais ni a faire rien de mangable, foi gras ignoble (venant du sud ouest je sais de quoi je parle), maigret ridicule (1/3 de magret) etmal cuit, burger immangeable bref oublié ce restau sur lesquels les avis sont étrangements positifs."
12,janv. 2023,"5,0","La cuisine est très bonne, les parts sont généreuses, les plats sont très savoureux. L'ambiance et la sympathie du personnel est très agréable. Une très bonne adresse au cœur de Lyon 6."
13,août 2022,"5,0","Super moment passé, service au top, produits frais, tous est fait maison, portion généreuse pour un prix convenable . Rien à redire..."
14,août 2022,"5,0","Ce restaurant n’a pas volé ses 5 étoiles! Nous avons été ravis de notre soirée: une cuisine généreuse, faite maison avec des produits frais et parfumés de l’entrée au dessert.  Le lieu propose une terrasse en été dans une rue calme en soirée et une salle à la déco industrielle et chaleureuse. Le vin était bon et le service efficace et sympathique. Un excellent rapport qualité prix! Nous reviendrons essayer la carte hivernale sans nul doute! Un grand merci à l’équipe du book lard!"
15,août 2022,"5,0","Réservation pour 4. Accueil impeccable, plats également sans faute. Excellent tartare de bœuf et fondant au chocolat (l'un des meilleurs que j'ai eu depuis bien longtemps, et c'est pourtant mon dessert phare où que j'aille). Je ne peux que vous le conseillez les yeux fermés. La lecture de mauvais avis sur ce restaurant m'est complètement incompréhensible."
16,juil. 2022,"1,0","Attention changement de propriétaire ! 

Nous étions déjà venus dans ce restaurant en 2019. 
Nous avions été conquis par le raffinement des plats et la qualité des produits. 

Expérience réitérée en juillet 2022 : nourriture insipide, haricots plats sans saveur (pas même de sel), pommes de terre sèches et non-assaisonnées et pour couronner le tout un magret de canard beaucoup trop cuit agrémenté d'une sauce qui n'était autre qu'un vulgaire bouillon trop salé et trop gras. 

Trompés de plus sur l'intitulé du plat. Une purée de légumes du moment était annoncée sur le menu mais inexistante dans l'assiette et le choix de la sauce également proposé sur le menu n'a juste pas eu lieu.

Les assiettes sont disgracieuses, avec beaucoup trop de nourriture (on a l'impression d'être à la cantine).

En bref, si vous avez connu le restaurant avant septembre 2021 (changement de propriétaire à ce moment-là), attendez vous à une cuisine de bistrot plus que décevante, à la limite de l'arnaque.

Unique point positif : le personnel est sympathique."
17,juil. 2022,"5,0","Repas délicieux, produits frais ! 
Rapport qualité prix imbattable 
Le serveur d’une gentillesse 
Super terrasse"
18,juil. 2022,"5,0","Nous somme venu dans ce restaurant sur recommandation d’amis qui travail dans le quartier !!! 

Le personnel hyper gentil serviable, les plats sont délicieux, hyper copieux le tous fais maison !!!
J’ai adoré ce restaurant !!!

Je vais le recommander à tous mes amis

Merci à vous"
19,mai 2022,"2,0","Une grande déception au regard des avis en ligne !
La qualité du service n’était pas vraiment au rendez-vous ce qui toutefois s’expliquer et s’excuser pour une serveuse n’ayant que 2 jours d’expérience !
Indépendamment de cela, on est malheureusement tombé sur une soirée où la machine à glaçons ne fonctionnait pas. Du coup, carte des apéros réduite avec entre autres pas de Mojito disponible. Du coup, par défaut, je choisis un verre de Ricard qui m’est servi totalement noyé avec une eau à peine fraîche ! Par la suite, on a également eu une mauvaise surprise avec la salade Cesar qui contenait des morceaux de poulet soit disant panés mais qui étaient de qualité plus que moyenne (certains n’ont même pas pu être coupés…). En revanche pas de souci avec le Burger et le Parmentier de Poisson ! On espérait se rattraper avec le dessert mais malheureusement le Tiramisu que l’on avait choisi sur la carte n’est plus disponible ! 
En résumé une soirée bien décevante, qui, je l’espère, ne sera qu’une exception au regard des avis très favorables précédemment publiés par d’autres personnes. 
Je terminerais en disant que ces problèmes ont été discuté en fin de repas avec le patron (très sympa par ailleurs et à l’écoute) qui m’a offert le verre de Pastis…."
20,avr. 2022,"5,0",J’adore ce type d’établissement ou la simplicité ne gâche pas le goût et le service. Personnel super sympa et du goût dans l’assiette. J’adore l’entrée aux champignons et le tartare était excellent. On revient vite.
21,avr. 2022,"5,0","L’assiette est copieuse (et plus que réussie !), le service est parfait et l’ambiance excellente grâce à la gentillesse des deux propriétaires des lieux. 

Restaurant où l’on s’y sent bien. 

Jamais déçu !"
22,avr. 2022,"5,0","Une agréable soirée dans ce restaurant à la
L'esprit cocooning.
Carte réduite pour des produits frais et du fait maison, tout ce qu'on aime.
Equipe très sympa et à l'écoute de la clientèle.
Il faut juste veiller à réserver !"
23,mars 2022,"2,0","Nous étions déjà venus fin 2020 et nous avions adorés cette adresse, pour nous c était un must  to do à Lyon  
Cependant lors de cette 2ème visite nous avons vite déchantés : l équipe nous presse à manger vite, à quitter vite la table, nous n avons même pas pu finir nos desserts tranquillement... 
Le serveur est très sympathique, en revanche le chef qui vient nous demander de partir alors que nous n’avions pas terminé... du jamais vu !
Niveau qualité culinaire : elle est au rdv même si les plats étaient mieux travaillés il y a 1 an et demi que cette fois ci, mais dans l ensemble c était bon, c est juste dommage de devoir faire vite et engloutir nos plats le plus vite possible!
Nous ne reviendrons pas car cette sortie détente est devenu pressurisante par le timing imposé..."
24,avr. 2022,"5,0","Nous avons très bien mangé.
Bonne cuisson.
Choix de vin au verre varié
Nous reviendrons avec plaisir.
Équipe très sympathique "
25,mars 2022,"5,0","Le personnel du restaurant est accueillant et drôle. Vous passerez un très bon moment.
La nourriture est délicieuse 👍"
26,mars 2022,"5,0","Lieux avec accueil au top ! 
Qualité de la nourriture au rendez-vous et si vous êtes pas trop con l’ambiance suit vraiment !! 
Venez sans retenue :)"
27,mars 2022,"5,0","C'était ma deuxième visite au Book Lard avec mon amie.  
Autant vous dire qu'on ne peut pas être déçu ! 

Un accueil agréable dans un petit lieu calme et cosy. Les patrons sont souriants et ont de bonnes conversations, ils font tout pour vous mettre à l'aise.

Au niveau de la nourriture, tout est bon et copieux, vous aurez le ventre bien rempli en sortant de là-bas ! 

Comme je le dis souvent, peu de choix sur une carte est gage de qualité et ce restaurant me donne raison.

En plus de ça, les plats sont travaillés et ils ont ajouté quelques nouveautés au niveau du foie gras et du magret de canard ! 

Le rapport qualité / prix est clairement imbattable.

Merci pour ce festin, nous reviendrons !"
28,mars 2022,"5,0","Cuisine excellente ! 

Les produits sont frais, les assiettes bien dressées. 
Le burger pulled-pork est une tuerie. 
Le service est souriant, le tout dans une ambiance chaleureuse et conviviale. 

Je ne peux que recommander le Book-Lard !"
29,févr. 2022,"5,0","Ce petit resto est très intimiste, les gérants sont super accueillants et l’ambiance est détendue ! Par ailleurs les plats sont géniaux et accessibles pour tout le monde.  Tout est fait maison, avec générosité et originalité. Vous allez vous régaler sans faute !"
30,févr. 2022,"5,0","Des avis sur TripAdvisor qui donnaient envie couplés aux conseils d’une amie lyonnaise et nous avons pris la direction de ce restaurant les yeux fermés. 
L’accueil et la cuisine ont été au rendez-vous mais le service et la gentillesse des deux patrons ont été une surprise fort agréable. 
C’est exactement le genre d’endroit qui donne envie d’en faire sa cantine et de revenir pour y passer un très bon moment. 
Allez y les yeux fermés comme nous et vous ne serez pas déçus"
31,févr. 2022,"5,0","Endroit très sympa. Rapport qualité prix au top ! Des patrons très gentils ! Je recommande fortement, pour boir un coup ou pour manger."
32,févr. 2022,"5,0","Vraiment une belle découverte avec mon ami Thomas, un tartare au couteau exquis et une tarte tatin avec des pommes fondantes à souhait. Le prix est plus que raisonnable,le service chaleureux et rapide. J ai pu discuter avec les 2 gérants très sympathiques. Je vous recommande donc ce resto fortement."
33,févr. 2022,"5,0","J'y vais de temps en temps pour déjeuner depuis plusieurs années. La qualité des plats et du service est toujours irréprochable. Le changement récent de propriétaire n'a rien changé, j'y retournerai encore sans hésiter !"
34,janv. 2022,"4,0","Peu de plats à la carte mais vraiment de la qualité dans chaque plats !
Le burger de porc effiloché est excellent !!
Les conseils et explications sont au top !
Intime et simple, un bon moment assuré !"
35,déc. 2021,"4,0","Je suis passé devant ce restaurant des dizaines de fois sans jalais aller y manger... Finalement j'ai poussé la porte.
La cuisine est rafinée et savoureuse. L'accueil sympathique.
J'y retournerai !"
36,janv. 2022,"5,0","Très bon accueil, restaurateur sympathique. Plats savoureux, cadre agréable et chaleureux. Le fondant au chocolat est incroyable !"
37,déc. 2021,"5,0",Un accueil très chaleureux. Nous sommes venus plusieurs fois Et nous avons essayé différents plats et tout est très bon. Et pour couronner le tout une décoration très sympa. 
38,déc. 2021,"5,0","Nous sommes allés déjeuner au Book-Lard après avoir consulté les nombreux avis positifs sur TripAdvisor, et il faut reconnaître que ce restaurant les mérite totalement ! Excellente cuisine, basée sur des plats classiques mais revisités avec des produits de qualité et de très bonnes associations de saveurs. Tout était excellent, de l'entrée jusqu'au dessert. Le service est très sympathique, et l'ambiance à l'intérieur du restaurant est chaleureuse, on s'y sent bien.

Petite anecdote qui témoigne de la qualité du service : le serveur avait oublié de transmettre notre commande de desserts à la cuisine, il s'en est aperçu et est venu spontanément s'excuser et nous offrir nos verres de vin pour se faire pardonner, alors que nous ne nous étions rendus compte de rien ! Ce genre de geste est tellement rare de nos jours..

Nous reviendrons avec grand plaisir !"
39,nov. 2021,"5,0","Rien a redire ... accueil chaleureux ! 
Tout est fait maison, raffiné et délicieux ! 
patron adorable <3"
40,nov. 2021,"5,0","Accueil chaleureux , des plats excellents , une belle découverte vin rouge 🍷,un rdv entre amies réussi , tout était parfait ! 
Nous recommandons et reviendrons sans hésitation aucune ;) 
À très bientôt"
41,nov. 2021,"5,0","Plats excellents, conseils au top et accueil irréprochable, tout ça pour un prix plus que raisonnable 29,90  € entrée plat dessert.
Cocktail maison et très abordable !
Continuez comme ça !!"
42,nov. 2021,"5,0","Ce restaurant fût une belle découverte au cours de notre séjour lyonnais : une cuisine sans prétention (entre les classiques de type burger et des plats beaucoup plus travaillés), un environnement très chaleureux (mezzanine, grandes fenêtres donnant sur l'extérieur, tables bien espacées ce qui est agréable et service très convivial). Les prix restent très corrects (menu à 29,90€ avec entrée, plat et dessert), les plats sont très copieux, le prix des cocktails est également vraiment raisonnable (aux alentours de 7€ et ils sont très bien exécutés). Service rapide et sympathique, nous recommandons vivement !"
43,nov. 2021,"4,0","Une bonne cuisine, un personnel agréable et une ambiance entre le médiéval et le moderne pour un repas agréable entre amis ou en couple 🥰

Tables un peu proche les uns des autres cependant et mezzanine un peu basse sous plafond"
44,nov. 2021,"4,0","Une belle salle faite de murs en briques, de tuyaux, de bois et de métal harmonieusement associés.

- Un service rapide et sympathique.

- Une cuisine élaborée et assez audacieuse avec des réussites ( une entrée figues roties, butternut, noisettes, ricotta exceptionnelle en surprises de saveurs) et des semi déceptions ( Un Burger pulled pork beaucoup trop gras).

L'ensemble vaut largement le détour même si la marge de progression reste large."
45,oct. 2021,"5,0","5 étoiles! tout a déjà été dit sur ce restaurant. Qualité, accueil, prix. Bref tout est excellent. Vous pouvez y aller les yeux fermés (sauf pour monter l'escalier)"
46,oct. 2021,"5,0","Bel accueil,plats délicieux et service au top!! Cadre chaleureux 
Je recommande !!
A très bientôt et merci messieurs"
47,sept. 2021,"5,0","Qu’on soit devant le restaurant ou devant son assiette, on profite d’une belle vue. Les plats sont préparés avec soins, les saveurs sont parfaitement maîtrisés et le service est des plus agréables. 
Allez y pour un rendez vous amoureux ou entre collègues, vous ne serez pas déçu. 
Le tartare était sans aucun doute le meilleur que j’ai pu manger. La tomate mozzarella était magnifique. Le magret était cuit à la perfection.
Un seul conseil, allez y."
48,sept. 2021,"5,0","Cuisine excellente. Accueil très chaleureux  et sympathique. La tarte au citron 🍋 est à tomber. Restaurant à recommander ++
"
49,sept. 2021,"5,0","Un bon petit restaurant dans le centre de Lyon, idéale pour un très bon repas à prix raisonnable.
Personnel accueillant et agréable.
Réservation conseiller car peu de place."
50,sept. 2021,"5,0",Des produits frais très bien cuisinés et un service au petit soin. Nous avons ici mangé les meilleures tomates mozzarella 😊
51,sept. 2021,"5,0","Nous sommes venus à 9 un jeudi soir suite à une recommandation et aux nombreux commentaires positifs. Que dire...un accueil ultra chaleureux, des serveurs au top qui nous ont amusés et un repas délicieux du début à la fin. Les produits sont de saison, les plats sont homemade et les assiettes magnifiquement décorées. Très bon rapport qualité prix ! Une bonne adresse à enregistrer. On va y revenir, c'est certain. Merci à l'équipe de nous avoir supportés jusqu'à la fin de la soirée :-)! "
52,sept. 2021,"5,0","Avons passe un très bon dîner. Accueil très sympathique. Service rapide. Cuisine raffinée, délicieuse, avec une personnalité qu'on ne retrouve pas ailleurs. Nous avons testé la nouvelle carte avec les nouveaux propriétaires, tout est top 😁 On reviendra les yeux fermés!"
53,juil. 2021,"5,0","Parfait !! Le service, les plats, les serveurs... tout était parfait. Merci pour cette bonne soirée. Nous reviendrons avec plaisir en septembre :) "
54,juil. 2021,"5,0","Superbe dîner !!! Plats délicieux,  acceuil extra !!!
Allez y les yeux fermés !! On reviendra :) ...."
55,juil. 2021,"5,0","Excellent accueil et plats exquis du début à la fin ! Le foie frais et très bon et le burger aussi sans parler des desserts, hum un déice !!! 
Cela fait plusieurs fois que j'y vais et jamais déçue ! À bientôt donc"
56,juil. 2021,"5,0","Tous simple parfait !!!!

Nous sommes venus hier soir, ce fut tous simplement formidable, de l'entrée au dessert, se fut une découvert gustative. En entrée,  foie gras le meilleur de toutes ma vie , suivie d'un magret de canard rôti délicieux avec une sauce maison à tombé à la renverse, et les desserts à une turie !!! et les serveurs souriants et passionnés au petit soin pour nous !!! Je  ne peux que vous le recommander !!!!"
57,juil. 2021,"5,0","Si vous cherchez le meilleur restaurant de Lyon. Il est ici.
L'accueil est excellent, convivial et souriant. Une tuerie gustative!!!!! A recommander 1000 fois❤"
58,juin 2021,"5,0","Service très souriant et professionnel, plats frais et très qualitatifs, terrasse sympa et tarifs très raisonnables. Un belle adresse à découvrir en couple ou entre amis."
59,juin 2021,"5,0","Serveurs agréables, plats constitants et raffinés. Belle présentation. Cadre agréable. Nous avons passé un bon moment, je recommande sans hésiter."
60,mai 2021,"5,0","Très agréable, très bon
Le service et les serveurs sont serviables et drôle 
La nourriture est très raffinée et copieuse pour le
prix"
61,juin 2021,"5,0",Super resto service impeccable repas très bon fait maison je recommande fortement ! On reviendra des qu'on sera sur Lyon. 
62,mai 2021,"5,0","Nous avons prit une salade lyonnaise et une salade cesar. 
Elles étaient exellentes! 
Fraîches et copieuse.
Un petit café gourmand pour finir le repas. Dessert fait maison et très bon ! 
Je recommande vraiment !"
63,mai 2021,"5,0","Rien à redire, tout était très bon, bon rapport qualité prix, service très agréable 
Très bon moment entre amis ! Je recommande"
64,oct. 2020,"5,0","Plats de très grande qualité, le service est impeccable et le personnel très sympathique 
Nous recommandons vraiment ce restaurant ! "
65,oct. 2020,"5,0","Accueil super et plats excellents !
Ambiance rustique, très bon rapport qualité prix, je recommande vivement "
66,oct. 2020,"5,0","Nous avons dîné à 3, accueil impeccable et respect irréprochable des consignes covid. Bonne distanciation. Service rapide,  efficace et très sympathique.  Plats savoureux et recherchés. Nous reviendrons. "
67,sept. 2020,"5,0",Très bon restaurant une andouillette excellente et une petite assiette de blanquette spécialement pour les enfants personnel très gentil et accueillant une très bonne adresse .
68,sept. 2020,"5,0","Nous avons suivi les recommendations pour nous orienter vers ce restaurant en famille (2 adultes, 2 enfants de 7 et 10 ans). La terrasse est très agréable, avec un ensoleillement sympa et des parasols pour satisfaire tout le monde. Nous avons pris un Spritz en apéritif qui est très bien dosé et agréable. Les enfants ont pris les burgers avec de l'effiloché de porc, qui changent de l'ordinaire et sont vraiment savoureux (avec le cheddar, miam). Ma femme a pris le tartare de thon à la Thaï et moi le magret de canard rôti, les 2 plats étaient excellents: originaux en terme d'assaisonnement et très goûteux. Desserts sans faute avec les moelleux au chocolat et le tiramisu à la crème de marron :) Service très agréable, tout est un sans faute pour cet établissement!"
69,juin 2020,"5,0","Nous avons visité Lyon pour un week-end. Grâce à TripAdvisor nous avons trouvé ce resto géniale! En arrivant, le personnel était très accueillant. Le serveur était bien résigné sur la carte. C’était une carte petite mais saisonnière. Nous avons sélectionné la salade de tomatoes et la tartare de thon. Les plats étaient délicieux, avec les ingrédients frais et équilibrés. C’était un repas parfait en tous points. Nous reviendrons à coup sûr! "
70,juil. 2020,"5,0","Ce restaurant est une véritable petite pépite, tenue par de vrais passionnés qui prennent le temps de vous expliquer ce qu’il y a dans votre assiette (on n’en attendait pas tant au vu du prix du menu !). Cuisine goûteuse et même raffinée, mais sans chichis. Aussi parfait pour un rendez-vous romantique qu’un dîner entre amis. "
71,juil. 2020,"5,0","Restaurant incroyable, la cuisine est top, le service parfait. Les plats sont extrêmement goûteux. Un vrai plaisir. Notre meilleur restaurant sur Lyon en une semaine, et on a super bien mangé toute la semaine "
72,juil. 2020,"5,0","Un restaurant à connaître absolument ! L accueil, le service, la cuisine et la terrasse, tout est parfait. "
73,juil. 2020,"5,0","Un petit restaurant dans le 6eme arrondissement avec une superbe petite terrasse. Le service est vraiment au top, le personnel est très agréable et surtout qu’est ce qu’on y mange bien !!
La carte est minimaliste (signe d’un bon restaurant), les produits sont ultra frais et la cuisine est faite avec goût ! Je recommande a 100% 
20 euros plat-dessert et boisson, rien à dire ! "
74,juil. 2020,"4,0","La cuisine était bonne, notamment le burger et son porc effiloché  ! Le service était aimable et rapide, la carafe d'eau était changée quand elle était vide.
Pour ceux qui cherchent un rapport qualité/quantité/prix c'est niquel, je n'ai rien à redire. La terrasse sur le trottoir est plutôt spacieuse à contrario de pas mal de petit restaurant dans Lyon. A refaire avec des amis. Port du masque par le personnel OK !"
75,juil. 2020,"5,0","Très bien
Cadre très agréable, menu varié et très intéressant (22€ entrée plat dessert), l’ensemble du menu était très bien ! Entrée fraîche et bien réalisée, le burger était délicieux, dessert très bon ! 
Nous reviendrons "
76,juil. 2020,"5,0","Weekend en famille sur Lyon, nous avons choisi ce restaurant par recommandation. Les plats sont généreux notamment le burger à l'effiloché (Une merveille). La présentation de chaque plat fait sentir une volonté de partager le travail et l'histoire des produits, cela est super agréable. Point fort : le personnel est extrêmement accueillant, arrangeant, à l'écoute et humain. Nous avons passé un très bon moment en terrasse."
77,juil. 2020,"5,0",Super moment au Book lard! Équipe chaleureuse et accueillante... cuisine goûteuse ( condiments et assaisonnements originaux) et gourmande !! Je recommande et j'en redemande !! Merci !!
78,juin 2020,"5,0","le titre parle de lui-même, établissement mignon serveur sympathique et cuisine excellente je recommande absolument

À bientôt"
79,juin 2020,"5,0","Restaurant avec belle petite terrasse au calme. Personnel très agréable, l’assaisonnement parfait des plats, pour un tarif plus que raisonnable ! Je recommande vivement !"
80,mars 2020,"4,0",Une équipe de jeunes gens qui aime ce qu’elle fait. Il s’agit d’un petit restaurant de quartier avec des plats simples mais bien cuisinés. Entrées plat dessert 30 euros. A faire entre copains 
81,janv. 2020,"5,0","Restaurant très sympathique et a l' excellente cuisine. Les produits sont très frais et le rapport qualité prix parfait
Un endroit de qualité sur Lyon a prix modéré"
82,mars 2020,"5,0","4ème visite et toujours aussi bon. Cuisine de qualité, une jeune fille très souriante au service pour un prix raisonnable. Je recommande vivement. "
83,févr. 2020,"5,0","Repas en amoureux hier soir, parfait. Qualité du service irréprochable, des assiettes copieuses. Le vrai bon plan !"
84,févr. 2020,"5,0","C'était la 2ème fois que nous nous rendions dans ce resto, à qques années d'intervalle. La 1ère fois en couple, cette 2ème fois en famille et tout était vraiment parfait. L'accueil, le service... Une équipe accueillante, souriante et aux petits soins ! Les plats, pfff que dire à part que c'est une tuerie ! Une chose est sûre, la brigade sait manier les saveurs, un délice, on s'est tous régalés. Et ce moelleux au chocolat 🤤
Allez y les yeux fermés !
Samedi midi super agréable, pas trop de monde, des prix très raisonnables compte tenu de la qualité !
Merci le Book-Lard ! "
85,févr. 2020,"5,0","J'ai choisi ce restaurant car il avait de bonnes notes et il les mérite complètement. 
Les plats sont bons et frais, le service sympathique et l'addition peu chère. On a la possibilité de manger des plats autres que ceux de bouchon lyonnais, ainsi il y en a pour tout le monde. Je reviendrai sans hésiter."
86,févr. 2020,"5,0","Un service rapide, une équipe adorable et au petit soin ! Et une cuisine délicieuse pour des prix raisonnables ! Nous avons prix un tartare de boeuf à la thaï, une recette originale mais délicieuse !"
87,janv. 2020,"5,0","Tout était parfait en passant par l'accueil, les plats et le service.
L' équipe est au top, le cadre est trés agréable et surtout nous nous sommes vraiment régalés à des prix menus et plats plus que correctes !
Je languis de pouvoir y retourner.
Les Grenoblois"
88,janv. 2020,"5,0","Nous avions réservé via un site internet, à notre arrivée visiblement il y’avait eu un problème de validation via le site.
Le chef de salle nous a alors merveilleusement bien accueilli et nous a offert les apéritifs.
Le repas était excellent, le service chaleureux: bref on recommande!"
89,janv. 2020,"5,0","Repas un vendredi soir avec au menu entrée plat dessert très copieux et excellent.
En entrée nous avons pris foie gras ou terrine. En plat blanquette de veau à l’ancienne ou tatiki de thon à la méditerranéenne et en dessert tiramisu à la crème de marron. Rien à redire personnel souriant et très aimable et le plafond des toilettes très original ! 
Bref une bonne adresse."
90,janv. 2020,"4,0","Tres bonne adresse 
Fait maison et savoureux et de belles portions en prime
Franchement bon et correct en termes de budget"
91,janv. 2020,"5,0","Une super adresse. Tout est fait maison. 
Les quenelles sont à tomber. Le tiramisu a la crème de marron aussi. 
Ambiance et décor sympa. 
Très bon cadre. "
92,janv. 2020,"5,0","Excellente adresse! Je ne sais ce que j’ai préféré: la qualité de la cuisine, la variété de la carte, le cadre, l’accueil!... Tout est top!"
93,janv. 2020,"5,0","Cadre atypique avec des plats vraiment bons! 
Accueil hyper sympa et service aux petits oignons et au taquet... 
un très bon moment !"
94,janv. 2020,"4,0","Équipe agréable, cadre sympathique. Les plats sont gourmands et tout est réussi du début à la fin. Allez y sans hésitation. "
95,janv. 2020,"5,0","Cadre sympa, bière locale, repas délicieux, pas chère et en plus le patron est sympa !! On reviendra !! "
96,janv. 2020,"5,0","Cela fait longtemps que je ne me suis pas régalée autant. La finesse des préparations et le gentillesse des patrons. Le Restau est petit mais très mignon. 
Si je pouvais donner une note supérieur je le ferais. A consommer sans modération !!!et nous reviendrons lors de notre prochain séjour à Lyon. "
97,déc. 2019,"5,0",Excellent repas et patron très sympathique avec qui c est un plaisir d échanger. Sans oublier le joli clin d’œil au Canada.
98,déc. 2019,"5,0","Très bon restaurant, avec des plats savoureux. Ambiance excellente personnel très chaleureux. Nous recommandons vivement!! Une très belle expérience à Lyon dans un cadre original. "
99,déc. 2019,"5,0","Nous avons déjeuner ce jour, et tout à été parfait, sympathie des serveurs, plats copieux, prix plus que raisonnable, bonne humeur et chaleur. Merci beaucoup adresse à ne pas manquer. "
100,nov. 2019,"4,0",Dîner en famille et entre amis parfait cadre sympathique accueil et service adorable très bon foie gras en entrée belle présentation andouillette maison et assortiment de légumes excellent café gourmand au top adresse vivement conseillée
101,nov. 2019,"5,0","Carte juste comme il faut, avec des produits sains. Formule du soir interessante. Plats délicieux et service agréable 
"
102,nov. 2019,"5,0","Nous avons dîné dans ce restaurant hier soir avec mes amies. Nous avons été plus que satisfaites de notre choix. Les plats sont excellents, le personnel est très agréable et le cadre est super sympa. 
Je recommande à 200% ce restaurant !!"
103,nov. 2019,"5,0","plat raffiné et produits de qualité,  bon accueil, bonne adresse, pensez à réserver, rapport qualité prix excellent"
104,oct. 2019,"4,0","Situé dans un quartier plutôt résidentiel, le restaurant dispose d'une terrasse sympa l'été et d'un intérieur assez cocon avec une mezzanine. Accueil et service impeccables, décoration originale et soignée, aucune fausse note à souligner.
Dans les assiettes du classique (plusieurs spécialités lyonnaises notamment) proposé de façon sobre mais le goût et la quantité sont bien présents. Le budget est dans la moyenne de ce genre d'établissement.
Une valeur sûre pour des repas décontractés et chaleureux."
105,oct. 2019,"4,0","On s’y sent bien et on y mange bien ! Le repas est très copieux, la cuisine est bien épicée et les produits sont frais. Nous étions une table de 8 et avons passé un super bon moment en mezzanine."
106,oct. 2019,"5,0",Nous avons déjeuné en famille dans ce restaurant. Réservation obligatoire. Cuisine traditionnelle. Mention spéciale pout le tartare de thon. Service rapide et efficace. Desserts maison excellents
107,oct. 2019,"5,0","De passage en week-end 
Nous sommes tombés sur ce restaurant et nous avons adoré 

Carte avec plat varié et produit locaux et frais 
Établissement charmant avec des serveurs agréables et aimables 
Mentions spéciales pour le patron qui nous a servi 
Très commerçant pour nous donnés des recommandations sur où manger dans Lyon "
108,oct. 2019,"5,0","Très bonne adresse, je recommande sans hésitation. Accueil impeccable, cuisine à se damner (foie gras, œuf meurette, blanquette de veau, Andouillette, panna cotta pistache, moelleux chocolat ). Chaques bouchées étaient un délice. Sans oublier le vin divin. Un vrai plat pour enfant (blanc de poulet tagliatelles fraîches). "
109,oct. 2019,"5,0",Decor sympa cuisine excellente et belle presentation et personnel charmant je repasserai certainement par cette adresse
110,oct. 2019,"4,0","Très bon accueil ,service rapide .bonne présentation des plats ,des produits de qualités.
patron très symphatique.Petite attention pour anniversaire on y retourneras avec plaisir.Tarif correct."
