,Date,Notes,Commentaires
58,août 2019,"3,0","Salade délicieuse, cadre agréable, jolie terrasse , service lamentable.

À conseiller aux personnes peux exigeantes. "
59,août 2019,"1,0","Il faut le voir pour le croire ! Si vous souhaitez être traités comme des moins que rien, vous faire manquer de respect, voire vous faire insulter, allez-y, vous êtes au bon endroit ! Sinon, passez votre chemin, vous trouverez forcément mieux.
Nous ne pensions pas qu’il était possible de se retrouver face à des serveurs aussi méchants et mal élevés. A fuir absolument."
60,août 2019,"1,0","On est venu à 3 pour boire un verre (2 pintes +1 verre d'eau) le serveur nous a mal parlé en nous precisant que la 3e personne devait consommer ou simplement ""dégager"" de manière très sèche.

C'est quand même pas compliqué de faire un sourire et d'être aimable...

Dommage que le service soit lamentable, la place est très sympa. 

A fuir si vous souhaitez passer une bonne soirée 
"
61,août 2019,"1,0","Je voulais boire un verre tranquillement avec mon fils qui dormait dans sa poussette. J'ai été très mal accueillie quand j'ai demandé si je pouvais boire un verre. On m'a répondu que s'ils étaient ouverts bah c'était bon. Le serveur ne m'a ni indiqué ou m'installer ni donne une carte. Je n'y ai pas eu le droit il m'a dit que toutes les boissons chaudes étaient au même prix. Puis il a mis a fond la musique pour 'faire plaisir a une table de hollandais'. Quand une cliente a demandé à ce qu'il baisse elle s'est faite envoyer balader. Il m'a apporté la note en me l'a lançant sur ma coupelle de tasse et quelques minutes après avoir eu ma boisson il m'a demande de payer. Je lui ai demande 'deja?' il m'a dit oui, j'encaisse. Je lui ai répondu qu'il n'était pas très agréable. Il m'a répondu que si je voyais le mal partout c'était a moi de me poser des questions que ça s'appelait l'introspection. Et qu'il était très apprécié dans ce restaurant. Je trouve cette situation indigne d'un serveur. Indigne d'un restaurant."
62,août 2019,"1,0","Si vous n'aimez pas votre métier Monsieur le responsable, laissez la place à un autre qui saura faire de cet emplacement privilégié un endroit de qualité. Serveur incorrect avec les clients, patron faisant sa comptabilité devant nous et que nous dérangeons lorsque nous demandons de nous servir...Bref, si vous voulez connaître le ""service à la Française"", façon mauvaise réputation, allez y, vous serez servis !."
63,août 2019,"2,0","Service à l'arrache, bouffe bas de gamme servie froide en quantité restreinte, dommage, la terrasse était sympa..."
64,août 2019,"4,0","excellente cuisine, les plats sont copieux et les glaces de HDG la cerise sur le gâteau, malgré le service peu souriant dommage"
65,août 2019,"2,0","Mauvais service, personnel mal organisé
La serveur ne connaissait pas... Le Lillet

La nourriture était bonne et bien préparée"
66,juil. 2019,"5,0","Très bon restaurant ou le prix est en adéquation avec la qualité. Je ne suis réellement pas déçu.
Je recommande pour un restaurant sympa avec un budget raisonnable."
67,juil. 2019,"1,0",Personnel et patron fort désagréable. Je deconseIlle ce lieu pour prendre un verre même si le cadre est très agréable.
68,juil. 2019,"4,0","Une agréable soirée d'été passé sur la terrasse du resto, place Ambroise Courtois.
Le service, l'équipe, la cuisine tout est très bien sauf qu'une chose essentielle m'a manquée.
J'étais en terrasse et je voyais les fumeurs jeter leurs mégots par terre... c'est inadmissible. J'étais d'abord stupéfaite par la bêtise de certains, puis je me suis rendu compte qu'il n'y avais pas de cendriers sur les tables !
Le bistrot autrement, s'il vous plait, proposez un cendrier aux fumeurs ! Merci"
69,juin 2019,"4,0","Endroit sympathique pour se restaurer : carte originale dédiée au cinéma, service efficace, plats-planches très copieux. "
70,juin 2019,"4,0","Suis allé déjeuné le midi dans ce resto à la déco tournée sur le cinéma. Bon accueil. Carte orientée sur le grill. Ai pris une andouillette avec du gratin dauphinois (bien présentée, bien cuisinée et goûteuse) avec un pichet de mâcon-village; café. Pas d'attente malgré une salle bien remplie. Bon rapport qualité-prix."
71,juin 2019,"5,0","Nous décidons le soir du 21 juin de passer un moment en terrasse du Bistrot Autrement.
C'était pour moi la 1ère fois.
Dès notre arrivée, nous avons été extrêmement bien reçues...avec le sourire. Les serveurs ont été professionnels souhaitant nous faire passer un bon moment.
Le plat fût vraiment bon.
A refaire !!!"
72,juin 2019,"1,0","Honteux les serveurs sont au bout de leurs vie pas pro on apl sa des louffias se qui me désole, c est qu ils ont du monde sens commentaire première  et derniere foie sachant que le serveur ma repondu je n est pas 2 mn pour vous prendre la commande lol"
73,juin 2019,"4,0","J’évitais ce restaurant depuis plusieurs années après plusieurs tentatives décevantes mais il faut reconnaître que l’amélioration est significative car j’y suis retourné à 2 reprises ces dernières semaines et les plats sont désormais très bien préparés, copieux et sympathiques, le service est efficace et agréable et, par beau temps, la terrasse disposée sur la place est un plus appréciable.
Ne pas hésiter pour passer une bonne soirée avec les planches de l’établissement.
Rapport qualité / prix très correct"
74,juin 2019,"4,0",on y mange trés bien avec la quantité  et des plats variées il est bien placé sur la place et le cadre est pas trop mal je recommande
75,juin 2019,"5,0","Dans un cadre atypique complètement dédié au cinéma, cette grande brasserie propose des formules originales comme les pierrades de viande à des prix corrects. Le service est sympa et efficace. Carte des vins correcte. Grande terrasse sur la place."
76,mai 2019,"1,0","Comme le dit un commentaire précédent, en effet la salade était horrible. Saumon surgelé, tagliatelles pâteuses. En dessert une glace « artisanale »: un petit pot industriel tout prêt avec encore la cuillère en plastique nous est apportée à la table.
À éviter, un attrape touriste rien de plus"
77,mai 2019,"3,0","Jeune personnel un peu surbooké.
Beaucoup trop dans l’assiette : les pâtes qui n’étaient que l’accompagnement étaient servies pour 3. Jamais vu un poisson aussi trop cuit. Café gourmand avec desserts trop sucrés et trop gras. Seul le café était bon et le personnel sympathique."
78,mai 2019,"2,0","De passage sur Lyon, nous avons voulu boire un coup et grignoter. Si le vin n’était pas mauvais, le saucisson nous ne l’avons pas fini. Gras avec un goût de rance et une mauvaise couleur. De plus il n’arrive même pas coupé. Frites surgelées ni plus ni moins. 
Bof, nous n’y retournerons plus"
79,mai 2019,"4,0","J'habite le quartier depuis plus de 20 ans et j'ai toujours apprécié ce bistrot ! Tous les amis que j'y ai emmenés en ont été ravis. Le personnel est sympa, le cadre est agréable, ambiance bistrot assurée ! On y mange bien (belles salades, pierrades diverses, cuisine lyonnaise, desserts maison). Seul bémol : on ne peut pas faire de réservation et c'est compliqué quand on veut prévoir une sortie entre amis. Sinon, n'hésitez pas et faites votre opinion vous-mêmes !"
80,mai 2019,"4,0","Je viens souvent dans ce bar soit pour retrouver des amis, soit pour travailler sur mon ordinateur. 
Le personnel est sympathique. La dernière fois j'y ai mangé pour la première fois, et j'ai été agréablement surprise par le choix de la carte. Le thé gourmand en dessert est délicieux.
Mon amie prend souvent des crêpes et elle se régale à chaque fois.
C'est donc un bon petit bistro de quartier. Pas besoin d'en faire des caisses. Tout est dans la simplicité. C'est ce qui fait qu'on s'y sent bien"
81,avr. 2019,"5,0","Le lieu est vraiment très agréable, la salle est propre, et le personnel très accueillant,  sur la carte beaucoup de choix, rien à redire"
82,mai 2019,"5,0","Service super sympa et professionnel, on a pu se détendre et se régaler en ce 1er Mai, très bon rapport qualité prix, un concept original de viande grillé sur pierre servi à table, nous reviendrons avec plaisir!"
83,avr. 2019,"4,0","Après la visite du musée Lumière, nous sommes allé prendre un agréable rafraîchissement sur la place Courtois. Accueil sympathique et plein d'humour du serveur d'origine néo-zélandaise. Tarifs modérés."
84,avr. 2019,"1,0","Impossible de prendre l'apéritif que déjà les plats arrivent, serveur désagréable et table trop petite. Impossible d'avoir une nouvelle pierre chaude. Plaisanterie douteuse du responsable. Bref à éviter, dommage le concept est plutôt sympa."
85,avr. 2019,"4,0","Restaurant type bistrot, accueil chaleureux de la part du serveur.
Plats proposés de brasserie, mais également pierrades, fromage fondu avec charcuterie 
Terrasse donnant sur une place 
Un bémol, crêpes en dessert aucun goût et peu de caramel donc sans saveur.
Par contre, le mont dore fondu est très bon 
"
86,avr. 2019,"1,0","repas correct à part le dessert qui n’avait aucun goût, service normal.. et la, passage au toilettes.. comment vous expliquer mon dégoût quand j’y ai découvert 2 cafards écrasé au sol.. je sors je vais chercher le serveur qui n’a rien su me repondre, même pas une excuse.. je reviens vers ma table leur explique et la une de mes amis se retourne et me montre une blatte qui sortait de la cuisine et arrivait en salle.on a pris nos affaires, on est parti, on a évidemment payé nos notes sans aucun  gestes commerciales..voilà ce que je retiens de ce passage"
87,mars 2019,"2,0","Serveur très lent avec aucune envie de servir les clients. Obligé de leur demandé plusieurs avant de pouvoir avoir une commande ... 
Fait partir les clients car beaucoup trop long  "
88,mars 2019,"2,0","Nourriture franchement médiocre dans ce restaurant à l’allure pourtant sympathique. Les frites sont surgelées (et non maison comme écrit sur la carte), la charcuterie industrielle, tout comme la sauce des salades où le cuisiner ne sort même pas une basique vinaigrette.... les viandes sont de qualité très moyennes alors que de bonnes boucheries de quartier sont à quelques mètres du restaurant... les cuissons ne sont pas maîtrisées, souris d’agneau très ferme, cuissons rendues sûrement plus difficiles par la qualité de la viande et sa probable congélation... quel dommage.
Le service est pressant et approximatif. 2 assiettes non finies nous ont été débarrassées... la nourriture est présentée sur du papier sulfurisé sans doute pour des économies de vaisselle. Patron moyennement aimable.

En bref passez votre chemin."
89,févr. 2019,"1,0","apres avoir trouvé un morceau de verre dans mon tiramisu, morceau que j'ai mâché sans heureusement me blesser, j'ai signalé cet incident à la serveuse. aucune réaction de personne. Le patron au courant renvoi la serveuse en cuisine.. arrive le moment de l'addition. je signale à nouveau cet incident à la personne qui n'est pas au courant! Geste au combien important, le café offert. MEPRIS TOTAL DU PATRON , inadmissible . pas le temps et la faire de faire un scandale. FUYEZ"
90,févr. 2019,"5,0","je viens régulièrement dîner dans ce restaurant, tout est toujours parfait. la cuisine est typique lyonnaise et excellente, le service est rapide et très professionnel. il n'y a rien à redire sur ce restaurant. de plus, le rapport qualité prix est excellent. Merci à toute l'équipe."
91,avr. 2018,"1,0",Très mal reçues par le patron qui a été presque grossier. Il y avait certainement une autre façon de nous dire qu'il n'y avait plus de place!
92,janv. 2019,"3,0",La cuisine est très bonne; les serveurs rapides. Mais ca fourmille de partout. On est serré comme des sardines; on ne s'entend plus. C'est un peu stressant de déjeuner dans ces conditions.
93,févr. 2019,"4,0","Nous sommes venus déjeuner dans ce lieu sur les conseils d'une amie lyonnaise. Le service est très agréable et rapide.
Les plats sont des classiques des bistrots, mais ils sont bien préparés avec des produits frais et les portions sont généreuses.
Un cadre avec son charme, une belle adresse pour se restaurer avec un bon rapport qualité prix."
94,oct. 2018,"3,0",pour un ou deux cela peut être bien mais si on viens nombreux il ne sont pas équipé pour ni pour le service ni pour les plats par contre c'est bien si ont est deux 
95,nov. 2018,"4,0","Cadre sympa et authentique. Accueil chaleureux et professionnel. Je vous recommande les viandes cuites à la pierrade, un régal 
Rapport qualité prix correct "
96,nov. 2018,"3,0","salle sympathique grâce aux habitués, service rapide, ambiance assez chaleureuse et bruyante
bonnes bières pression
planches cuisson sur pierre chaude (attention cela refroidit assez vite)
toilette unisexe
"
97,oct. 2018,"3,0","Le cadre est vraiment sympathique et le personnel aussi. La terrasse sur la place est un plus. Par contre les plats manquent de finesse. La carte n'est jamais renouvelée. La présentation sur planches en bois n'est pas adaptée à tous les plats, en particulier les salades ou les plats en sauce..."
98,nov. 2018,"4,0","Nous étions une vingtaine, arrivés tard, nous avons malgré tout  été servis très rapidement avec un personnel très agréable.
Les plats étaient simples mais bons;"
99,oct. 2018,"3,0","Pas très loin de mon hôtel, c'était le seul restaurant ouvert. À cause de la lumière un peu basse ou alors de ma fatigue, j'ai mal compris le menu. J'ai pris le gratin et pâtes aux cèpes croyant prendre un plat végétarien. J'avais oublié que j'étais à Lyon. Le gratin est arrivé avec force de charcuteries. En relisant le menu toujours sur  la table voisine, c'était pourtant bien écrit, mais je vous assure les caractères étaient tout petits. De retour à l'hôtel j'ai été malade. À cause du jambon  cuit je pense qu'il avait un drôle d'aspect... Mais je ne suis pas spécialiste.  Le personnel,  le service et le café gourmand étaient très sympathiques. "
