,Date,Notes,Commentaires
14,janv. 2020,"5,0","Un VRAI BEL endroit !!!
Mieux que chez soit puisque vous etes sur d'y retrouver des amis
C'est chaud, c'est chaleureux, surtout par l'accueil des deux dirigeants qui sont merveilleux de gentillesse et d'humour
Sur que vous ne vous ennuyrez pas !!
Et alors la cusine : MAGIQUE !!
Comme chez ma grand mère !! Il n'y a que de l'amour dans votre assiette !!
Des vrais plats lyonnais et à l'ancienne !!! C'est magique !!!
MAis vous ne pouvez pas commencer à déjeuner sans l'apéro au comptoir !!!
Avec un vrai saucisson de Haute Loire !!
Les prix ? Plus que raisonnable !!
C'est vraiment un des lieux les meilleurs de Lyon
FELICITATIONS"
15,nov. 2019,"4,0","Très bonne endroit pour manger tres copieux , et un cadre bien de Lyon, le personnelle est accueillant et bien sympathique "
16,oct. 2019,"5,0","Outre l'endroit ou la déco très originale vous captive, l’accueil y est excellent. Saucisson offert pour l'apéro, bravo! Le choix des plats est suffisant pour trouver fourchette à son palais. Prix correct et service rapide et agréable. Je recommande et reviendrais. Merci à vous pour cet endroit, un de plus dans le 6ème lyonnais !"
17,sept. 2019,"5,0","Un endroit comme on en rêve , une déco vintage mais pas ´tchip’ des plats frais et parfaitement cuisinés ! Un personnel hors du commun et généreux . Le tout dans une ambiance lyonnaise . Bref parfait ! Merci pour ce joli moment !! "
18,juin 2019,"4,0","par beau temps, terrasse en ville, ambiance de folie, très bonne cuisine familiale et copieuse, grand choix dans le plat du jour, dessert au choix présenté sur un plateau, vin très bien servi à bonne température.
il faut réserver car les place sont vite prises
un seul inconvénient, pour garer sa voiture ......."
19,juin 2019,"5,0",Une institution classe qui se veut discrète et où règne la bienveillance avec une décoration de goût. Idéal pour les déjeuners d'affaires ou repas de famille type baptêmes. La cuisine est excellente notamment la mayonnaise de Raymonde 
20,mai 2019,"5,0",un restaurant bien lyonnais avec une cuisine délicieuse et raffinée le tout dans une ambiance festive
21,mars 2019,"5,0","Quelle belle découverte.😃 Une adresse à retenir et à faire découvrir. Cuisine traditionnelle au top, qualité et quantité 👏👏👏. Un accueil extraordinaire et un humour totalement décalé, j'ai adoré et j'en rigole encore. Hâte de revenir 👍Merci les chouchous 😘"
22,févr. 2019,"5,0","gentillesse, bienveillance, humour
restaurant ou chacun parle avec son voisin, vous ne passez que des bons moments
la cuisine est simple mais raffinée.    passage obligatoire au moins une fois par semaine"
23,janv. 2019,"4,0","Belle accueil des patrons ,rendez-vous des amis ,cuisine traditionnelle parfaite,convivialité,bonne ambiance ,lieu authentique,à connaître impérativement."
24,déc. 2018,"5,0",Une cuisine dans la plus pure tradition lyonnaise.  Un accueil très sympathique et chaleureux.  Un excellent moment 
25,nov. 2018,"5,0","Ouvert tous les midis et n’hésitez pas car cuisine excellente et ambiance garantie. 
BON BON et BON 
Plats simples mais tres bien cuisines de l entree au dessert. 
Et on s’y sent tres vite entre amis "
26,déc. 2018,"5,0","Je ne connaissais pas cet endroit. Quelle belle découverte. Une cuisine lyonnaise traditionnelle et généreuse, j’ai opté pour la cervelle d’agneau un délice. Et quelle ambiance on s’y sent bien et on passe un excellent moment. Je recommande vivement."
27,sept. 2018,"5,0",Il en faut toujours pour tous les goûts mais si vous aimez les bon plats traditionnels alors c est l endroit où manger et en prime une ambiance hors norme  ce qui enchantera les joyeux convives mais déplaira aux personnes voulant manger tranquillement et sans prendre un gramme 
28,août 2018,"2,0","Dans le quartier des marchands en gros de vêtements, rue Pierre Corneille à Lyon, au 48 « L’Aventure » déborde sur le trottoir avec un décor avenant de tablés et de chaises, toutes occupées à l’heure du déjeuner. Aussi nous entrons dans l’entre d’un joyeux capharnaüm de casques et autres objets de décorations. Les tables sont couvertes de nappes à carreaux rouges et blancs. Les serviettes sont en papier. Sur une ardoise présentée par un garçon de salle avenant, il nous est proposé le menu et le plat du jour. Nous optons pour le plat du jour. Une pièce du boucher pour mon invité et une andouillette pour moi. Pour boisson, nous prenons un pot de Côte du Rhône. De toute façon, en pot, le serveur nous avertit qu’il n’y a rien d’autre que le Côte-du Rhône. Surprise, le vin est un gros rouge, pas tanique, mais un tantinet acide. L’aigreur est légère, mais bien présente pour dominer la saveur du vin. Heureusement il y a la carafe d’eau. La pièce de boeuf satisfait mon invité, quant à l’andouillette, elle se présente, boudinée et lisse dans sa sauce. A la première bouchée l’acidité envahit le palais, comme trop revenu dans du vinaigre d'alcool blanc, vous savez l’ingrédient incorporé dans une préparation de maquereaux au vin blanc! L’andouillette n’a pas été frite aux grilles, mais cuite au four, comme à l’étouffé. Sans saveur. En accompagnement la pièce du boucher fut garnie d’un petit fagot de haricots verts, l’andouillette d’un pomme de terre cuite à l’eau. Pour complément, pour deux, une assiette de frites certainement surgelées, sèches et tièdes nous fut servie. Lorsque l’on s’est intéressé à nous pour demander si nous voulions un dessert ou un café, tout de même on s’enquit de savoir si ça nous avait plu. J’ai répondu que non, que l’andouillette était trop acide. Le garçon de salle répliqua que j’avais tout mangé, sur quoi j’ai répondu qu'il avait peu et que c’était la première fois que l’on venait, que nous ne connaissions pas l’établissement. Finalement nous avons régler 2 plats à 12€ l’un, un dessert à 6€ pour mon invité et un pot de rouge à 12€, soit un total de 42€. Ce qui est exagérément inconvenant au regard de la piètre qualité du repas et du vin. A éviter donc, sinon c'est ""L'Aventure"" !"
29,juin 2018,"5,0","Un GRAND moment de partage et pas que... 
Ils font leurs shows avec beaucoup de gentillesse et bienveillance.
La cuisine et simple et de qualité.
Merci à vous Vincent et Franck.. et aussi à vous madame Raymonde, pour votre cuisine"
30,juin 2018,"5,0","Je suis retourné à l’aventure et tout est aussi parfait. Cuisine maison généreuse et ambiance extraordinaire. 

Les prix sont très honnêtes pour une cuisine d’exception. Ouvert la semaine le midi "
31,mai 2018,"5,0","Avec une équipe formidable, pleine de bienveillance, d'humour.
Ils font leurs shows avec beaucoup de gentillesse et bienveillance.
La cuisine et simple et de qualité.
Merci à vous Vincent et Franck.. et aussi à vous madame pour votre cuisine"
32,mai 2018,"5,0","Ce n'est pas vraiment un bouchon au sens strict du terme. C'est un restaurant de quartier, fréquenté par nombre d'habitués. Mais la cuisine est excellente, typiquement lyonnaise et faite sur place. L'accueil est aussi sympathique que les plats sont copieux, l'ambiance bon enfant et le service particulièrement professionnel.

Une adresse à ne pas manquer si vous êtes dans le quartier... et même si vous n'y êtes pas : allez-y !"
33,avr. 2018,"5,0",Très bon. Très copieux.  Une bonne ambiance.  Le seul problème c'est que si tu vas y manger un vendredi à midi il ne faut pas compter pouvoir retourner travailler après 😁
34,mars 2018,"4,0","Joli resto avec une déco chaleureuse faite de couvre-chefs de toutes sortes.
Cuisine sympatoche, ambiance conviviale.
Un large choix de desserts maison et de la Ninkasi à la pression.
À noter, service non-stop la journée."
35,janv. 2018,"3,0","Restaurant fréquenté essentiellement par des habitués 
Ambiance plutôt agréable et sympathique 
Desserts excellentissime 
Pour autant ma note générale est « moyen » car même si nous avons passé un agréable moment et que nous étions plutôt content des plats servis sur place, sur 5 personnes nous avons été 3 à être malade.
Parking à proximité 

"
36,nov. 2017,"5,0","La déco est chaleureuse. 
La cuisine est généreuse: des recettes familiales faites avec bons produits frais.
De nombreux habitués se croisent dans une joyeuse ambiance.
Mais même si vous venez découvrir ce lieu très sympa pour la première fois, vous serez accueilli avec le sourire et servi comme un habitué. Vous ne pourrez que vous sentir très très à l'aise!
Le tout pour un prix très raisonnable! 
"
37,oct. 2017,"5,0","Les amis sont là...
Pressé ? Pas un problème... il suffit de le dire...
Tranquille ? C'est encore mieux...
Une cuisine simple, traditionnelle... excellente...
Merci Franck, Vincent ... et Raymonde...
3 monuments...
Le restaurant d'autrefois... longue vie l'aventure !!!"
38,oct. 2017,"4,0","Une cuisine comme à la maison, une équipe très sympa, l'île flottante est excellente , la pana cota succulente et la crème caramel m'a déjà fait de l'œil pour la prochaine fois 😂
Ambiance conviviale, décor pittoresque , je reviendrai !"
39,sept. 2017,"5,0","Si je ne serai pas comme tout le monde au régime, cela serait ma cantine.
Qualité et quantité au rdv avec une cuisinière merveilleuse et l'accueil d'un duo de choc. Une cuisine traditionnelle Lyonnaise avec des solutions pour les vegans ou autres... A recommander pour les novices "
40,août 2017,"5,0","Très bonne adresse, cadre conviviale, de nombreux habitués renforce l ambiance. Plats avec un très bon rapport qualité - prix."
41,mai 2017,"5,0","Cuisine excellente
Desserts délicieux 
Personnel spectacle permanent
Clients habitués connaisseurs = Garantie de qualité 
Rare collection de couvre-chefs
La grande classe
Merci à eux

Romain  G.
Gendarmerie maritime"
42,mai 2017,"5,0",Une cuisine familiale avec une ambiance sympathique. Un restaurant d'habitués. Pour passer un moment convivial.
43,mars 2017,"5,0","Belle ambiance. .un vrai lyonnais dans l assiette et ca devient  rare. Menu du jour formule a 18,5 euros. ..imbattable "
44,mars 2017,"5,0","10 ans que je travail à Lyon 6, c'est une super ""cantine""
On retrouve un accueil chaleureux, et une équipe qui a le sens du ""Service Client""
Enfin un restaurant qui sait donner à ses clients l'envie de revenir. 
Merci à l'aventure, de retour des que possible"
45,mars 2017,"5,0","Si vous voulez rire et bien manger, n'hésitez surtout pas ! Bonne ambiance et bonne nourriture garanties ! "
46,mars 2017,"5,0",J'ai passé un très bon moment avec mes amis avec l'accueil des serveurs et du patron à recommander À très vite pour de bons moments entre amis
47,févr. 2017,"1,0","Personnel peu accueillant, prix exorbitants, très bruyant: à éviter! Il y a tallent d'autres restaus sympas dans le coin, ça serait dommage de prendre son temps (et son argent) dans un tel lieu."
48,mars 2017,"5,0","Enfin le retour de la convivialité au restaurant...ici personne ne passe son temps sur son portable, cravaté ou pas...Franck, le proprio, un personnage sympathique qui vaut le détour à lui tout seul.."
49,févr. 2017,"1,0","Accueil égal à Zéro, hygiène identique à l'accueil....rien pour s'essuyer les mains et je passe les détails ragoûtant ! 
Prix exorbitant. J'aurais du me méfier. ..qualité particulièrement mediocre.
Mon conseil.... NE PAS Y ALLER"
50,mars 2017,"4,0",Ambiance et cuisine sont au rendez vous. Des endives au jambon en gratin très bonnes. Le lapin fermier cuit à la perfection. Un grand chariot de fromage et des desserts maisons à profusion. Une belle adresse Lyonnaise
51,nov. 2016,"5,0","Le vrai esprit lyonnais, ça braille, c'est canaille!  
Des clients décontractés et un service YMCA qui ne déplairait pas aux mères lyonnaises...
Excellent rapport qualité/prix.
Une cuisine de marché so Fresh!
What else?"
52,sept. 2016,"4,0","Un restaurant bondé, ça crie, ça rit, ça s'embrasse, c'est le bon petit bordel du service du midi et tout le monde est content. Faut dire que l'on rencontre toujours quelqu'un que l'on connait, la cuisine est chaleureuse et au final on a passé un excellent déjeuner un peu surréaliste."
53,août 2016,"5,0","Que dire, la cuisine y est très bonne j'ai testé tous les plats rien à redire, la cadre vraiment bouchon lyonnais typique.
Accueil conviviale la clientèle idem, pour faire un repas seul, entre ami ou repas professionnel. Le service est rapide. Mais il faut réservé car il commence à être trop connu.
A toute l'équipe SURTOUT NE PAS CHANGER"
54,juil. 2015,"5,0","si vous voulez manger de la bonne cuisine vous devez y aller, comme chez ma grand mère en mieux :)
patrons charmants et bonne cuisine que demander de mieux"
55,mai 2016,"4,0","Le resto lyonnais tel qu'on l'imagine: messieurs au bar, bons mots  et rires... et accueil par la patronne qui mijote les plats. c'est un resto ""familial"" où tout est gouteux... et de bonnes bouteilles à boire pour les initiés! si vous avez le moral dans les chaussettes, cela vous secouera ;-) prenez un verre et laissez vous aller..."
56,mai 2016,"4,0","Nous avons passé un très bon moment dans ce restaurant. Le personnel est très accueillant et la
Nourriture est excellente. Rapport qualité prix très bon. À tester ! "
57,avr. 2016,"5,0","Dans ce bouchon fait maison, Franck et Vincent sont juste parfais.
Raymonde fait une cuisine maison Le prix du menu est très raisonnable 
Ambiance de bistrot et festives 
A découvrir "
58,avr. 2016,"5,0","Bistrot tradition / bistrot de quartier êt ambiance décomplexée :-)
Ici le grossiste en vêtement côtoie la bourgeoise du 6 em qui trinque avec le fashion boy...
Sous L œil d un barman et d un serveur déjanté et d une cuisinière très "" mere lyonnaise""
La nourriture familiale est excellente 
Impératif de réserver "
59,mars 2016,"5,0"," 
Très bonne adresse, l'accueil est très sympa le service aussi et la cuisine authentique, bravo pour les oeufs en meurette.et l'île flottante. 
Par contre le café pas top. 
Mais ça c'est typiquement français dommage que l'on est perdu ce savoir faire. 
C'est pourtant la dernière chose que l'on déguste du repas... 😊"
60,févr. 2016,"5,0",Super bistro les gérants sont tres sympa. On y a mangé comme a la maison. Les plats sont généreux servis avec de nombreux accompagnement. 
61,déc. 2015,"4,0","Vous recherchez un bistrot vrai, une ambiance à l'ancienne, des plats canailles et familiaux, du t'as aimé tu en veux encore, des produits de la ferme made In Haute-Loire, un air d'accordéon ou de piano... ? C'est là une vraie aventure !"
62,nov. 2015,"5,0",Enfin un restaurant où on se sent comme à la maison avec un accueil extraordinaire des 2 patrons qui n'hésitent pas à vous mettre à l'aise ! Plats copieux et délicieux avec des spécialités lyonnaises en général.
63,oct. 2015,"5,0","Ce restaurant est typique de la ville de Lyon : un vrai bouchon !

Les plats sont faits maison et bons. Les repas sont variés (notamment ceux qui n'aiment pas forcément la viande) mais typiquement lyonnais (orienté donc sur la cochonnaille).

A noter que la décoration est également très lyonnaise : nappes à carreaux rouges et blanches, dessins de guignols...

En termes de prix, c'est très correct : entrée, plat, dessert pour 18 €

Seul bémol : le plafond est bas..."
64,sept. 2015,"4,0","Le lieu est magnifique, convivial et chaleureux
Le propriétaire vous y attend avec sympathie et bonne humeur 
La cuisine est simple, fraîche, bonne

Allez y c'est bien !!!!"
65,sept. 2015,"5,0","Un bar une brasserie un Resto comme je peux les aimer. Nous y sommes allée avec un collègue de boulot qui souhait me faire connaître ce lieu. Les patrons sont géniaux. Super amicale, gentil et voulant toujours bien faite. 
La cuisine est une cuisine française et fait maison. Cela se perd de plus en plus et c'est agréable de pouvoir encore trouver des des endroits comme celui ci. Je vous conseille d'y aller les yeux fermer. Pour ma part j'y retournerais.  
La qualité et la fraîcheur est la. Le prix est très correct pour du fait maison. 
Merci et surtout ne changer rien. 

"
66,juin 2015,"5,0","Accueil , ambiance , cuisine , vins ... Tout est super agréable à l'aventure ... Devenu un peu trop Branchouille meus c'est la rançon du succès "
67,juin 2015,"4,0","bistrot de cuisine simple et bonne, avec les classiques du genre et lyonnais. (tartare, tablier de sapeur, charcuterie) une terrasse sur rue en été.
une carte des vins qui montre que le patron à bon goût à des tarifs raisonnables. excellent desserts là encore classiques, crème caramel, tarte crème brulées, framboise en saison, île flottante etc.)
clientèle d'habitués et patron et service simples et sympathiques"
