,Date,Notes,Commentaires
18,sept. 2024,"5,0","Exceptionnelle cuisine classique et plats signature de M. Paul parfaitement exécutés. Accueil et service parfait tout en restant décontracté. 
Portions bourgeoises.

Salle confortable , décoration classique chic. Service voiturier efficace 

Assurément, l’un des temples de la cuisine française de tradition 

Enthousiasmés, nous avons pris un nouveau rdv pour la carte d’hiver ."
19,sept. 2024,"5,0","Accueil chaleureux et parfait et sympathique
Quelle belle maison
Goujonettes de grenouille  foie gras exceptionnel
Langoustine  delice
Bar en croute  sauce choron
Ris de veau
Explosion de sublimes desserts
Carte des vins magnifique
Ballet de serveurs impeccable
Gilles reinhardt un tres grand chef  digne successeur de monsieur paul
Un grand moment
Vive bocuse
Il  faut etre les bobos americains du michelin  pour lui avoir enlevé une etoile  ils preferent la cuisine decophotos pour japonais"
20,sept. 2024,"3,0","Regrets éternels: cette bonne maison que nous fréquentons depuis plus de 20 ans et qui avait survécu miraculeusement au décès de Me Paul est en train de sombrer.
L’équipe largement renouvelée n’est pas à la hauteur du lieu, à commencer par le Me d’hôtel distant et à qui il est difficile d’arracher un sourire,
La carte, également revisitee, a surtout réduit les portions.
Pas sûr qu il conserve ses 2 macarons: pour nous, le 2eme ne se justifie plus guère
À regret 
Jcb"
21,sept. 2024,"2,0","Quand on choisit une adresse comme Paul Bocuse et qu'on est prêt à débourser 1200 € pour un dîner,  on s'attend à une soirée inoubliable. Nous ne sommes pas près d'oublier notre stupéfaction en effet. Groom ridicule, accueil en fanfare par un bataillon de serveurs, installation dans une salle en L où nous sommes à la croisée des chemins, au cœur du ballet incessant des serveurs qui chargent et déchargent d'énormes plateaux en argent tout autour de nous. La salle est mal insonorisée, nous pouvons suivre les conversations des 6 tables autour de nous mais avons du mal à nous parler dans cette cacophonie.
En ce qui concerne les mets eux-mêmes, le poisson en croûte est magnifiquement présenté et délicieux, les quenelles sauce champagne sont excellentes, mais la rondelles de foie gras de 5 cm même avec sa brioche aux pistache ne mérite certainement pas les 92€ facturés, l'assiette de fromages à 50 € vous reste en travers de la gorge, quant aux desserts, essentiellement des pâtisseries, ils sont carrément quelconques. L'île flottante est ""noyée"" sous des tops à l'américaine trop sucrés qui lui font perdre toute saveur. Ni mousse au chocolat, ni fruits frais, ni sorbets, ni entremets pour finir le repas ... Le pompon est dans la présentation : chaque pâtisserie est servie dans une ""assiette"", L'île flottante dans une énorme assiette creuse, et nous finissons notre repas sur une table encombrée d'assiettes sales vides, que personne ne pense à retirer au fur et à mesure !!! Impensable !
En résumé, le cadre, la mise en scène grotesque, le service et la moitié des plats et les desserts étaient du niveau d'une quelconque brasserie. A 400 € la note ça passe mal, à 1200€ on hallucine ...."
22,août 2024,"5,0","Agréable moment passé dans ce magnifique restaurant.
Tout est impeccable, tout le personnel en salle est aux petits soins de la clientèle.
La cuisine est raffinée et d'une grande beauté dans les assiettes.
Bravo à tous."
23,août 2024,"5,0","Cela restera un moment inoubliable… que du bonheur !!!! Un accueil chaleureux, rempli d’humour et de bienveillance, un repas très raffiné et subtil, beau pour les yeux et divin pour les papilles… nous avons adoré et toutes nos félicitations à toute l’équipe, pour tant de professionnalisme.
Merci pour ce délicieux moment !!!"
24,août 2024,"5,0","Un expérience hors du commun, un ballet dans le service, une cuisine fine et créative. Le menu du centenaire…. A applaudir. Tout est parfait. Le personnel au diapason avec vous afin de vous permettre le moment parfait. Une découverte teintée d une visite de la cave et un échange avec le chef…. Un bonheur."
25,août 2024,"5,0","Le bonheur est dans l'assiette 

Plats emblématiques de la cuisine Française.
Vous vivez une expérience culinaire et vous mangez.
Les produits sont de qualité et très bien cuits.
Tout est généreux.
Très beau service.

J'ai un infini respect pour les chefs et pour le travail de ses équipes.
J'ai éprouvé le plaisir magnifique que j'attendais.

Hâte de revenir l'an prochain.

Merci et Bravo

Bonne continuation à vous chef et vos équipes."
26,juil. 2024,"5,0","Magnifique déjeuner. Que dire nous avons pris le menu du centenaire et sommes allés de découverte en découverte. Nous nous sommes régalés . Plats excellents et raffinés. Une petite dédicace spéciale pour le sommelier qui nous a fait découvrir un Porto sur le fromage et dessert pour finir par une visite de la cave.
Nous reviendrons dans cette belle maison."
27,juil. 2024,"5,0","ce cadeau m a été offert pour ma retraite,que dire de cette soirée,tout simplement
sublime,quelle prestation,un véritable délice,accord mets et vin exceptionnel,la qualité de service est irréprochable,c est sur nous reviendrons."
28,juil. 2024,"5,0","Le menu Bourgeois de la carte d’été est excellent .
Tout était parfait,le homard,le rouget , le bar sauvage en croûte et sa sauce Chiron ….nous avions connu la salle du temps de Monsieur Paul , le décor et l’ambiance est en harmonie
Il ne manque que le Maître des lieux ."
29,juin 2024,"5,0","Restaurant au top, tout est parfait, le lieu, le personnel, le service, la cuisine.
Rien a changé depuis Mr Paul.
Nous nous sommes régalés tout le long du repas avec des plats excellents."
30,juin 2024,"5,0","La carte d été vient de sortir et les nouveautés sont extraordinaires 
La langoustine est fabuleuse 
Très belle présentation du plat 
Cuisson parfaite ni trop cuite ni nacrée les assaisonnements sont parfaits et les saveurs exquises 
Le homard grillé et fumé est également magnifique 
Très belle cuisson le fumé est léger et n écrase pas le plat
Service parfait comme d habitude 
Très bons conseils de Maxime le sommelier 
En bref une très belle soirée 
On reviendra pour goûter les autres nouveautés"
31,juin 2024,"5,0","Découvrir, la nouvelle carte est toujours un bonheur, cette carte d’été Fais honneur à la grande cuisine française. Monsieur Paul et Monsieur Escoffier seraient  fiers et honorés de goûter de tels plats. Le plus spectaculaire, le plus délicieux, le plus, le plus… le filet mignon de veau. Les émotions se bousculent, les mots bien pauvres face à une telle réussite.J’espère que vous pourrez, vous aussi, vous arrêter pour déguster ce plat prestigieux. Respect…"
32,juin 2024,"5,0","La perfection existe, de l accueil à la cuisine en passant par le service ……
Un sans faute de l entrée au dessert , une merveille de plats classiques merveilleusement modernisés.
Un grand merci à tout l équipage pour l accueil que vous avez réservé à notre petit chef qui a des étoiles plein les yeux …….
Un super moment et un anniversaire inoubliable pour notre fils"
33,mai 2024,"5,0","Il y a l’Académie Française qui est l’Institution littéraire qui fait rayonner la France sur tout les Continents et Heureusement il y a LA MAISON PAUL BOCUSE qui fait rayonner l’ART éphémère le plus Génial, le plus Goûteux qui fait connaître la GASTRONOMIE FRANÇAISE SUR TOUTE LA PLANÈTE et qui perpétue l’idée maîtresse de MONSIEUR PAUL qui lui faisait dire que sa Maîtresse sa seule Maîtresse c’était ses Amis Client qu’il traitait avec  Loyauté et Empathie et bien ce lieux Légendaire existe toujours et là est la plus grande réussite de Monsieur PAUL Merci a ces Amis d’accompagnement qui savent si bien être ce ESPRIT Bravo Bravo Bravo"
34,mai 2024,"5,0","La bâtisse et la salle nous plongent immédiatement dans un autre temps. 
Seul les amuses bouches accompagnant nos apéritifs nous ont semblé un cran en dessous de la suite des mets pour l'ouverture de ce menu centenaire; ils étaient peu gouteux et surtout manquaient de croquant et de texture. 
en dehors de cette ouverture, le service, au cordeau, présentent et déposent des assiettes parfaitement exécutées faisant le bonheur de nos pupilles et nos papilles. Les sauces sont excellentes, nous avons encore en bouche le souvenir des saveurs de la volaille de Bresse! 
Une très belle expérience."
35,mai 2024,"5,0","Encore un déjeuner exceptionnel 
La brigade combine l’excellence de l’accueil et du service, et toujours avec une simplicité qui est la vraie classe, et une vraie gentillesse 
Le menu du Centenaire était sublime, des odeurs, des saveurs, un dressage….a couper le souffle
Une vraie évolution dans la légèreté des plats sans pour autant renoncer aux fondamentaux 
Ah, ces grenouilles au cresson et carpe fumée 
Ce foie gras parfaitement poêlé, ce turbot à la cuisson parfaite, cette volaille grand classique de la maison mais aux légumes revisités et allégés…
Et toujours le chariot de fromages parfaitement affinés, le généreux chariot de desserts tous aussi plus beaux les uns que les autres…
Et l’accord mets et vins avec de belles découvertes, comme cette trilogie de Porto sur le fromage , ce Xérès sur le foie gras 
Bref, 4 heures au paradis
Vivement le Bicentenaire 🤣
Merci"
36,avr. 2024,"5,0","Un moment inoubliable avec une équipe au petit soin et une cuisine « Menu du Centenaire » irréprochable.
Nous avons passé un excellent moment en famille ! 
Une très belle adresse où nous retournerons pour déguster d’autres plats emblématiques de la cuisine de Monsieur Paul !
Bravo à toute l’équipe, nous comprenons mieux pourquoi vous avez obtenu le titre de « Meilleure Brigade de France » pour l’année 2024 ! 
Encore toutes nos félicitations et merci pour ce très beau moment rempli d’attention et de délicatesse."
37,avr. 2024,"5,0","Merveilleux moment accompagné de la gentillesse et la finesse du personnel 
Top 3
Joseph,Robert et Frédéric 
Nous avions la table 24 ,ce fut un moment magique"
38,avr. 2024,"5,0","L'excellence à la française, menu du centenaire sublimicime, dans l'esprit Bocuse. 
L'endroit est magique. Le personnel au petit soins et très professionnel. 
Nous avons passé un excellent moment.
Nous remercions toutes les équipes de ce fabuleux restaurant"
39,avr. 2024,"5,0","Mais quel accueil !!!!
Merci merci merci pour ce grand moment de bonheur en famille ! Merci tout particulièrement à Jean-Philippe et Enzo. Nous nous sommes régalés et nous avons passé grâce à vous un moment magique 🤩🤗🤩."
40,mars 2024,"5,0","Une expérience inoubliable 
Nous sommes venus pour ce dimanche 24 mars 2024 pour fêter les 28 ans de mon fils .
Nous avons pris le menu du centenaire, qui était tout simplement extraordinaire.
Une qualité irréprochable 
Un service exemplaire 
Des saveurs plein le palais 
Des goûts somptueux 
Le personnel vous prend en main dès votre arrivée jusqu’au moment du départ 
1 seul tout petit hic ( une arête dans le turbo de mon fils ) 
Mais qui est tout excusé car l’erreur est humaine , et le serveur s’est excusé j’étais même mal à l’aise car je lui avait dit cela en plaisantant . Je ne voulais blesser ou offenser personne . 
En tout cas cela ne change pas mon avis sur ce service qui était 
Tout simplement MAGIQUE , du début à la fin .
Je recommande milles fois ce menu du centenaire .
Voilà tout est dit , je reviendrai pour le menu d’hiver car je n’ai pas eu la chance de goûter la soupe VGE . 
JE REMERCIE TOUTE L’ÉQUIPE ."
41,mars 2024,"3,0","Restaurant qui vit sur son passé , poularde ,jambonettes et dessert chocolat  excellents, pour le reste ,du classique…. A signaler turbot trop cuit , homard au caviar sans surprise, pain classique, champagne trop vert . De plus restaurant ouvrant à 19h45 ,si vous arrivez avant , vous patientez dehors, pas de salon de réception….et surprise le paiement par CB,comme à carrefour ,vous demande de validé un pourboire …
Les 2 étoiles sont un héritage, habitué des etoilės ,déçus."
42,mars 2024,"5,0","A l'occasion de mon anniversaire le 14, nous nous sommes offert le menu du centenaire chez Mr. Paul BOCUSE. Nous voulions ma compagne et moi une fois dans notre vie déjeuner dans un grand restaurant. Depuis l'accueil jusqu'à la fin tout fût absolument parfait. Quelles saveurs , accords mets et vins une perfection les plats un régal inégalable. et les petites attentions, menus dédicacés par le chef et l'orgue de barbarie avec une bougie pour cette occasion. Toutes vos équipes sont à la cuisine et la gastronomie ce que Michel-Ange fût à la peinture. Bravo à tous et merci pour ces moments uniques et inoubliables."
43,mars 2024,"5,0","Un merveilleux voyage culinaire.

Nous avons passé un moment d'exception chez M. Paul pour le centenaire de cette belle maison de la gastronomie.

Tout était excellent, du goût, de la générosité, de l'excellence ont rythmé ce voyage. Nous avons pris deux formules centenaire avec les vins 🍷 

Mention spéciale pour notre serveur Francesco et le tout jeune sommelier Maxime qui a su nous emmener avec lui au pays de Baccus.
Bravo & Merci."
44,févr. 2024,"5,0","Encore une merveilleuse soirée passée à l’auberge, Paul Bocuse Collonges

Nous avons opté pour le menu centenaire, une pure merveille de tradition mêler à l’innovation des pâtissiers. 

(mention spéciale pour la soupe aux truffes noires qui était parfaite et de saison.)

Une très belle carte des vins qui a bien évolué vers les nouveaux Vigneron respectueux du bio et des terroirs !! 

En bref, tout était parfait, le service, la qualité des, mtes la qualité des vins 

Nous avons passé une soirée incroyable et avons déjà hâte de revenir à nouveau !

À très bientôt"
45,févr. 2024,"5,0","A faire une fois dans sa vie ! Avons pris le Menu du centenaire qui permet de déguster la fameuse soupe aux truffes noires Elysée et la volaille entière en vessie ! Les spécialités de Monsieur Paul ! Accueil adorable, service classe et absolument sans faute, le personnel est charmant, sans être obséquieux . Le cadre est chaleureux et que dire de la cuisine ? Tout est pensé, raffiné, copieux mais pas lourd. De la haute voltige des amuse-bouche aux chocolats avec le café !!!! Bravo, bravo !!!!!"
46,janv. 2024,"5,0","""Hors catégorie"" car le haut lieu de la gastronomie française...pas comparable avec d'autres restaurants plus contemporains mais ce n'est pas une critique ! A faire absolument une fois dans sa vie à cause de l'ambience et la magie des lieux. Incroyable acceuil et prise en charge de notre voiture... le voiturier savait même que Léa Linster était la seule femme à avoir décroché le Bosue d'Or ! Chapeau !"
47,janv. 2024,"5,0","Générosité et saveurs ! Un merveilleux moment et de merveilleux souvenir. Service très agréable. Un ♥️pour les quenelles de sandre et homard. Point original (et atypique) nous sommes repartis avec un doggy-bag avec le surplus de volailles, truffes et morilles que  nous n’avons pas été capable de manger le soir même, je l’avoue."
48,janv. 2024,"5,0","Belle soirée en famille dans cette très belle maison qui fête ses 100 ans
Les chefs ont la délicate tâche de maintenir la tradition instaurée par monsieur Paul qui reste une référence mondiale de la cuisine tout en apportant des petites touches de modernité 
Les plats emblématiques de la maison sont toujours la
Des plats nouveaux sont arrivés 
Il y a moins de choix qu avant mais le guide Michelin qui reste un très bon guide freine les chefs. On peut le regretter la plupart des restaurants se sont mis à ce nouveau format restrictif.
C est bien dommage pour les clients 
En tout cas le service en salle est toujours impeccable 
Le chef sommelier est parfait ainsi que son équipe"
49,janv. 2024,"5,0","N’a peut être plus que deux étoiles mais c’est toujours complet. 
Et pour cause : cadre très soigné, service très bien rodé et parfait, plats magnifiquement réalisés.
Bref ce restaurant reste une institution !"
50,janv. 2024,"5,0","Moment extraordinaire, remerciement à toute l’équipe en salle pour leur compétence et leur professionnalisme, première expérience ici on repart qu’avec des souvenir de chez monsieur Paul , remerciement au chef Couvin et Charvet pour leur gentillesse qui a fais de notre anniversaire un moment gravé à vie, merci"
51,déc. 2023,"2,0","Repas de fin d’année pour notre équipe de 7 personnes.
Ce qui aurait dû être un moment de fête et de plaisir c’est transformé en moment de frustration.

L’accueil par le personnel « déguisé » du parking à la porte de l’établissement est pour le moins d’un goût douteux.

Une fois la porte franchie une armée de personnes se mobilise autour de nous, à croire qu’il y a plus de personnel que de client. Ce n’est pas plus désagréable que cela mais ça expliquera sûrement la déception principale : le prix!

A table, nous optons pour le menu Paul Bocuse à 340€. Plats riches, trop lourd à notre goût. La soupe VGE tant attendu ne nous laissera pas de souvenir particulier. Les plats sans originalité, sans modernité. Une volaille aux morille, du homard, 

Point positif le personnel en salle a été très sympathique, les conseils sur le vin utiles et adaptés.

En conclusion, pour nous très clairement le rapport qualité prix n’y est plus. Dommage pour une telle institution."
52,déc. 2023,"3,0","Je comprend mieux pourquoi le guide MICHELIN a retiré un macaron cette année au restaurant Paul BOCUSE. En effet, j'ai eu le bonheur de connaitre Monsieur Paul à plusieurs reprises et aujourd'hui malgré les travaux certes necessaires des locaux il n'y a plus d'ame dans cet établissement.
L'accueil est froid dès l'entrée, les serveurs semblent démodés dans leur tenue ancestrale et bien trop nombreux qui finit par vous faire tourner la tete à cause de ce défilé permanent durant tout le repas.
Quant a la cuisine, là aussi, quelle déception, un foie gras sur fond d'artichault certes délicieux qui mériterait la présence d'un peu de roquette en salade.
Le plat principal les fameuses quenelles ou le poulet de Bresse sont toujours un vrai plaisir heureusement.
Quant au dessert, c'est une honte de proposer un chariot de dessert aussi pauvre avec comme seul gateau un flan ò la vanille et quelques 4 gateaux individuels.
Enfin pour finir ce commentaire quelle surprise de voir la facture d'une bouteille d'eau pétillante à 9 € et le café à 7€ certes avec 4 chocolats dont la présentation laisse à désirer. Non, votre prestation ne correspond pas à 250 € par personne, si je peux me permettre je vous conseille de rectifier le tir sous peine de perdre encore un macaron au guide Michelin.
Sans rancune ! "
53,sept. 2023,"5,0","Je répète un peu ce que j’ai dit lors de notre précédent passage :
 Nous sommes dans la vraie gastronomie française, riche et gourmande alliant générosité et parfaite association des saveurs. C’est la cuisine à l’ancienne diront certains avec des quantités généreuses. En effet ici vous ne dégusterez pas des pétales de fleurs, ou des herbes du jardin… vous n’avez pas non plus une « virgule » en guise de sauce, mais plutôt un saucier rempli que vous terminez avec du pain tellement c’est délicieux. Mais cela n’enlève rien à la qualité des plats. Tout était excellent avec un équilibre parfait dans les saveurs et un excellent compromis entre modernité et tradition.

Nous avons repris le grand menu Paul Bocuse avec son emblématique volaille de Bresse qu’il faut déguster au moins une fois avec sa crème aux morilles. Tout était parfait. Petit bémol avec le chariot de desserts que nous avons voulu recommander mais qui a perdu en choix et en qualité par rapport à notre précédent passage…

Je n’oublierai pas de citer l’excellent accueil ainsi que le service en salle que je trouve personnellement parfaits : Discret sans trop de présence mais à l’affut de vos moindres envies ou besoins. Il faut dire qu’avec une brigade de 35 personnes en salle il ne peut en être autrement…

Je n’oublierai pas non plus la délicate attention du sommelier de nous faire déguster un surprenant et rare jéroboam Margaux 1959 !!

Pour finir nous avons bien noté que l’année 2024 sera une année anniversaire pour la maison Bocuse et nous ne manquerons surtout pas de revenir pour cet évènement.  
"
54,déc. 2023,"5,0",",Nous avions prévu ce repas d 'exception pour les 60 ans de mon mari avec un couple d amis  nous sommes ravis de cette expérience culinaire
.De plus le personnel est vraiment sympahtique et chaleureux.
Un moment inoubliable 
"
55,déc. 2023,"5,0","Une expérience gastronomique d’exception. Notre choix s’est porté sur le menu en 5 services Paul Bocuse, une expérience culinaire raffinée et mémorable. Chaque plat était une délectation pour les papilles, une fusion parfaite de saveurs et de présentation, témoignant d’un art culinaire inégalé. Le service s’est avéré non seulement impeccable, mais également empreint d’une attention personnalisée, rendant notre soirée des plus agréables. Ayant fait énormément de grand restaurant ce fut le service le plus parfait qu’il met etais donné d’avoir ! Un aspect remarquable de cette expérience fut de sentir que l’âme de Monsieur Paul était toujours présente, reflétée dans chaque détail, dans chaque assiette préparée avec passion. Un moment privilégié fut la visite des cuisines, où nous avons été témoins du travail minutieux et passionné de l’équipe, perpétuant l’héritage et la vision de Monsieur Paul. De plus, la cave à vin nous a offert un voyage sensoriel supplémentaire, une sélection exquise qui a parfaitement complété chaque plat. Ce repas restera à jamais gravé comme l’apogée de mes expériences culinaires. Une recommandation chaleureuse pour quiconque recherche l’excellence gastronomique et un service de qualité, avec l’âme du maître de la cuisine toujours palpable.

Merci à tous !"
56,déc. 2023,"5,0","Mieux que prévu ! magnifique un lieu magique , un personnel hyper professionnel , un service irréprochable , une qualité des mets extraordinaire , impossible de faire mieux , tout est beau , tout est bon , tout est délicieux.
Mr Paul doit être fier là haut de voir sa succession assurer avec autant de succès .
Les incontournables , le homard bleu , la soupe VGE et la fameuse poularde .
Que du bonheur !!!!!!!!!"
57,nov. 2023,"5,0","Exceptionnel.
Une soirée absolument sublime.

L’excellence à la français, une recherche de la perfection.
Les produits et les cuissons juste parfaites.
Une cuisine d émotions, un excellent voyage culinaire.
Des desserts à tomber.

De l’arrivée au départ, un service éblouissant,  de très de haute volée. 
Un ballet parfaitement rodé pour le plus grand bonheur des convives. Un service proche, discret et bienveillant.
Une expérience formidable.
Un immense MERCI à Eric le Maitre d Hotel.

Merci au Chef Olivier Couvin pour la visite des cuisines et de la cave. Nous garderons un souvenir impérissable de nos échanges au coeur du temple de Mr Paul."
58,nov. 2023,"3,0","Les groupes sont moins bien servis, pas de plats présentés, cuisine simple et on vous jette dehors en prenant le café en récupérant votre vestiaire. Très déçue alors que je me faisais une joie d'y aller."
