,Date,Notes,Commentaires
10,nov. 2022,"1,0","les deux fois précédentes où nos sommes venus ( avant le changement de propriétaire), tout était super et raffiné.
maintenant c'est cher et mauvais, quelle déception ! En plus , service extrêmement lent.
A éviter."
11,nov. 2022,"1,0","Je ne laisse jamais d'avis sur un restaurant, mais là... Ayant déjeuné et dîné au Bistrot Orcia plusieurs fois avant le changement de propriétaire, ma déception fut grande lors de cette dernière visite. Plats de brasserie (et encore, fades !) au prix d'un bistronomique, service très désagréable. Gardez votre argent pour d'autres adresses croix-roussiennes qui en valent la peine..."
12,oct. 2022,"3,0","Bistro plutôt bien présenté et aux plats relativement goûteux.
Cependant, nous avons trouvé un accueil particulièrement passable.
Le patron nous presse de choisir à boire et frôle le manque de respect.
Cela nous a laissé une mauvaise impression, ternissant la qualité du service."
13,sept. 2022,"5,0","Nous nous sommes rendus au Bistrot Orcia pour fêter un anniversaire. 
Ce lieu nous a immergé dans une ambiance conviviale tant par sa décoration que par son service. Des conseils avisés de la part du propriétaire du restaurant sur le vin et les desserts à choisir. 
Un service client de qualité comme on en voit de plus en plus rarement ! 

Merci pour ce bon moment !"
14,sept. 2022,"3,0","Changement de propriétaire et cela se ressent dans les plats et dans l'ambiance...
Fini l'originalité des plats de l'ancien cuistot, fini la joie et les bons conseils de l'ancien parton.
Les plats sont tradi, simples, corrects mais sans plus. Et beaucoup trop cher pour ce qui est proposé. "
15,août 2022,"5,0",Très bon resto avec une belle terrasse extérieure. Pas loin du gros caillou ( haut de Lyon quartier croix rousse ). Très bon repas a quatre.voir photo
16,juil. 2022,"3,0","Le bistrot Orcia que vous connaissiez jusqu’en 2021 n’est plus le même…le restaurant est pas mal mais le cuisinier qui cuisinait des plats très originaux et plein de saveurs n’est plus là… le patron qui connaissait plein de vins de petits producteurs n’est plus là non plus …
Il faut leur laisser le temps de faire leur place , les plats sont simples et bons …mais ce n’est plus le bistrot Orcia. "
17,juin 2022,"3,0",Accueil sympathique mais recettes sans extravagance avec quelques plats réalisés à l’économie : pâtes à la truffe mais juste avec deux tranches plus que minuscules de jambon parfumé à la truffe et huile de truffe. Plat servi tiède plutôt froid. Suprême de volaille avec ratatouille sans fioriture. Tarte aux citrons revisitée en verrine qui sentait peu le citron. Belle carte de vins locaux mais conseils peu avertis. Sinon les entrées étaient très bonnes: œufs en meurette et gaspacho parfaits. Avis donc mitigé.
18,mai 2022,"5,0","Bon accueil, cadre agréable, cuisine soignée, prix raisonnable, terrasse ombragée et calme.
A refaire à  l occasion.."
19,mai 2022,"5,0","Super service (serveuse hyper sympa et efficace), les plats étaient délicieuse et servis chauds et rapidement. Je recommande à 1000% !"
20,mars 2022,"4,0","Joli petit resto avec accueil très sympa, petite table à l'intérieur au calme. Bonnes petites samoussas tout comme le wok de légumes et la suggestion du jour. Bon rapport qualité prix."
21,mars 2022,"5,0","La soirée et le diner étaient conformes aux promesses : accueil et service très sympas, carte courte mais fournie, belles et généreuses assiettes, on s'est régalées - occasion : anniversaire de belle-maman = petite bougie sur son dessert (anecdotique mais le geste nous a touchées). Addition raisonnable.
On n'a pas regretté notre choix, loin de là !"
22,févr. 2022,"4,0","Nous y sommes aller un midi de semaine. Pour réserver, j’ai laissé un message sur répondeur espérant que cela soit bien pris en compte.
L’accueil est pro est gracieux. Le serveur était attentionné et le service rapide.
Nous avons pris plat et dessert + un verre de vin. Ça nous est revenu à 30€ par personne.
On a pris un thon mi cuit et du risotto. En dessert un moelleux au chocolat et une crème brûlée praline.
Les plats étaient bons. Les desserts moyens.

Je m’attendais effectivement à mieux"
23,mars 2022,"5,0","Service impeccable et adorable. On se laisse tenter par une entrée et c'est divin : mention spéciale aux samoussas de chèvre chaud.  Pour le plat, c'est encore du même niveau, c'est vraiment très, trop bon ! Pour finir, nous nous laissons même tenter par un dessert qui vient clôturer en beauté notre repas."
24,mars 2022,"2,0","Troisième fois chez Bistrot Orcia et quelle déception ! 
Nos deux premières expériences avaient été très bonnes et nous nous réjouissions de retourner chez Bistrot Orcia!
Réservation effectuée pour un samedi midi pour 5 personnes. Nous avons été placés dans la mezzanine juste au dessus de la cuisine. Peu confortable avec les odeurs et le plafond très bas.
Du temps pour venir prendre la commande malgré le sourire et l’amabilité de la serveuse.
Puis 3 plats en moins annoncés  sur la carte du midi, alors qu’il n’était que 13h. 
Il a fallu insister auprès du serveur qui ronchonnait lorsque nous avons demandé à être installés dehors.
45 min plus tard , une fois servis en terrasse, 4 plats sont arrivés sur 5, et de nouveau un plat indisponible à la carte. 
Merci au chef cuisinier qui s’est excusé et qui nous a offert une assiette et les digestifs. 
Évidemment nous n’avons pas pris de desserts.
Bien dommage , le restaurant a perdu en qualité…"
25,mars 2022,"2,0","Très déçus par cette dernière visite chez orcia. 
L’esprit des gérants précédents n’est plus. Cuisine basique et service pas à l’image de La Croix rousse."
26,mars 2022,"5,0","Table 7. Super service (serveur Sébastien hyper sympa et efficace), les plats étaients succulents, servis chauds et rapidement. Un petit moment de détente très appréciable dans un lieu très Cosi, calme et original. Prix tout à fait aborbordables, même pour les étudiants ! Je recommande à 300% ! :)"
27,févr. 2022,"3,0","J'adorais ce restaurant mais manifestement il y a eu un changement de propriétaire et si la cuisine est bonne, la touche qui faisait le vrai plus de ce restaurant a totalement disparu.
Ca reste un resto bon et sympa mais ni plus ni moins que d'autres dans le quartier..."
28,févr. 2022,"2,0","Nous sommes allés dîner en couple . Le serveur qui devait être le patron était très stressant. A nous sauter dessus dès notre arrivée,  à toujours regarder si tout allait bien, faire les 100 pas ... bref quand au repas très cher. Franchement on ne reviendra pas . Des restaurants sont beaucoup plus sympas ailleurs."
29,févr. 2022,"5,0","Dans un cocon design et une ambiance feutrée :) 
Un chef aux petits soins même pour les plus petits qui apprécient !
Très belle  découverte avec des produits frais très bien travaillés"
30,févr. 2022,"4,0","Tout était parfait, les portions plus que généreuses et excellentes. La pluma cuite à la perfection et très tendre. Le thon, mi-cuit était parfait. Et tres important, l'accueil chaleureux. Nous reviendrons."
31,févr. 2022,"4,0","Bon bistrot avec un large choix de plat simple mais très gouteux! Dessert très bon
Réactif et fluide en cuisine et en salle, personnel très bien! 
Seul petit hic : un peu à l’étroit dans la salle du bas"
32,janv. 2022,"5,0","En visitant la croix rousse avec une amie, nous sommes tombées sur ce Bistrot Orcia que je recommande vivement les plats du chef, les raviolis sont à tomber, sont succulentes, en tant que parisienne je n'ai jamais goûté d'aussi bonne raviole, et le tiramisu est excellent. Nous étions bien accueillies, et nous reviendrons. La prochaine fois nous prendrons des photos de nos plats..."
33,janv. 2022,"5,0","Avec mon compagnon, nous sommes rendu dans le restaurant Orcia à la croix rousse, nous étions bien accueilli, et nous sommes conquis par ces plats super bons. Nous avons pris en entrée oeuf cocotte au foie gras et oeuf meurette, et en plat chaud Magret de canard et un pluma et en dessert une crème brûlée a la praline et un citron meringué revisité. Nous recommandons ce restaurant 👍"
34,janv. 2022,"5,0","C’est frais, c’est simple et c’est bon  
Accueil sympathique et addition modérée. Parfait pour un moment convivial en famille ou entre amis."
35,janv. 2022,"5,0","Service très sympa, de très bons conseils et très bonne cuisine. Les plats sont très originaux, je conseille ce resto à 200% 
Par contre il faut réserver, ne pas y aller à l’improviste.."
36,sept. 2021,"3,0","Nous étions des clients fidèles de l'Oenothèque puis du Bistrot Orcia . Nous appréciions particulièrement la cuisine de Gabriel et l'accueil des patrons très attentionnés .Très sensible aux sulfites , j'avais toujours de bons conseils pour choisir un vin.
Nous sommes venus un dimanche midi avec un couple d'amis et avons été extrêmement déçus. L'accueil était correct sans plus, les plats très moyens et il ne fallait pas compter sur les conseils du  serveur pour choisir le vin. Il s'est contenté de nous préciser les bouteilles qui étaient disponibles et a avoué très honnêtement  qu'il ne pouvait pas nous en dire plus.C'est sûr qu'il était serveur et non sommelier mais quand même......
Nous avons été très déçus et ne comptons pas retourner au Bistrot Orcia."
37,déc. 2021,"1,0","Eh bien quelle déception pour ce type de restaurant. Je fais ma demande de réservation sur internet, jusque là tout va bien, au bout de 48 heures n’ayant pas de réponses j’appelle et la personne me répond qu’il n’y a pas de problèmes et confirme ma réservation. Dans la journée je reçois le mail de confirmation, tout va bien. Je suis sereins 
Et la la veille du dîner je reçois un mail d’annulation avec des excuses me disant que ma réservation est annulée.
Autant vous dire que je ne peux rien trouver d’autre en 24 heures
vraiment lamentable, même pas un appel pour m’expliquer le problème.
Quel manque de politesse !
C’est bien d’être dans le top des restos lyonnais mais pour y rester il va falloir respecter ses clients.
Honteux 
Et la première fois sur Lyon pour ma part.
Je n’y mettrais jamais les pieds bien entendu 
Cordialement"
38,déc. 2021,"4,0","Repas : parfaits (mais assiette de fromages un peu chiche)
Service étrange, attente avant prise de commande (on aurait pu s'occuper de l'apéritif d'emblée), plus de Spritz ( :( ), serveur fébrile et serveuse qui semblait désorientée = moult allées et venues et agitation inutile... peut-être sommes-nous mal tombés.
Carte des vins pléthorique et coup de coeur de la maison excellent.
Envie d'y retourner.
Salle à l'étage basse de plafond + poutres."
39,déc. 2021,"4,0","Accueil sympa, cuisine de qualité. En revanche, on nous annoncé un ""menu en enfant"", mais qui ne comprenait en fait qu'un plat unique, sans boisson comprise ni dessert. Dommage. "
40,déc. 2021,"5,0","Serveur sympathique, plats fins et bons avec menu végétarien. Une belle découverte ! nous reviendrons !"
41,nov. 2021,"5,0",Très bon accueil. Nous nous sommes régalés. Un de nous était végétarien et le menu végétarien était de qualité également. Les épices apportent une touche agréable aux plats. Belle présentation.  Très bon rapport qualité prix. A refaire.
42,nov. 2021,"5,0","Superbe soirée un accueil tres agréable le serveur très professionnel et agréable 
Le menu a 30€
Est très bien 
Plats bien présentés et très bon et recherchés 
Le désert succulent 
Très bon rapport qualité prix"
43,nov. 2021,"5,0","Nous étions 5 pour manger, tout le monde s’est régalé. Le serveur était au top. Ça fait vraiment plaisir de trouver de bon resto comme ça"
44,oct. 2021,"5,0","Nous étions entre amies et nous nous sommes régalés de la mise en bouche jusqu'au dessert.Les plats sont originaux avec un mélange de cuisine française et d'Amérique du sud. Les produits préparés sont frais, de saison et très bien relevés (moi qui aime la cuisine épicée j'ai été servie). Les serveurs prennent vraiment le temps de vous expliquer les plats, les vins ils sont toujours souriants et ne manquent pas d'humour!Les prix sont vraiment raisonnables."
45,oct. 2021,"5,0",Super lieu. Bien mangé. Belle cave. Service tres agréable. Nous avons passé une belle soirée enyre amis. Je recommande 
46,oct. 2021,"5,0","On a passé un très bon moment au Bistrot Orcia. Le service a été excellent, on nous a tout expliqué et les plats étaient tellement bien présentés et délicieux ! L’endroit est aussi très agréable

On recommendera ce bistrot aux amis sans doute ! Et nous reviendrons lors de notre retour à la belle Lyon :-)"
47,oct. 2021,"5,0","De passage à  la croix Rousse petit repas en amoureux dans un cadre agréable, très bon accueil, personnel très sympa et professionnel, et des petits plats gastro très  gourmand. Je recommande ce bistrot.
Myriam"
48,oct. 2021,"5,0","Très bien reçu, atmosphère et repas agréable. 
Nous avons été très bien conseillé sur les vins. 
Je recommande fortement."
49,sept. 2021,"5,0","Nous avons adoré le concept des entrées / plats / dessert à partager comme c’est proposé le soir. 
La cuisine est gourmande, raffinée et réconfortante. On y trouve tous les ingrédients pour une soirée agréable sur la jolie terrasse en haut des pentes de La Croix rousse. 
Une jolie parenthèse, à ouvrir sans hésiter."
50,sept. 2021,"5,0",Excellent rapport qualité / prix. Les mets sont délicieux et le service irréprochable. Enfin un resto ouvert le dimanche ! Je recommande vivement
51,sept. 2021,"3,0","Pas mauvais, mais franchement pas la subtilité des plats des années précédentes. Nous étions habitués au choix des vins guidé par le talentueux ex-propriétaire : plus rien à voir, il vaut mieux choisir votre vin vous-même. Le système tapas entrées-plats est peu lisible, cuisine tout à fait moyenne, tout est dans l'annonce...
Finis aussi les excellents fondants au chocolat crème anglaise !
Bref, très déçus, commentaires surfaits, on évitera dans le futur..."
52,août 2021,"5,0","Bistrot Orcia est situé dans les quartiers de La Croix rousses 
La salle intérieure est petite 
Nous avons dîné donc concept style « tapas ». Et « restaurant » 
Un peu perturbé car on ne connaissait pas, les plats sont en petite quantité ce qui permet de varier les goûts et de se faire plaisir avec différentes saveurs.
Produits frais et locaux 
Personnel accueillant et sympathique"
53,août 2021,"5,0","Accueil sympathique et efficace. Terrasse agréable et calme pour un soir d'été et de COVID.
Prix correct pour être dans un coin touristique. Nous avons préféré la subtilité des plats à ceux des desserts. Magnifique décoration de bistro avec ces nombreuses bouteilles, Une carte plus fournie en vin au verre couvrirait peu-être plus de variété de goût. Mais les 7 propositions sont déjà les bienvenues. Bonne continuation à cette belle équipe."
54,août 2021,"5,0","Une pause en famille tout simplement parfaite 
Service impeccable 
Mets délicieux, originaux  et raffinés 
Un plat enfant simple et sain 
Bref une très bonne surprise"
55,août 2021,"5,0","Incroyable !
Entre le service d’une grande qualité dans la joie et la convivialité et la cuisine excellente, ce bistrot est tout bonnement une pépite pour un repas seul ou a plusieurs"
56,août 2021,"5,0","Petit restaurant surprise pour notre anniversaire avec mon chéri, j'ai été très surprise !  ✨
Le service est très agréable, la carte des vins est chouette, et on y a très bien mangé 🙏🏻
Je recommande x1000 ! "
57,août 2021,"5,0","Excellent à tout niveau repas fin frais , beaucoup de goût équilibre du vin 
Service avec soin
Personnel très avenant 
Au top"
58,juil. 2021,"5,0","Excellent accueil et accompagnement tout au long du déjeuner, avec bienveillance, sourire et attention. Dressage, équilibre et finesse des plats au top ! 
Belle carte, tout donne envie. 
Conquis par cette belle adresse culinaire sur le plateau de La Croix Rousse. Bravo à la Team 😋"
59,août 2021,"5,0",Super petit bistronome produits de qualités et service agréable ! La cuisine est innovante pr des prix très correct.  Pensez à reserver
60,août 2021,"5,0","Très bonne expérience. Nous avons pris plusieurs entrées à partager, toutes excellentes et à un tarif très correct. Mention spéciale pour le vin de la maison qui accompagne à merveille 🙂. Je recommande à 100%."
61,août 2021,"5,0","Excellent, de la mise en bouche au dessert !
Frais, surprenant, raffiné, tout y est !
Service au top."
62,août 2021,"5,0","Cuisine raffinée, beaucoup de saveurs et assiettes assez copieuses. Le menu du marché et ses différentes formules est parfait pour un déjeuner. Une jolie découverte et une équipe sympathique. Nous recommandons!"
63,juin 2021,"5,0","Très bon déjeuner entre amis au bistrot Orcia : les plats sont originaux et savoureux, l’accueil est très sympa, la carte des vins est bien fournie, la terrasse est agréable, le tout avec un très bon rapport qualité prix. Bref, nous reviendrons!"
64,juil. 2021,"5,0","À deux , à quatre, un endroit que l’on doit partager. Cuisine juste et efficace, un service agréable, un vrai conseil pour le choix des vins. Dépêchez vous de réserver !!!!"
65,juin 2021,"4,0","Accueil agréable et chaleureux, une carte difficile à comprendre (entrée ? Plat ? Chaud ? Froid ?). 
L’entrée (caviar d’aubergine) était goutue mais en trop grosse quantité. La focaccia était très bonne mais en trop petite quantité au vu du prix qui laisse penser que c’est un plat."
66,juin 2021,"5,0","Jolie découverte au bistrot d'Orcia ! 
Produits de qualité, superbe cadre et personnel accueillant. Un plaisir. 
Le fromage frais de brebis lardé et poêlé ainsi que la Foccacia à l'aïoli sont à tombés! 
Nous avons apprécié la présentation pour le choix des vins : explications, adaptation en fonction de ce que vous voulez.
Merci pour cet accueil chaleureux ! 
Nous reviendrons !"
67,juil. 2021,"5,0",Excellent rapport qualité prix. Produits frais et de qualité. Des associations surprenantes. Personnel serviable et sympathique.
68,juil. 2021,"5,0","Je vous recommande vivement ce bistrot, mets délicieux, grand choix de vin et accueil plus que sympathique !"
69,juil. 2021,"5,0","Restaurant bistronomique 
Service impeccable avec une bonne humeur entre les équipes.
Je vous conseille de réserver car terrasse entièrement réservé lors de mon arrivé mais pas déçus car l’intérieur est très bien aéré
Les plats sont vraiment excellent pour un prix raisonnable"
70,juin 2021,"5,0","Très bon, et original sans être dans le trop farfelu.
Un mélange de classique avec une touche de nouveauté.
Personnel très sympathique .
On a adoré.
Les tarifs sont très correctes .
On recommande."
71,juin 2021,"5,0","Quelle belle découverte ce resto !
Accueil et service hyper sympa !
Les plats sont délicieux et la cave a de quoi vous régaler !
Je recommande !!! "
72,juin 2021,"5,0","Sans hésiter, allez y les yeux fermés
Bon accueil, des plats délicieux et des vins à découvrir. Un très bon plan"
73,mai 2021,"5,0","Arrivés sur Lyon l’été dernier, nous avons découvert ce restaurant dès notre arrivée, et depuis nous y retournons régulièrement. Produits frais, cuisine créative, accueil des plus agréables, excellents conseils pour le vin par un gérant passionné. 
N’hésitez plus, foncez ! Vous ne serez pas déçus !"
74,mai 2021,"5,0","Resto très sympa dans un quartier familial. Nous avons dîné un samedi soir. Nous vous conseillons de réserver. Il s’agit d’un restaurant plutôt axé sur ses plats à partager mais il existe des plats et desserts qui peuvent être servis en plat traditionnel. Service très sympa. Dynamique. Les plats étaient très bons, réalisés minute au bar à l’intérieur du restaurant."
75,mai 2021,"5,0","Tout simplement extra ! Terrasse agréable, plats à partager excellents , plein de saveurs. Et que dire du service... exceptionnel ! Merci à toute l’équipe pour ce très bon moment chez vous. Nous reviendrons avec grand plaisir 🙂"
76,mai 2021,"5,0","Très bon resto, plats savoureux ,produits frais,et personnel aux petits soins 
Allez -y les yeux fermés !"
77,mai 2021,"5,0","Endroit sympa, bons produits, bons vins
Patron et personnel sympa
Terrasse agréable 
Carte courte mais tout est très bon,prix raisonnables"
78,mai 2021,"5,0","Excellent accueil, un sans faute, on sent que les produits sont de qualités, tous les plats à la carte sont recherchés ! 
Un grand merci, on reviendra"
79,avr. 2021,"5,0",Au top ce restaurant entrée soupe d ail chorizo ou houmos plein de saveur puis gravlax de bœuf original et fin ou tartare de truite et pour finir crémeux au citron service professionnel et sympathique on reviendra c est certain . Merci pour la gentille attention pour notre anniversaire de mariage.
80,mai 2021,"5,0","Tout simplement top! l'équipe est aux petits soins, les plats sont délicieux, qualité prix imbattable et ils privilégient les circuits courts! Allez y les yeux fermés!"
81,mai 2021,"5,0","Accueil, repas, carte des vins et  lieu. Tout est réuni pour partager un superbe moment. Le personnel est très à l'écoute. Nous recommandons vivement cette adresse! "
82,mai 2021,"5,0","Un très bel endroit pour la réouverture des terrasses, personnel très sympathique et plats délicieux !"
83,mai 2021,"5,0",C’est un sans faute que ce soit pour une cuisine sur place ou de la street foot à emporter. Allez y (en réservant avant!)
84,oct. 2020,"5,0","Le principe des tapas à partager est sympa, les plats sont excellents, faits maison avec des produits frais et entiers (crème anglaise maison, fois gras maison, pas de fromage pasteurisé). L'oenologue connais très bien ses bouteilles et ses vins sont souvent en biodynamie."
85,oct. 2020,"5,0",Très bonne expérience dans ce restaurant et un rapport qualité prix au top ! On s’est régalé 👍🏼👍🏼👍🏼
86,oct. 2020,"5,0","Une belle découverte que ce bistrot où l'assiette le dispute au verre! Un menu excellent tout en finesse et saveurs et un beau choix de vins. Nous nous sommes laissé s guider et avons découvert de nouveaux vins ( blancs, rouge...)grâce aux conseils avisés de notre hôte.
Une très bonne soirée!"
87,oct. 2020,"5,0","Nous 4, les filles étaient de sortie et là, on n'a appréciée du début à la fin.
Les plats sont bons, le service est très bien et lieu chaleureux
à faire et à refaire"
88,oct. 2020,"5,0","Je suis venu dans le cadre d’un anniversaire, et je ne suis absolument pas déçu.

L’accueil fut jovial, le patron est une personne agréable et très ouvert à la discussion. Il est surtout de très bon conseil en terme de vins! 

Le repas et le dessert étaient excellents et vraiment bien présentés, rien à dire. Les saveurs étaient bien au rendez-vous et les quantités étaient pile-suffisantes 
Serveuse très gentille et courtoise avec une pointe d’humour.

Nous reviendrons sûrement! "
89,sept. 2020,"5,0","Nous connaissons déjà bien ce restaurant dans lequel nous nous rendons régulièrement. La terrasse y est très agréable, le service sympathique, le choix de vins jamais décevant et que dire de la cuisine ! Cette nouvelle carte de fin d'été nous a scotchées de l'entrée au dessert ! Les plats sont ultra originaux et très bien assaisonnés, les associations de saveurs superbes. Bref, nous avons toutes trois été conquises. Petit coup de coeur pour la pissaladière, l'aubergine farcie et la nage de prunes avec son pesto sucré et son petit financier à l'amande ! Nous avons grand hâte de découvrir ce que le chef nous réserve pour l'automne mais il est à parier que ce sera divin..."
90,sept. 2020,"5,0","Très belle découverte pour ce petit restaurant au cœur de La Croix rousse. On se sent un peu exiguë à l’étage avec ce plafond bas, mais dès les entrées arrivées on se met à voyager : lentilles avec une sauce Raïra, cumin, curry et coriandre un vrai régal. On enchaine avec un dos de lieu et son crumble de Sarrazin succulent, c’est léger, croustillant, cuisson du lieu parfaite. On termine avec un baba au cassis et sa chantilly comme je les aime, ferme, dense et pleine de gourmandise. Le baba est complètement imbibé et fond dans la bouche. Petit rhum arrangé maison pour la digestion, le sourire et surtout la passion du gérant pour ses produits et l’association des mets. On a passé un excellent moment, merci pour cette belle découverte "
91,oct. 2019,"5,0",Petit resto à la croix rousse avec un menu différent qui réussit une belle mélange de savoir. Service aussi très bien ! Pensez à réserver.
92,sept. 2020,"5,0","bel accueil, cuisine raffinée, vins fort agréables.
Un gérant et une serveuse ""aux petits soins"" pour leur clients.
Bref du bonheur pour un prix raisonnable.

Un incontournable sur Lyon !"
93,sept. 2020,"5,0","Voici une belle découverte ! Un petit restau où les plats sont frais, très goûteux,  copieux, bien présentés et avec le sourire sous le masque! J’ai craqué pour “l’ajo blanco “en entrée : une symphonie du palais !  Très bons conseils pour déguster un verre vin en apéro, grands choix de vins (rouge et blanc) ainsi que de bières. Autant de saveurs et de bouquets. 
Une jolie terrasse, une carte et un menu du jour. Très bon rapport qualité prix .Je recommande !!!"
94,sept. 2020,"5,0","Très bon moment cette soirée!
La carte n'est pas pléthorique et c'est bon signe. Les plats proposés proposent des inspirations et des saveurs différentes, bien assorties et bien équilibrées, réalisés et présentés avec précision. Un réel plaisir.
L'accueil est sympathique et discuter de ses vins avec le patron est un plaisir!"
95,sept. 2020,"5,0","Une carte simple, des plats aux saveurs étonnantes et biens équilibrés. 
Une carte des vins variée et haute en couleur portée par des conseils enjoués et avisés. 
L'ambiance est décontractée, agréable et chaleureuse.
Le charme croix roussien pour ponctuer le tout. 
Belle adresse !"
96,sept. 2020,"4,0","Une decouverte pour cette soiree conviviale entre amis!
Le cadre bistrot est agreable , grande cave a vins derriere le comptoir temoignant de l époque ou ce lieu etait un bar a vin et tapas.
Ce soir nous avions choisi le menu Orcia complet avec entree plat de poisson plat fromage et dessert : pas de fausse note ! Tout etait au niveau de nos attentes pour un lieu hautememnt classę sur Tripadvisor et le tout a a un tarif raisonable! Bravo
Bravo aussi au personnel discret mais toujours bien attentionné. 
L emplacement tout a cote de la place du gros caillou a la croix rousse est agreable.
Terrasse bien agreable pour cet fin d ete 
Une bonne adresse, penser a reserver"
97,sept. 2020,"5,0",Surprenant dans les plats. Pour les amoureux du bon vin également. un côté moderne dans la cuisine. Cadre charmant de la croix rousse. Le parton vous fait découvrir des vins de petit producteur sans vous ruiner. Il y en a pour toutes les bourses. Un moment professionnel qui a fini en moment convivial avec le restaurateur qui vous donne envie d'échanger!
98,sept. 2020,"5,0",Deuxième fois que je m’y rends. Rapport qualité prix rien à redire. Les entrées plats et desserts sont très bons. L’accueil et le conseil sont chaleureux. Je recommande vivement ! Merci et à bientôt pour un 3ème repas 
99,sept. 2020,"5,0","En pleine croix rousse sur une terrasse accueillante nous sommes excellemment bien reçu. Conseil avisé sur le vin, carte mélangeant tradition et modernité! Un vrai délice et nous sommes exigeant! 
Adresse à tenter les yeux fermés!
Remy et Eric."
100,sept. 2020,"5,0","Dès l’entrée, l’accueil nous a mis en condition, parfait ! De super conseils pour le vin, et un régal de l’entrée au dessert ! Aucune fausse note, un rapport qualité prix excellent. Allez-y les yeux fermés !
Désolée pour les photos, j’ai eu beaucoup de mal à me retenir de goûter avant de penser à faire la photo 😅"
101,sept. 2020,"5,0","Après une montée sensationnelle, nous sommes arrivées dans ce petit bistrot. Des l arrivée l accueil fut chaleureux et très cordial. Et ensuite la découverte du menu qui a été une réelle parenthèse gourmande et cela juste après avoir été très bien conseillé sur le choix du vin. 
Le petit plus, adaptation en lien avec des futurs mamans donc les envies et contraintes peuvent variées très rapidement. 
En bref , à consommer sans modération."
102,sept. 2020,"5,0","Un cadre super sympa, un personnel adorable et chaleureux et des plats très bien réalisés. Nous nous sommes régalés. Je recommande chaudement ce bistrot qui sait tirer son épingle du jeu dans un quartier où les bon petit restaurant ne manquent pas.
Mention spéciale pour la pissaladière !"
103,sept. 2020,"5,0",Excellent... des produits locaux  ... présentation soignée ... des recettes revisitées ... tarifs très raisonnables ! Allez y les yeux fermés 😋
104,août 2020,"5,0",Un bon rapport qualité prix et une équipe au top qui privilégie les circuits courts ! Une super adresse 
105,août 2020,"5,0","Le top du top.la cuisine trop bonne. 
Le patron très  professionnel. Les prix convenables. La terrasse  sympa"
