,Date,Notes,Commentaires
40,mai 2018,"5,0","On est tout de suite mis en confiance quand on rentre ici : accueil souriant et agréable, lieu soigné et sobre dans sa décoration comme dans l'aménagement des lieux, on a un oeil sur la cuisine qui fait face à l'entrée du restaurant et on arrive dans la salle à manger où on retrouve le même esprit. La clientèle est également discrète et déguste avec calme et goût la cuisine du lieu. Je me suis véritablement régalé dans ce restaurant avec une cuisine raffinée faite maison, de grande qualité et servie dans des délais tout à fait acceptable alors qu'on imagine volontiers la nécessité d'y passer le temps nécessaire à la cuisson et au dressage."
41,mars 2018,"4,0",Le Lyon de l'Atlas est un bon restaurant qui propose à la fois des plats français et orientaux. Le goût est au rendez-vous et le rapport qualité-prix est bon. Le service est bon également. La décoration du restaurant n'était pas trop à mon goût mais ça n'est pas le plus important.
42,mai 2018,"5,0","Accueil excellent, cuisine ouverte avec chef souriant et vue sur les produits frais en préparation, carte simple et variée, qualité de service irréprochable, tout est fait maison et cela se ressent, une bonne adresse pour une soirée simple et gastronomique. "
43,mai 2018,"4,0","Accueil chaleureux, la carte du restaurant est peu fournie, peu de choix des plats à mon sens, ce qui peut être un avantage comme un inconvénient. Nous avions pris des tajines et ils sont excellents ! J’ai été légèrement déçu par le dessert tiramisu framboise où j’aurais préféré des vrais fruits pour donner plus de goût et de saveur.
Dans l’ensemble, les plats sont bon et le personnel très accueillant."
44,mai 2018,"5,0","Encore un repas « gastronomique » à petit prix, dans ce restaurant. Décidemment, c’est l’extase à petit prix. Les suggestions du chef étaient une fois de plus grandioses : demi-homard aux petits légumes cuisinés et dessert au chocolat avec fruits frais et croquants sur le dessus. Une merveille. Et toujours avec un service ultra pro de la patronne. Une adresse qui devient culte sur Lyon avec son rapport Qualité/Prix exceptionnel."
45,janv. 2018,"4,0","L’accueil est très chaleureux. La cuisine est très bonne, on s’est régalé. Nous y sommes allés plusieurs fois, nous n’avons jamais été déçus. Nous reviendrons avec plaisir."
46,avr. 2018,"4,0","nous avons déjeuné dans ce Restaurant. Le service est rapide et professionnel.
La cuisine est faite à partir de produits frais et préparée sur place. La viande est excellente. Nous recommandons ce Restaurant et remercions tout le Personnel."
47,avr. 2018,"5,0","Après être venu une première fois et goûté leurs très bonne salade Lyonnaise. 
Je suis revenu et ai goûté le Tajine Kefta. C’était tout simplement excellent, copieux et très goûteux, un pur régal. 

Je le recommande vivement ! "
48,sept. 2017,"4,0",Un excellent couscous mais pas que et surtout beaucoup de gentillesse et un accueil maison le tout à prix plus que raisonnable donc plein de raisons pour y revenir
49,avr. 2018,"4,0","Accueil très agréable, service rapide et produits de qualité.
La carte est certes resserrée mais annoncée « faite maison ». 
Un petit bémol : pour les gourmands peut-être pas assez copieux."
50,mars 2018,"4,0","Accueil sympathique et service très agréable.
Nous avons pris un tajine poulet citrons confits et un couscous.
C'était très bon et très copieux.
Un restaurant où je reviendrai avec plaisir."
51,mars 2018,"4,0","Retour pour la seconde fois et tjs aussi agréable, bon accueil et menu du jour en formule 2 soit entrée/plat ou plat/dessert
à 16€50. Type de cuisine française avec des influences orientales, c’est bon.
Après si vous cherchez du 100% oriental ce n’est pas l’endroit, il existe des tables plus typées...à des attentes exotiques.
"
52,févr. 2018,"1,0","Carte peu fournie...tout comme les produits servis dans les assiettes !!
A lire les commentaires 5 étoiles, on se demande si l'on parle bien du même restau !!"
53,mars 2018,"3,0","Au vu de toutes les bonnes critiques nous avons opté pour ce restaurant ! Mais bof ! Couscous royal ? Certes non ! Couscous tout court ! Merguez un peu fade, plat arrive tiède, apéritif maison dit exceptionnel mais assez classique ! Vin correct mais sans plus ! Le tiramisu maison est tout sauf un tiramisu (parole d’italienne !). Franchement nous sommes partis déçus ! "
54,mars 2018,"4,0","On nous avait parlé des couscous servis par cet établissement les jeudis soirs, nous avons donc fait le déplacement pour goûter ce plat qui se mange si bien par des températures hivernales comme celles que nous avions. 
On a tous un souvenir plus ou moins bon de ce genre d'expérience entre les plats ratés ou les portions gargantuesques. 
Or, ici le moins que l'on puisse dire c'est que nous sommes repartis ravis. 
Après un apéritif maison, le plat de résistance arrive, les portions sont parfaites et j'ai de l'appétit, les accompagnements en sauce et harissa et raisins complètent deux belles assiettes dont la qualité des ingrédients ne fait aucun doute.
Seul regret, le plat servi nos petites olives accompagnant l'apéritif repartaient aussi sec, alors qu'on les aurait bien terminé."
55,févr. 2018,"5,0","Très bon restaurant avec des plats aux parfums méditerranéens préparés par le patron avec son équipe. Très bon service, discret, efficace. Carte variée et où on peut tout à fait trouver son bonheur voire être surpris par des plats ""traditionnels"" arrangé à la façon Lyon de l'Atlas... Prix intermédiaires mais pas excessifs au vu de la qualité proposée. A découvrir et à savourer."
56,févr. 2018,"5,0","Nous nous sommes rendus en famille dans ce très bon restaurant de Lyon.
Dans celui-ci nous pouvons manger des spécialités françaises et Nord africaines.
Ainsi que le magret de canard est une merveille et le couscous est excellent.
Nous recommandons fortement ce restaurant!
PS: l'appéritif maison vaut le détour ;)"
57,mai 2017,"4,0","Dans le quartier des Frères Lumière et de la prison Montluc,difficile de trouver autre chose que les fast foods pour la clientèle étudiante...Par hasard, nous, 5 retraités, sommes entrés au Lyon de l'Atlas.La mère aux fourneaux, le fils au service, très affables tous deux. Des prix doux pour une cuisine familiale.Une agréable surprise!"
58,nov. 2017,"2,0","Très déçus par ce restaurant choisi grâce aux commentaires positifs. Tajine avec un petit morceau de cuisse de poulet, beaucoup d’olives, pas mijoté donc saveurs quelconques. Amateurs de bonne cuisine marocaine, passez votre chemin. "
59,nov. 2017,"4,0","Bon accueil sympathique et cadre agréable. Menu du jour bien placé à 17€90 et après dégustation tout était bon  et proportionné. Table à découvrir.
Je recommande "
60,nov. 2017,"5,0","Très bon accueil.
Plats simple mais très bien préparés. Desserts gourmands.
Rien à redire si ce n'est que de vous le conseiller."
61,juil. 2017,"5,0","Très bon restaurant à faire.
je l'ai fais avec ma femme le 21 Juillet.
malgré qu'il n'y avait personne, nous avons très bien accueillie, il était 21h30.
et nous avons super bien mangé.
J'ai prit le porc ibérique un vrais régale, ma femme le tartare de Poisson, délicieux.
on sent que c'est fait maison et avec passion.
nous avons bu une bouteille de rosé de St Tropez, total du repas, moins de 60 Euros à deux.
Merci Le Lyon de l'Atlas.'"
62,août 2017,"5,0","Une superbe surprise. Tout a été parfait : l'accueil, le repas, le service. Nous nous sommes régalés d'un saumon accompagné d'une purée et de petits légumes, d'un café gourmand. Un fondant au chocolat excellent. Je n'ai qu'une envie, y retourner."
63,sept. 2017,"5,0","17,90€ Dos de sole aux petits légumes, sce à l'aneth, pomme vapeur plus café gourmand très gourmand !!!!! Juste une tuerie!!!!
Bravo à vous!!"
64,mai 2017,"4,0","Il faut se faire violence pour pousser la porte de cet établissement car la devanture est simplement horrible. Au départ je croyais que c'était une pharmacie... Après la bonne surprise est là, la décoration est cosy, la salle assez petite favorise l'intimité, la cuisine est de bonne qualité, avec peu de choix donc à priori que des produits frais. L'addition est le moment difficile à passer, les patrons ont certainement des emprunts à rembourser, merci de contribuer généreusement ! Bonne adresse, mais pas en fin de mois !"
65,juil. 2017,"5,0","Habitants le quartier depuis 12 ans nous n'avions jamais osé entrer dans cet établissement qui avec sa devanture très classique nous fait plus penser au bistrot du coin qu'à une vraie belle table.
Et là nous avons découvert une carte faite entière maison !! Peut être le seul restaurant du quartier à faire cela ! 
Quelques spécialités tajines et couscous vraiment délicieux !
Desserts excellente et tous fait maison aussi, et ça se voit !
Magnifique découverte qui mérite le détour !"
66,juin 2017,"4,0","Un accueil sympathique, la qualité est dans l'assiette, les prix sont compétitifs : du fait maison à un prix raisonnable. Nous somme revenus pour le coucous, excellent !!! un vrai régal. Merci"
67,juil. 2017,"5,0","Nous sommes allés plusieurs fois dans cet agréable restaurant de l'avenue des frères Lumière. La patronne est très sympathique, le service irréprochable et surtout la cuisine du chef est excellente.
Je recommande tout particulièrement les tajines et le couscous : semoule très fine et légère, légumes goûteux et cuits à point, viande parfaite, on se régale vraiment, avec un excellent rapport qualité / prix !"
68,juil. 2017,"4,0","Pour ma seconde visite j'ai moins aimé le tartare de daurade pourtant accompagné de délicieuses frites maison mais l'addition m'a quelque peu chagriné; 64 euros pour 2 apéritifs maison, deux verres de côtes du Rhône et un dessert.
A vous de voir"
69,mai 2017,"5,0","Restaurant choisi car pas trop loin de l'hôtel et la carte affichée à l'entrée montre peu de plats mais faits maison, donc gage de qualité. Cuisine d'orientation plutôt marocaine mais il y a d'autres plats viandes et poissons. Pour ma part le tajine poulet citron confit était vraiment délicieux avec des légumes très bien cuits et des saveurs fines, accompagné d'un bon vin! Pour finir, thé à la menthe gourmand. Le tout avec un service souriant et attentif. Bref, une très bonne adresse. "
70,avr. 2017,"4,0","C'est la troisième fois que nous allons mangé dans ce restaurant ! À chaque fois , l'accueil est agréable !!!
Le couscous excellent ! Ainsi que les tajines 
Nous avons passé une très bonne soirée 
Nous reviendrons !"
71,févr. 2017,"4,0","Cuisine excellente, cadre très agréable manque un peu le sourire de la patronne.
Les desserts sont faits maison, toujours une petite touche d'originalité dans les plats."
72,avr. 2017,"5,0","De l'accueil à notre départ, le personnel -en salle comme en cuisine- est très agréable, avenant, courtois... Un service impeccable, à la hauteur des plats, spécialités marocaines, délicieux et bien préparés. Un menu très clair, avec les indications de ce qui est fait maison, contient des allergènes...
Le repas s'est conclu pas un très bon thé à la menthe. Il nous faudra y retourner pour tester les desserts :)"
73,mars 2017,"4,0","L'extérieur du restaurant et le décor ne donnent pas envie de rentrer. Mais les avis des clients nous ont donné envie de tenter de notre chance. Comme nous avions peu de temps pour déjeuner, nous avons pris le plat du jour (poisson). Le plat était très bon et le service rapide."
74,mars 2017,"5,0","Nous sommes venus à plusieurs reprises avec des amis, avec nos (grands) enfants.Ce restaurant fait l'unanimité.  Les plats sont de qualité et réalisés avec des produits frais avec un symbole distinctif pour le fait maison. Le service est parfait. Les prix sont très corrects. Excellent rapport qualité prix. "
75,févr. 2017,"4,0","J'y vient souvent avec un collègue. Service toujours très agréable, c'est très bon sans chichis et fait maison. Leur couscous est délicieux. Une bonne adresse."
76,mars 2017,"4,0","Un très bon dîner ,un vendredi soir .
De très bons plats préparés avec des produits frais ! Ça se voit et au goût c'est juste un régal.
Le service en plus est très agréable. Personne souriante et très professionnelle.
Je recommande fortement."
77,févr. 2017,"5,0","C'est rare de trouver un aussi bon  rapport qualité / prix!  J'y ai dejeune en semaine , on s'y sent bien (il n'y a qu'à voir la clientèle d'habitués), la cuisine est tres élaborée pour un plat du midi, le service est efficace ...que dire de plus?!"
78,déc. 2016,"5,0","Les jeudis et samedis le chef propose son excellent ""Couscous des sables"". A consommer sans modération !"
79,nov. 2016,"5,0","Très très très bon resto de spécialités Lyonnaise et Marocaine. Produits frais. Le chef est un as et sort des plats dignes d'un gastro pour un prix très raisonnable. Le service est carré et très pro, grâce à la Patronne. Cette adresse est au top et pas cher pour ce qui est proposé."
80,déc. 2016,"5,0","accueil agréable avec un très joli sourire décor simple mais le lion est superbe les tables sont bien la patronne est d'un conseil avisé sur le vin mais aussi sur la cuisine de sont chef , ici les saveurs sont authentiques cuisine traditionnel avec une touche discrete  d'orientalisme raffiné , ici on cuisine en famille avec un sourire je reviendrais avec plaisir pour la cuisine et le rapport qualité prix super"
81,déc. 2016,"5,0","A la recherche d'une adresse sympa pour déjeuner, nous avons opté pour ce restaurant dans lequel entraient des personnes parlant de leur réservation effectuée. On s'est dit que si certains prenaient la peine de réserver, c'est que l'adresse valait le coup. Et en effet! Entrée, plat, dessert, rien à redire, des assiettes très bien présentées, des saveurs intéressantes, des mets cuisinés avec goût. Le service était très correct, des personnes attentives, efficaces et discrètes. Rien à redire. Il ne faut pas hésiter à pousser la porte!"
82,déc. 2016,"4,0","Restaurant avec un bon accueil, les serveurs (la maman et son fils a priori) virevoltent avec le sourire entre les plats. Après il y a du bon et du moins bon : très belle entrée (fricassée de champignons), mois emballé par le plat qui mangue de gout, et joli final sur un café gourmand vraiment gourmand. Au final un lieu ou l'on veut bien retourner pour un déjeuner professionnel. Convient moins pour une sortir en couple (cadre trop sommaire). Par contre il faut absolument prévoir des travaux, les toilettes sont quasiment au  milieu de la salle , c'est vraiment peu appréciable."
83,déc. 2016,"5,0","Repas en famille : un serveur aux petits soins, une nourriture de qualité et beaucoup de fait maison . Nous sommes ravis d avoir decouvert ce restaurant qui ne nous inspirait pas trop de l exterieur et pourtant!! Nous y retournerons !!"
84,déc. 2015,"3,0","Je suis allée 2 ou 3 fois dans ce restaurant, la qualité était correcte. Mais un jour, j'y suis retournée, c'était juste infecte. Le plat était tellement salé qu'il était impossible de le manger. Avec mon amie, nous l'avons signalé à la patronne qui nous a limite pris pour des menteuses.
J'étais vraiment déçue car j'avais une bonne opinion de ce restaurant avant cela. Depuis, je n'ai plus envie d'y retourner."
85,oct. 2016,"5,0","Une très bonne cuisine, de bon plats.
Un accueil parfait.
La vue sur la cuisine donne envie.
A recommander "
86,oct. 2016,"5,0",la cuisine est top et l'accueil chaleureux! À recommander! Hâte de découvrir le menu spécial du jeudi et samedi ;) 
87,oct. 2016,"3,0","Manque un peu d'originalité à cette adresse où tout est correct et propet, dans l'assiette comme dans le décor, pas de grande surprise. Mention plus pour le service et un très bon Coteau du Lyonnais."
88,sept. 2016,"2,0","La cuisine est de bonne qualité ,Le tajine est excellent , mais la patronne vous fait bien sentir qu'elle que vous êtes chez elle.... Dommage !!!"
89,sept. 2016,"5,0","Cela fait plusieurs années que je déjeune 2 à 3 fois par semaine dans ce restaurant familial. Les plats sont excellents et faits maison.
Le couscous du jeudi est tout simplement délicieux. Pensez à réserver car ils sont victimes de leurs succès. Bravo au chef et à son épouse qui gère la salle d une main de maître."
90,sept. 2016,"4,0","Accueil très agréable  (surtout qu'on avait pas réservé)...Heureusement on est arrivé tôt vers 12h15. ..
Prix très attractif pour le midi avec choix de plats du jour 2 plats de poissons au choix, 1 viande et à chaque fois accompagné de légumes ou riz  (à l'encre de sèche)...😉
Plats copieux et service très rapide merci le restaurant à été rapidement plein...
À refaire et à conseiller. ..cela vaut le détour. "
91,juil. 2016,"5,0","Un restaurant convivial avec un accueil très chaleureux et un personnel à l'écoute de nos souhaits, des Assiettes qui donnent l'eau à la bouche, une cuisine de qualité et variée ...

Nous aimons y venir partager de bons moments..."
92,mars 2016,"4,0","Ce restaurant pour habitués ne désemplit pas à midi, il est donc préférable de réserver. Outre le menu que la clientèle de bureau choisit préférentiellement, chaque jour un plat est proposé à la carte et ce jour là, j'ai dégusté des saint jacques fraiches délicieuses facturées 20, 50 euros."
93,juin 2016,"5,0","Excellent resto ..tout est frais et les portions genereuses ...avantage d avoir choix varie fait maison et choix poisson,viandes..franchement top et acceuil super sympa a recommander sans problemes "
94,avr. 2016,"4,0","Le lion de l'atlas situé dans le quartier de monplaisir propose des plats orientales (couscous,tajine ...) mais aussi des plats traditionnels simple mais très bon.
Des plats et dessert maison.
Le menu du soir est d'un bon rapport qualité/prix"
95,mars 2016,"1,0","Si vous projetez d'aller dans ce restaurant: n'oubliez pas de dire bonjour en entrant, et attention à le dire bien fort afin d'être entendu de tous! Accueil plus que désagréable de la part de la responsable. Nous n'avons jamais vu ça auparavant. Inutile de dire que nous ne sommes pas restés dîner."
96,avr. 2016,"4,0","Le restau fait le plein à midi, il renouvelle meme des tables. C'est bon signe.
le service est sympa et rapide. Ancien de la restauration, je garantie qu'ils ne restent pas les mains dans les poches.
La carte n'est pas prétentieuse, mais offre de jolis produits.
Surtout, elle permet le préparé sur place, et suggère que la semi-cuisine n'est pas la bienvenue.
Le meilleur pour la fin (voire pour la faim), toutes les promesses sont respectées,  plat bon, manifestement fait sur place, copieux, et pour une addition très convenable.
Si vous passer dans le quartier du cinéma Lumière, une halte agréable à envisager."
97,mars 2016,"5,0","Le Lyon de l'Atlas propose tajines à la carte, couscous certains jours dont le samedi; menus de plats français. C'est délicieux, servi en quantité, c'est exactement ce qu'on attend. Tout est fait maison, semoule fine; légumes frais; viandes de qualité. Le restaurant est simple dans sa décoration, la salle est aérée. De plus, nous avons été très bien accueillis. Nous reviendrons."
98,févr. 2016,"4,0","Le service est agréable et sympathique. Les tajines sont excellents et sont à conseiller vivement. 
Belle carte fournie.
Un petit conseil réserver..."
99,janv. 2016,"4,0","Repas délicieux et copieux! Accueil chaleureux qui compense la déco de la salle un peu froide (mais c'est un détail). Les plats lyonnais étaient très réussis, la tarte au citron aussi, seule la tarte aux pralines pas mauvaise était inhabituelle. J'ai hâte d'y retourner pour tester le tajine !!!"
100,janv. 2016,"5,0","Les assiettes sont bien garnies et très savoureuses, la serveuse gère très bien sa salle, aucun bémol !"
101,déc. 2015,"4,0","2 déjeuners pris dans ce restaurant pour déplacement professionnel. J'avoue avoir été un peu craintif à la vue de l'établissement mais à l'intérieur, çà sent bon les vacances et la bonne cuisine. Je vous recommande particulièrement le couscous fait maison, un délice ! 
L'affluence du midi prouve au combien il faut réserver pour avoir une table le midi en tout cas."
102,oct. 2015,"4,0","Étant de passage dans le quartier à l'heure du déjeuner, j'ai été attiré par la proposition du jour à annoncée à base de produits frais, et, bonne pioche ! Salade craquante, magrets sauce sucré-salé avec mousseline maison, le Chef en cuisine, madame en salle et junior au bar, ambiance chaleureuse, assiette avenante.
PS : le couscous du jeudi a l'air très sympa"
103,déc. 2014,"4,0","Cuisine soignée. Service impeccable. Que ce soit les lyonnaiseries ou les mets d'Afrique du nord, très bonnes assiettes."
104,juin 2015,"5,0",ce n'est pas mon quartier mais j'ai fais une très bonne découverte en dejeunant dans ce restaurant: qualité de l'accueil du service et du plat du jour. Les desserts sont faits maison et excellents.
105,avr. 2015,"4,0","Certains quartiers lyonnais semblaient voués à n'héberger que des restaurants amateurs qui préfèrent réchauffer que préparer. Ce Lyon de l'Atlas est tenu par un vrai cuisinier qui prépare devant vous chaque jour. Karine son épouse est en salle. Dommage que la salle soit un peu tristounette (et parfois bruyante) car l'assiette est bien garnie. Que ce soit pour un déjeuner rapide ou un diner en famille, voilà une adresse à retenir. Le couscous du jeudi et super, mais le chef a plus d'une corde à son arc ..."
106,NA,"4,0","restaurant avec acceuil sympathique avec une petite carte mais qu'avec des produits frais. Nous avons pris leur spécialité: le couscous des sables - servi généreusement à l'assiette et trés bon!
Nous reviendrons pour gouter les tajines."
107,févr. 2015,"5,0","Petit restaurant de l'avenue des Frères Lumière, à deux pas de la manufacture des tabacs, le Lyon de l'Atlas vous fait voyager entre terres d'Orient et terres lyonnaises. Les produits de la région se marient à ceux des sables, notamment un excellent couscous à déguster les jeudi et samedi."
108,NA,"5,0","Situé avenue des frères Lumière dans une rue très sympa, le Lyon de l atlas propose une cuisine méditerranéenne 
La déco est sympa sans plus. Les tables sont proches mais cela reste convenable.
Bien accueilli par la serveuse, la salle est comble et donc bruyante.
La commande vite prise et vite apportée. Le couscous tres bien servi est vraiment bon. Viandes, merguez en bonne qualité, en bonne quantité, les épices bien équilibrées, des raisins de corhinte  servis à part ajoutent une note sucrée assez sympa surtout si vous ajoutez de la sauce piquante
Un dessert bon sans plus
Une addition sans surprise..

Je recommande"
109,nov. 2014,"5,0",Pour un déjeuner il bat tous ces concurrents de la rue. Le restaurant est plein tous les midis. Il vaut mieux réserver.  
110,oct. 2014,"4,0",Voilà un petit resto qui ne paye pasde mine mais qui est capable de vous servir un excellent tajine comme un plat de quenelles succulent. La patronne edt adorable est le service est parfait
111,NA,"4,0","Dejeuner pris dans ce restaurant du 8eme qui est in enchantement pour les papilles. Ajoutez a ca que les patrons sont sympathiques...... pas besoin de recommander, c'est toujours plein. Belle affaire familiale, c'est la tradition du quartier ..."
