,Date,Notes,Commentaires
20,mai 2019,"5,0","Excellent restaurant qui a su accueillir un grand groupe d'enfants. Pas d'attente, service très agréable et de très bonnes crêpes."
21,avr. 2019,"5,0","Très bonne surprise sue cette crêperie.  De superbes crêpes très bonnes,  le dessert au top. Des jeunes souriants et efficaces.   Prix correct.
Bref un tres moment en terrasse. Reviendrais c est sur . "
22,avr. 2019,"4,0","Une équipe jeune qui accueille avec le sourire. Service rapide. Des galettes savoureuses. 
Très bon moment. "
23,mars 2019,"5,0","TOP en terrasse au soleil à midi    un choix de crêpes et galettes à prix très correct
accueil sympathique"
24,mars 2019,"5,0",A Monplaisir nous avons découvert une crêperie au top avec un accueil chaleureux un cidre pression goûteux mais surtout des galettes sans gluten extrêmement gourmande et goûteuse et des crêpes sucrées avec un gros goût de reviensi pour tout ça Merci a vous.....
25,févr. 2019,"4,0","Déjeuner entre amis, super!! Les crêpes sont bonnes et complètes. Le menu est tout à fait correct pour le prix, on a pas faim en partant😀 A refaire pour le goûter 😋😋"
26,nov. 2018,"4,0","Bons produits, bonnes crêpes originales et complètes.
J'y suis allée à 3 reprises en 1 mois et l'accueil a toujours été très moyen, surtout si vous trainez le soir sur votre assiette et que l'établissement a envie de fermer."
27,déc. 2018,"5,0","Endroit et ambiance sympa.très bonnes crêpes 🥞 salée comme sucrée, prix abordables . On a passé un très bon moment."
28,nov. 2018,"5,0","Les crêperies sont rares à Lyon et nous voulions changés un peu et au final pas déçu.

Accueil chaleureux et détendu. Un bon choix de crêpes et spécial dedicasse à la galette avec du reblochon fondu et de la charcuterie un régal.
Pour finir une crêpe au sucre simple mais efficace.
Très bon moment on reviendra. "
29,nov. 2018,"3,0","Effectivement le service est un peu long, mais nous étions 6 à table et devant un apéritif, on discute et nous n’étions pas pressés donc l’attente passe mieux.

J’ai pris une galette Louloutte à 14,50 € quand même ! et cette dernière était beaucoup trop cuite, grasse et sans saveur. Servie moyennement chaude et légère en ingrédients.
Lorsque j’ai demandé un peu de pain pour manger avec ma salade verte, on m’a répondu qu’il n’y en avait pas parce que la supérette d’à côté était fermée à cette heure-là ! 
Je n’avais encore jamais été dans un restaurant en France où il n’y a pas de pain.

Toutes les galettes servies à notre table ont reçu les mêmes commentaires, trop cuites, grasses et fades et moyennement copieuses.
Les desserts étaient meilleurs, même si le mien, crêpe avec compotée de pommes flambée au Calvados était correcte, il y avait beaucoup de Calvados et pas très bien flambée.

Rapport qualité/prix à la sortie très moyen. Nous n’avons pas été rassasiés après ce repas.
Nous sommes amateurs de galettes et je ne conseillerais pas ce restaurant à d’autres amateurs. Il y a des endroits bien meilleurs sur la place Lyonnaise."
30,sept. 2018,"3,0","Bretonne pure souche, je trouvais sympa d'inviter mes collègues de travail dans une crèperie ! :-D
L'accueil est vraiment sympathique, la carte bien garnie tout comme les crèpes !
Le principe du menu est pratique et offre un bon choix copieux pour de 12 à 15€ 
Les crêpes blé noir sont plutôt bonnes, bien que pas assez croustillantes et beurrée (avec du beurre doux en plus ! )
Les ""froment"" sont plutôt bonnes également. 
Et le chouchen est bon !!! 
Une crèperie bien sympathique pour passer un moment entre amis !"
31,sept. 2018,"5,0",Non seulement les crêpes étaient super bonne . Mais le service était excellent!!! Mon cappuccino était parfait ! Je me répète mais ma crêpe était trop bonne aussi ! Bref nous étions de passage pour une pause dessert ! Aucun regret ! 
32,sept. 2018,"5,0","De très bonnes crêpes, parmi lesquelles les grands classiques et aussi des recettes plus originales : aujourd'hui, je me suis régalé d'une crêpe aux légumes de saison tout à fait savoureuse.
Les prix sont raisonnables, avec une formule à moins de 15 euros pour une galette salée, une crêpe sucrée  et une grand verre de cidre.
J'ajoute que le service est aussi souriant qu'agréable ! "
33,sept. 2018,"3,0","Le personnel est sympathique, l’été il y a une grande terasse sur la place.
Allez y manger si vous n’êtes pas pressé car le service est très très lent.
Les crêpes sont bonnes, bien présentées mais le rapport qualité/prix est moyen. Un peu cher."
34,juil. 2018,"1,0","Nous nous sommes rendus dans cette crêperie en juillet 2018. Nous avons attendu plus d'une heure pour trois galettes de beurre (la commande avait été perdue) et encore une heure pour nos crêpes salées pour apprendre que la commande avait été une nouvelle fois perdue pour recevoir des crêpes non demandées. Le cuisinier était impoli et les serveuses pas du tout organisées, elles demandaient de partout à qui étaient ces crêpes... À éviter "
35,juil. 2018,"5,0","Une grande terrasse agréable sur la place Ambroise Courtois, on y mange bien comme il faut, les galettes et crêpes sucrées y sont bonnes, la carte propose un choix varié de compositions et le service très bien également ! Une addition correcte pour ce que l'on mange, la quantité y est ;-) J'y retournerai"
36,mai 2018,"4,0","En matière de crêpes et galettes, il est particulièrement difficile d'émettre un jugement fiable. Il faut d'abord savoir juger la qualité de la pâte, puis la cuisson. Ensuite, il faut que la garniture soit de qualité, et en quantité suffisante etc. Ici, ce qui est rare, tout est ""comme cela doit être"". Parfait et sans ostentation, un véritable bonheur pour les bretons déracinés et autre amateurs de galettes et crêpes. Grande salle lumineuse, et aux beaux jours, très agréable terrasse en face du château des frères Lumière. Service efficace et courtois, comme le nom de la place."
37,mai 2018,"5,0","Nous sommes allés deux fois dans cette crêperie le midi et en famille et tout était parfait. Les recettes sont simples mais bien maîtrisées, le service sans fautes et agréable, et il y a des menus adaptés aux enfants. Tout ce qu'il faut en somme. Nous y reviendrons à coup sûr !
(En revanche réservation obligatoire si vous voulez être sûr d'avoir une place, cela se remplit très vite)"
38,mai 2018,"5,0","Des crêpes copieuses et gourmandes, et un personnel agréable; en crêpes sucrées ou salées il y a assez de choix pour mettre tout le monde d'accord ! Pour moi c'est une expérience à renouveler, et une bonne raison de ne pas suivre le régime avant l'été."
39,mai 2018,"5,0","Crêperie sympa avec vue sur la place,
Les crêpes salées sont à tomber et c est pareil pour les salées.
J ai goûté leur nouvelle bière bretonne 8* pas mal.
Serveurs et ambiance sympathiques.
Très bonne adresse avec des prix très raisonnables.
Idéalement réserver si vous êtes nombreux "
40,févr. 2018,"5,0","Un endroit agréable et chaleureux, des crêpes délicieuses, un accueil très bon, nous étions venus avec ma classe de Littéraire (une dizaine) et nous avons passé un excellent moment. Je recommande chaudement ce restaurant entre amis ou en famille . Vous vous régalerez !"
41,oct. 2017,"1,0","Comment dire ? Nous étions venus il y a de longs mois avec ma copine pour déguster de bonnes crêpes, nous sommes revenus au début du mois, et grosse déception. C'est fade, c'est mauvais. Je ne commente que rarement, mais là... C'est affligeant. Le service est nulle, que dire de plus ? Passez votre chemin. Le seul bon point comme la dernière fois, c'est la crêpière, la petite bretonne, gentille comme tout. Sinon... Passez votre chemin."
42,sept. 2017,"3,0","Mon premier avis sur le site ! Mais malheureusement pas un bon ! Nous sommes allés à cette crêperie il y a 3 semaines environ. Les crepes étaient bonnes mais la garniture quasiment inexistante (donc plutôt cher pour ce que c'est). J'avais toujours faim après avoir manger la crepe salée. Le service est catastrophique, nous avons attendu environ 30 minutes pour avoir nos crepes sucrées sans compter le temps d'attente pour qu'on nous amène la carte des desserts. J'ai mis 3 parce que nous avons eu un geste commercial en dédommagement de l'attente (et heureusement vu le prix!) et parce que le personnel était plutot agréable. 
Bref, je ne recommande pas du tout."
43,oct. 2016,"4,0","un midi nous sommes allées manger des crepes
entre copines : c'était vraiment  sympa comme ambiance
elles sont excellentes
et le service impeccable
mais un peu long
"
44,août 2017,"5,0","Une belle soirée d'été en terrasse (il manque quelques bougies sur les tables pour l'éclairage) dans une ambiance très sympa: la place de montplaisir ou Ambroise Courtois. 

Les crêpes sont recherchées et délicieuses. La Végétarienne est divine! Le service est aux petits soins et rapide. 

C'est tout nouveau apparemment et c'est très bon. Je recommande vivement !"
45,août 2017,"5,0","Une superbe soirée sur la place de monplaisir ! 
Les crêpes sont très bonnes, les assiettes généreuses et une équipe efficace et agréable ! 
Bref on y reviendra sans souci ! "
46,juil. 2017,"3,0","Après avoir baigné dans les crêperies à Nantes, regard forcément exigent à Lyon !
Et bien les galettes et crêpes sont excellentes et le service avec le sourire. Donc même si on pouvait espérer un peu mieux du cadre sur cette place, cette adresse tranquille est recommandée ! "
47,juin 2017,"4,0","Bonjour,

J'ai testé plusieurs fois cette crêperie qui a ouvert peu avant le festival lumière 2016,

Aussi,

les plats sont d'un rapport Q/P intéressant, seul la crêpe avec de la tomate mérite un assaisonnement plus délicat,...

Sinon, de l'entré au déssert,
c'est impeccable,

merci!"
48,juil. 2017,"5,0","Découverte par hasard, la crêperie des gamins de la place a vraiment été une très bonne surprise. Service impeccable et plein de bonne humeur et surtout des crêpes bien garnies avec des produits frais et authentiques ! On reviendra !"
49,juin 2017,"5,0","Les crêpes sont délicieuses 😀 Au bon beurre 😀
Accueil des plus sympathiques et souriant 
Service rapide 
Prix tres accessibles 
Pensez à réserver pour la' terrasse 
Le meilleur resto de la place !"
50,juin 2017,"2,0","première expérience et très déçue. A peine commandées, les galettes arrivent, preuve qu'elles ne sont pas faites minute...peu garnies, mal assaisonnées (pauvres en goût), , sans sensation...la salade n'est pas mieux, les croûtons sont rances et les tomates soit disant confites sèches et rabougries... pour avoir l'habitude des crêperies, on est loin de la dentelle croustillante au goût légèrement beurré d'une bonne crêpe sarrasin... n'avons même pas pris de dessert tellement nous étions déçus... et la note est toute de même salée (plus que les plats !)"
51,mai 2017,"2,0","Pour la troisième fois dans ce restaurant, la conclusion est la même. Les produits sont de bonne quantité et les prix raisonnables. 
Par contre, l'ambiance très enfumée ruine toutes les sensations gustatives et offre un bon mal de tête. De plus, le service est vraiment catastrophique (longue attente, oubli de la salade du menu et oubli de la galette de notre enfant). 
Dommage, nous abandonnons l'espoir d'une amélioration. Nous ne reviendrons plus. "
52,mars 2017,"3,0","Les crêpes sont très bonnes et je trouve qu'il y a un bon rapport qualité prix. Les serveurs sont sympas et efficaces. Le point négatif : la crêperie est très enfumée.  Surtout lorsqu'on est à l'étage. Il y a un souci au niveau de l'évacuation des odeurs de cuisine. C'est vraiment dommage car sinon on passe de bons moments en famille. Les enfants sont les bienvenus ☺. Une fois ce souci réglé, on pourra dire tout est bien. "
53,avr. 2017,"4,0","Première fois dans ce restaurant récent venu remplacer le Starjouet vieillissant. 

Accueil un peu confus pour connaître la table réservée, enchaîné avec une hésitation sur la référence de bière choisie, mais à part cela vraiment aucun impair. La jeune fille apprend sûrement, le jeune homme gère calmement et efficacement. 

Dans l'assiette c'est peu gras, léger, simple et bon. Il paraît que les produits sont maison ou importés de Bretagne ! Ma galette andouille est goûtue; ma crêpe au caramel beurre salé excellente car pas écœurante. Dans les deux cas on ne se plaint pas de ma quantité. 

Plusieurs choix de bières et cidres bretons, pour un prix raisonnable dans ce quartier. 

WC propre, jeux pour enfants à disposition, bonbons à la caisse, que des bons points ! 

On reviendra ! 

On sourit: de tester la première et seule crêperie du quartier Monplaisir. 

On grimace: d'être au milieu d'une  décoration  froide et peu fournie. 

On se place: c'est sûrement plus vivant et lumineux en bas; terrasse possible ! 

On paye: 44€ à 3 avec les boissons, ça les vaut ! 
"
54,mars 2017,"4,0","Excellent rapport qualité/pris. Service très attentif et aimable. Les galettes et les crêpes sont délicieuses, bien garnies et les produits faits maison ajoutent un grand plus. Le cidre est de bonne facture. A refaire dans quelques mois pour s'assurer de la constance de cette crêperie fort sympathique."
55,mars 2017,"4,0","Nouveau restaurant de crêpes. Un accueil très sympa mais un peu rapide. Tout cela doit se mettre au point. La carte   avec des titres de menus rigolos. Tout cela devra être confirmer. Le menu à 18,90€ et pas mal."
56,mars 2017,"5,0","Super restaurant, crêpes excellentes, serveurs tres sympathiques ! J'ai passé un super moment avec mes amis !"
57,mars 2017,"3,0","Mitigé. Service expéditif, les crêpes sont arrivées juste après l'apéritif et l'accord entre les deux n'étaient pas agréables. Les crêpes étaient plutôt bonnes mais vraiment pauvres en garnitures, 1/3 de tranche de saumon et même pas la moitié d'une banane pour la sucrée. Prix excessif pour la prestation !"
58,mars 2017,"3,0","Ouverte depuis peu, à deux pas de chez nous, nous avons essayé cette nouvelle adresse par curiosité.
Les plus : l'accueil souriant, le service rapide, et la salle à l'étage offre l'espace nécessaire aux minots pour jouer et se dégourdir les pattes entre deux assiettes.
Les moins : carte assez peu fournie et très classique, peu de recherche dans la présentation. Une petite erreur de service, mais qui a été vite rattrapée et compensée avec le sourire.
Pour résumer : un bon potentiel, qui peut s'améliorer si davantage d'attention est portée à la qualité et la variété des crêpes.
Bien adapté pour les petites familles et le petits groupes de copains."
59,mars 2017,"4,0","Accueil sympathique, service rapide et contrairement à des avis précédents nous avons trouvé que les galettes étaient bien garnies (et bonnes !) bref on reviendra !"
60,févr. 2017,"1,0","Avec Des amis nous nous donnons rendez vous aux gamins de La place histoire de tester ce nouveau restaurant Du quartier.Et bien une chose est sûre... nous N y remettrons pas les pieds! 
Les garnitures sont inexistantes, autant pour les galettes que pour les crêpes sucrées. Je N ai jamais vu une crêpe si pauvre en garniture. Il faudrait qu on m expliqué le prix ( pas donné) Des crêpes car franchement ce Ne sont pas les 3 lardons, le filet de caramel, ou le gruyère qui font monter la note. 
De plus, les crêpes collaient à l assiette. On peut se dire qu'une crêpe pourrait coller De temps de temps, pourquoi pas. Mais Sur Un groupe de 10 personnes... 20 crêpes collées à l assiette, cela fait beaucoup quand même.. 
La salle... nous étions à l étage où il faisait une chaleur insupportable mélangée bien évidemment avec Des fumées de cuisine. 
Quant aux serveuses.. et bien leur amabilité laisse à désirer. 
Étant bretonne d origine, je peux vous dire que c'est bien La première fois que je mange dans une ""crêperie"" De ce calibre.. 
c'est dommage car Avec l emplacement de ce restaurant il y a matière à faire quelque chose de sympa. Mais cest Un pari loupé. "
61,févr. 2017,"3,0","Les crêpes n'étaient pas mauvaises, mais le petit bol de salade à 3€ , ça pique!
En dessert j'avais pris une caramel beurre salé et franchement j'ai pas senti le beurre. 
L'accueil est sympa, on sent que ça se remue en cuisine, mais le cuistot semble seul à jongler pour tout le restau d'où attente; ceci dit on nous tient au courant et on s'excuse pour l'attente, ce qui est appréciable.
C'est quand même chouette d'avoir une crêperie à monplaisir, donc souhaitons quelques améliorations et ce sera top."
62,déc. 2016,"3,0","Du monde le vendredi soir, nous avions réservé.
Pas beaucoup de choix dans la carte qui reste assez simple sans beaucoup d'originalité. Les galettes sont correctes mais pas extraordinaires. Les crêpes sucrées un peu crues et un peu chères. 
Nous étions contre la vitre, il faisait froid ce soir là et nous avons eu froid à la fin dans le resto. ( d'ailleurs la vitre était remplie de buée)
Bref, dans la moyenne des crêperies, ni bon ni mauvais."
63,janv. 2017,"3,0","Un lieu plaisant, un accueil joyeux. 
Cependant, pas de surprise sur la carte, on définit les prix comme légèrement élevés car les garnitures ne sont pas généreuses. 
La crêpe la plus chère : ""le grand gamin"", vendu comme une tartiflette, on y retrouve une petite poignée de pomme de terre et deux lardons qui se baladent... 
Pareil pour la crêpe ""andouille"", du gruyère rapé, 3 vulgaires morceaux d'andouillettes, pas d'effort sur la présentation.
On ressort du restaurant en ayant faim!
Un véritable potentiel, mais qui est inexploité. 
Mettez à manger dans vos crêpes, en hiver, on a faim !"
64,déc. 2016,"4,0","Quelle belle surprise cette crêperie de belle qualité dans mon quartier !!
Tout est bon et bien préparé. L'accueil est vraiment détendu, et vous serez chouchoutés. Par sécurité, il faut parfois prendre le temps de réserver.
Les amateurs de galettes bretonnes (les vrais) devraient se faire plaisir aux Gamins de la place. Pas encore au niveau de la crêperie de Saint Pol de Léon dans le Finistère, mais pas très loin derrière quand même ;-)
La farine, le cidre et la bière viennent de Bretagne, bien entendu !"
65,janv. 2017,"3,0","Belle idée qu'une Creperie à Monplaisir. Un décor agréable , un personnel très accueillant, ce pourrait être parfait, mais....
La carte est simple, classique et originale à la fois. Mais, les garnitures sont vraiment trop juste et les galettes un peu trop sèches. Baisser la température de la plaque pour avoir des galettes plus moelleuses. 
Un choix de bonnes bières artisanales est proposé en plus du traditionnel cidre.
Une galette salée et une crêpe sucrée accompagnées d'une biere à presque 20 euros , mérite au moins de sortir sans avoir encore faim. Dommage. J'espère que c'est uniquement une question de réglage."
66,déc. 2016,"3,0","Je suis allée manger plusieurs fois à la crêperie et à chaque fois l'accueil est très chaleureux ce qui fait plaisir. Le choix des crêpes est plutôt varié, même si je les trouve parfois un peu chère pour seulement deux bouts de jambon supplémentaires.
Le menu crêpe complète + crêpe sucrée suffit pour des personnes qui n'ont pas un gros appétit. Le lieu est sympa et les serveurs sont très commerçants !"
67,déc. 2016,"4,0","On a été accueilli avec tant de gentillesse que c'est à noter. J'ai apprécié la rapidité du service. Les crêpes étaient goûteuses. J'en ai mangé des meilleures mais elles étaient plus que dans la moyenne.
J'y retournerais avec plaisir."
68,janv. 2017,"5,0","On l'attendait la nouvelle adresse de la place Ambroise Courtois ! Après les classiques bistrots et brasseries j'avais rêvé d'une crêperie pour pourvoir inviter mon épouse qui adore ça. Et hop la crêperie fut. Une adresse bretonne mais avec l'esprit de la place, un chef abordable et sympathique, avec le coup de main pour de bonnes crêpes. Je me suis régaler avec ""la galette de papa"" et une caramel beurre salé en dessert. Hâte de gouter la suite de la carte. A mon avis la nouvelle adresse des Gônes du 8ème."
69,déc. 2016,"4,0","Entre amis, une bonne soirée, un cadre sympa... Ca vient d'ouvrir, les crêpes sont excellentes; ça sent la recette bretonne avec une marque d'originalité. le service est très bien assuré. Une bonne idée pour se régaler entre amis..."
70,déc. 2016,"3,0","Une crêpes banane nutella : même pas 1/2 banane et un filet de Nutella. Tout ça pour 6€50.

Les crêpes n'étaient pas mauvaises mais ça laisse clairement un mauvais souvenir. En espérant que cela sera amélioré car il y'a du potentiel.

A part ça la deco est sobre et c'était très bruyant car beaucoup de familles."
71,déc. 2016,"4,0","Enfin une petite table sympa dans le quartier. Accueil super agréable. Galettes et crêpes bonnes, pas tout à fait le vrai goût de la Bretagne mais on s'en approche vraiment! A refaire!"
72,sept. 2016,"4,0","Bonne nouvelle: une excellente crêperie vient d'ouvrir sur cette belle place et cela permet de goûter d'excellentes galettes bretonnes salées et sucrées.
Un accueil très sympathique, décoration moderne avec  2 .salles disponibles.
Des menus avec des prix corrects. un peu plus cher à la carte pour les galettes ""spéciales"".
Le cidre artisanal est très bon.
Le Week-end pensez à réserver car beaucoup de monde......"
73,sept. 2016,"4,0","Les gamins ont ouverts le mardi 27 septembre 2016 ! Ils sont en rodage, mais c'est déjà vraiment bien.
C'est à dire que la galette a le bon goût du sarrasin breton, de même que le cidre quand il n'est pas que ""Raison"".
Chez les gamins, il n'y a pas que la farine de sarrasin qui soit d'origine bretonne, il y a la farine de froment aussi ;-)"
