,Date,Notes,Commentaires
20,janv. 2024,"5,0","Quel bel endroit!! Concept unique en son genre grâce à l’activité débordante de Max 🙂 De l’énergie, de la créativité et surtout une générosité surdosée!! La nourriture est fine et de très grande qualité, le service est impeccable.
Coup de foudre assuré!!"
21,janv. 2024,"5,0","Une ambiance à tomber 
Un patron trop top / déguisement et bouteilles à gagner
Un dîner parfait
De retour dans 1 mois / table réservée pour 4🥂😉😘"
22,janv. 2024,"5,0","Waouh .... Un resautant qui cumule la sympathie  +++ du personnel, un délicieux repas, un concept innovant,  une ambiance chaleureuse et drôle. What else !
Encore merci. On a passé une super soirée
"
23,déc. 2023,"5,0","Un restaurant exceptionnel et un patron , MAX, exceptionnel qui fait le show ( déguisements , danse , bouteille à gagner 
Et les repas , vins , champagnes sont excellents !
Une des meilleures table sur Lyon et je pèse mes mots !!!

Michel "
24,nov. 2023,"5,0","Et si les vacances c’étaient  d’aller chez Max…  en une soirée ils nous redonnent une patate d’enfer tu arrives morose tu repars avec l’envie de conquérir le monde, est-ce grâce : au boudin divin, aux couteaux , au homard, au boeuf, aux desserts ? Je ne sais plus tellement que tout était bon , les cuissons parfaites et l’équipe est là pour assaisonner le tout d’une gentillesse hors du temps ! Un petit coup de chenille pour finir un verre de chartreuse qui nous permettra d’avoir le courage de partir ! Et si on réservait de suite pour la prochaine fois ! Bises à Max et chacha 😘"
25,oct. 2023,"5,0",Pour ma part le meilleur restaurant que j ai fais pas une fausse note et je pèse mes mots le chef d une gentillesse hors norme je n avais jamais vu un restaurant offrir dés bouteilles de vin le prix pour ma part très convenable ça ne m étonné pas que le restaurant est toujours complet mille merci
26,oct. 2023,"5,0","Soirée parfaite : accueil, repas, service, décoration, ambiance, cocktails, petites attentions envers les clients … 
Nous avons fêté nos 1 ans de mariage et nos 17 ans de vie commune dans ce restaurant que je recommande fortement.
Un endroit incontournable … qui change des standards …
Bravo à l’ensemble de l’équipe et un grand Merci pour ce merveilleux moment à vos côtés."
27,mai 2023,"5,0","Super restaurent, nourriture et service exceptionnel. L'une de mes meilleurs adresse sur Lyon sans hésitation"
28,sept. 2023,"5,0","Très bonne expérience ! Menu avec un bon rapport qualité-prix. Max est un patron passionné et ça se voit, il se donne à fond pour ces clients. Celui-ci vient rythmer le repas par de petites animations musicales et déguisées et propose des bouteilles à gagner. Adresse à essayer à tout prix, si vous avez du budget (minimum 43 euros par personne pour un menu). "
29,juil. 2023,"5,0","Nous avons dîner en couple un vendredi soir chez Max !!!
Quelle ambiance et quel bon moment passé
Outre le patron qui fait le show toutes les 30 mn, la qualité de la restauration est également présente.
La promesse est tenue entre boeuf et homard !!! Nous conseillons l'entrée tataki de boeuf !!!
Une carte des vins très fournie, à des prix plutôt ++ mais c'est normal

Prochain séjour à Lyon, nous y retournerons "
30,août 2023,"5,0","Nous avons passé une soirée mémorable avec nos amis. Le papa de Max était là lui aussi pour fêter son anniversaire et disons que la soirée a été plus qu'animée. Nous avons bcp apprécié partager ce bon moment. Merci à toute l'équipe au service et en cuisine plus qu'adorable. 
Côté repas, je me suis laissée tenter par l'onglet au poulpe...que dire ? Extraordinaire, vraiment la qualité des plats est à relever. 
Merci pour cette soirée mémorable. Nous reviendrons bien entendu et surtout nous recommandons vivement. "
31,janv. 2023,"5,0","Charmant restaurant, en charmante compagnie. 
Le service est si rapide et efficace que le repas fut un moment rempli de saveurs et de joie. 
Je pense revenir avec mon amie et je recommande fortement de prendre un dessert! "
32,juil. 2023,"5,0","Superbe ambiance 
Repas excellent 
Je recommande fortement 
Merci à l’équipe pour ce bel accueil  on reviendra très vite !"
33,juin 2023,"5,0","Très bel endroit,  limite hesitante de devoir partager !!
Merci à max et sa team ! Très belle soirée. 
Muxu "
34,juin 2023,"5,0","Incroyable soirée ! 
Top dans l’assiette et pour l’ambiance  il faut vivre cette expérience au moins une fois  dans sa vie de fun gourmet   ☺️
 Bravo à toute l’équipe 🥳😋"
35,mai 2023,"5,0",Un super restaurant avec une ambiance de folie et un repas délicieux. Une équipe au top.Je recommande fortement 
36,oct. 2022,"5,0",On se régale on dance on rigole quel bon moment passé entre amis vraiment une très bonne adresse j'y reviendrais très vite
37,mai 2023,"5,0","Super Restaurant, accueil au top avec des personnes plus que charmantes , le repas est excellent, tout cela dans une ambiance de folie, allez y les yeux fermés……"
38,avr. 2023,"5,0","Une cuisine au top, et un chef qui donne de sa personne toute la soirée pour vous faire passer une superbe soirée. Nous recommandons vivement ce restaurant !!"
39,avr. 2023,"5,0","Un grand merci à Max et son équipe, nous avons fêter les 18 ans de notre fille Lou et tous a été parfait !!!
Les petites attentions tout au long de soirée sont vraiment appréciables avec un service au top.
Endroit unique et inégalable…"
40,avr. 2023,"5,0","Bonjour.Nous y étions ce vendredi après l'annulation de deux jours plus tôt pour un problème technique sur le matériel du restaurant. Le restaurant est assez incroyable avec une ambiance très festive ...La qualité de la nourriture est là et bravo à tout le personnel qui est extrêmement professionnel et sympa .Ma femme et moi avons beaucoup appréciés notre repas et nous reviendrons certainement. Il ne faut pas cacher que l'ambiance est un peu bruyante mais c'est un détail .Allez-y vous passerez 
un très bon moment. Bravo Max et merci pour votre geste final..."
41,avr. 2023,"5,0","J’aurais bien mis une note de 6 sur 5 mais ce n’est pas possible…Accueil hyper chaleureux, on se sent de suite à l’aise…Face aux choix cornéliens à poser en lisant la carte, Max nous propose spontanément un assortiment d’entrées pour précéder nos plats…génial ! Pour le vin, on se laisse faire, également…Tout est absolument délicieux, tant dans l’assiette que dans nos verres…Et que dire de l’ambiance ?! Tout simplement incroyable, jamais vu ça !! Au bout d’un moment, ça danse et ça chante dans tous les coins, Max nous gratifie par ailleurs de quelques déguisements bien marrants accompagnés d’un show sur le comptoir et d’un jeu pour gagner des bouteilles…Bref, forcément pas l’endroit pour une demande en mariage ou un repas romantique, par contre, absolument génial pour faire la fête…De la part des deux belges de passage ce vendredi 31 mars…"
42,mars 2023,"5,0","Un bon plat fait avec amour accompagné d’une ambiance de bons copains, telle est là définition que je donnerai à la Table de Max !
Très bon accueil et divertissement garantis ! 
En couple pour une soirée sympa qui change, entre copains pour trinquer ou en famille pour renouer les liens, n’hésitez plus et réservez ! "
43,mars 2023,"5,0",Un repas gargantuesque et exquis - une ambiance au top - un service chaleureux et plein de petites attentions - des vins merveilleux dégustés et partagés.
44,févr. 2023,"5,0","Dîner entre amis, soirée plus que réussi!
Ambiance assurée (même France Gall désormais sur la playlist!!🤣) 
Repas copieux et très bon!
A bientôt!"
45,févr. 2023,"5,0","Avons dîné ce samedi 4 février dans ce joli restau. Après quelques couteaux pris en apéro, avons pris un arancini au homard : excellent ! Puis le beef and lobster : portions copieuses servies avec frites et gratin de maïs qui m'a beaucoup plu. La mousse chocolat chaude et praliné froid : original mais très bon. Merci à la serveuse très à l'écoute et à Max pour la bonne ambiance ! Nous étions en couple et nous avons passé une très bonne soirée ! Bonne continuation à vous tous !"
46,févr. 2023,"5,0","C'est un endroit atypique.
L'équipe est au top, la viande et le poisson d'excellente qualité.
Très rapidement on a l'impression d'être entre amis. 
Ce restaurant vous sert donc des plats excellents dans une ambiance hors du commun grâce à l équipe exceptionnelle qui le dirige.
Merci encore à Max pour les petits moments de délire. Ca fait un bien fou.
Pensez à réserver longtemps à l'avance.
J'y retournerais avec des amis."
47,févr. 2023,"5,0",Ce restaurant vous sert des plats excellents dans une ambiance hors du commun grâce à l équipe exceptionnelle qui le dirige. J y retournerai régulièrement
48,janv. 2023,"5,0",Dîner d'affaires dans ce très beau restaurant. Je n ai jamais dégusté un aussi bon Tomahawk de ma vie... les vins sont divins et le service au top. Bravo l équipe et quel show
49,déc. 2022,"4,0","un diner entre amis en décembre 2022, nous avons eu la chance de réserver une table dans ce restaurant très demandé. La salle de style bistro est bien agencée pour pouvoir contenir un maximum de convives sans excès. La cuisine proposée est gourmande, originale, inspirée en partie des références culinaires nord américaines (ex : boeuf-homard... à essayer !). C'est bon, copieux à des prix corrects. Carte des vins bien fournie avec une gamme de prix progressive. Et puis, il y a Max ! Accueil, générosité, ambiance (!!!), il maîtrise parfaitement son public qui lui rend bien. Ne manquez pas ce restaurant ... si vous avez de la chance de pouvoir réserver !   Vous passerez un très bon moment."
50,déc. 2022,"5,0","Une table de 10 personnes ... merci Max de nous avoir accueillis comme si nous étions tes amis ! On s est régalés... on a adoré la viande et l association terre et mer. Et une ambiance qui fait que l on a eu du mal à quitter cet endroit. Si vous aimez la bonne cuisine, si vous aimez les gens, ne loupez pas cette adresse !!"
51,nov. 2022,"5,0",Dur d’avoir une table et on comprend pourquoi. Merci vraiment pour la qualité des plats et pour l’ambiance incroyable!
52,nov. 2022,"5,0",Soirée exceptionnelle entre amis dans un lieu très convivial avec une cuisine delicieuse. Adresse incontournable à  Lyon .
53,nov. 2022,"5,0","Incroyable de retrouver un endroit comme celui-ci à Lyon ! Ici tout n’est que convivialité,détente et plaisirs gustatifs. Une belle carte complète mais réduite, gage de qualité et de fraîcheur. Le concept du mariage homard et bœuf très utilisé chez nos voisins anglo-saxons notamment à Boston est une grande réussite surtout avec la petite French Touch sur la cuisson, la présentation et les accompagnements. Légumes d’antan grillés à la plancha, purée et frites fraîches maison. Du simple, du bon ! Il y’a vraiment un Pro dans la cuisine  que je n’ai pas osé aller déranger pour lui dire Bravo et Merci ( maintenant c’est fait) ! 
Au service aussi c’est le top, toujours le sourire, super efficace, à vous aussi madame un grand merci. 
Je fini par l’ambiance ! Difficile à expliquer, le mieux c’est d’aller voir !!! Mais pensez à réserver …."
54,oct. 2022,"5,0","Très peu de restaurant donne l'envie de partir en week-end pour y manger. Celui-ci en fait partie.
Accueil extra, plats excellents, ambiance parfaite. 
Continuez comme ça !! 👍🏻👍🏻"
55,oct. 2022,"5,0","Juste exceptionnel. 

De l’engagement, de la passion.

Ça ne laisse pas indifférent.

Un super moment.

Xxxxxxxxxxxxxxx"
56,oct. 2022,"5,0","L’accueil est juste top , serveuse et le patron Max sont juste des amoureux du travail .
Les plats sont savoureux , le vin est excellent et le pain perdu juste à tombé, 
Bravo max pour le show .
Nous reviendrons très vite"
57,sept. 2022,"5,0","Tout simplement un super moment !
On a adoré le concept de ce restaurant, ça change de tout ce que l'on a pu faire jusqu'à présent 
Ça respire la gentillesse, il y a de la folie dans ce restaurant mais de la folie maîtrisée 
Ma fille qui est réfractaire aux excès en tout genre a adoré la soirée ! On a rit comme jamais
C'était fou ! La fin de repas ou tout le monde a la banane, chante, crie, applaudit, ça fait du bien en ces temps de morosité 
On a adoré également nos plats ! Simples mais bons et les vins sympas également 
Mais allez y pour le show, vous ne pourrez pas regretter 
Bravo à l'équipe ! 
On reviendra pour faire découvrir 

"
58,sept. 2022,"5,0","Un restaurant incroyable 
Une fête 
Un one man show de Max 
Charlotte et Max hyper attentionnés pour chacun 
Une découverte 
En bref génialissime"
59,sept. 2022,"5,0","Hallucinant. Une soirée où le repas et les vins sont de qualité et servis avec bonne humeur . Mais surtout le spectacle assuré par Max et son équipe est un concept qui révolutionne les repas au restaurant . Convivialité , partage et simplicité ….
Moment indescriptible…. À vivre …"
60,sept. 2022,"5,0","Énorme. Magnifique. Mais chuuuut ne le dite pas à tous… sinon on pourra pas y retourner… trop de monde !!! Plus de place, Magnifique 🤩"
61,sept. 2022,"5,0","Une soirée parfaite, des plats d’excellents dans une ambiance dingue. Des vins merveilleux. Bref, à refaire sans modération. La serveuse (Charlotte) est juste parfaite."
62,juil. 2022,"5,0","Je n’ai qu’un mot à dire : EXCEPTIONNEL!!

Nous avons réservé par hasard dans ce restaurant qui est juste formidable tant au niveau service, qu’ambiance et qualité des mets et vins !

L’équipe, patron et serveurs mais aussi les cuisiniers, sont vraiment accueillants, plein de peps, souriants, drôles …  vous saurez pourquoi lorsque vous irez 😂

Et le repas mérite vraiment lui aussi la note maximum tellement tout était parfait !!!

Merci pour cette belle parenthèse !!

Nous reviendrons tester le soir car l’ambiance doit être encore plus festive !!!!

A faire sans hésiter"
63,juin 2022,"5,0","Nous avons profité de l’excellente ambiance de la table de Max à l’occasion de mon anniversaire, les plats étaient super et le Max est chaud comme de la braise. Merci encore pour cette convivialité, et ce super moment ! 
Mention également à sa collègue de salle toute aussi aimable et hyper réactive. Nous reviendrons avec grand plaisir."
64,juil. 2022,"5,0","De l’accueil aux digestifs, tout est généreux. Le patron et l’équipe sont sympas. 
En plus, la soirée a été pleine de surprises. 
C’est un restaurant où l’on se sent bien, je recommande. 
Le menu est bien placé niveau prix avec une pluma délicieuse. La carte des vins est complète avec des Bourgognes et même des collines rhodaniennes. 
Nous y retournerons avec grand plaisir"
65,juin 2022,"5,0","Nous avons passé une excellente soirée... Le repas excellent, l'ambiance au top et équipe très sympathique. J'y retourne dès que possible!"
66,juin 2022,"5,0",Nous avons passé une excellente soirée associant des plats délicieux et une ambiance originale. Nous avons dégusté le plat homard / viande: excellent
67,juin 2022,"5,0","Magnifique endroit, c’est bon c’est original et  inoubliable, le patron fait un show époustouflant. J’ai hâte d’y retourner"
68,mai 2022,"5,0","Que dire ? Une ambiance comme nulle part ailleurs, une équipe juste superbe, un repas parfait. C’est un restaurant à faire a tout prix ! Le patron est très sympathique et les animations qu’il propose rend le lieu inoubliable."
69,mai 2022,"5,0","Franchement, cela faisait un moment que je n'avais pas passer une aussi bonne soiree !
Max, le maître des lieux, met l'ambiance et c'est à la fois original & sympa.
Ensuite , les plats sont fins et très bons. 
Je reviendrai c'est sur !"
70,avr. 2022,"4,0",Nous avons passé une superbe soirée à la table de Max. Les mets sont délicieux. Le patrons extrêmement commerçant. Le service est très chaleureux. l ambiance de folie. On ne s attendait pas à faire la fête comme ça. Bravo pour votre belle énergie!
71,mai 2022,"5,0","Exceptionnel , on a vraiment passé une soirée exceptionnel entre amis tout était parfait le service les plats sont excellents le dessert aussi bien sûre les vins les apéritifs c’est le top Vraiment vous pouvez y aller les yeux fermés la table de Max est un restaurant exceptionnel"
72,avr. 2022,"5,0","Tout était parfait ! Un accueil souriant, une décoration chaleureuse, l’association du homard et du bœuf juste au top et découverte de la chartreuse épiscopale. Sans oublier un patron proche des clients qui ambiance la soirée ! 

En bref, nous avons passé avec notre fille une super soirée de A à Z, à refaire sans aucun doute !!!"
73,avr. 2022,"5,0","Un restaurant unique et incroyable. Cuisine de qualité et surtout ambiance de folie (c'est bon pour le moral !!). On conseille surtout entre amis . L'addition est un peu élevée mais ça le mérite,car on passe une soirée mémorable. bref nous recommandons ! "
74,mars 2022,"5,0","EXCELLENT (et très très bonne ambiance)

Nous avons passé un super dîner, bien mangé, bien acceuillis, nous y retournerons et RECOMMANDONS"
75,mars 2022,"5,0","Un petit restaurant chaleureux, un accueil fantastique, des plats succulents et une ambiance festive pour ne pas dire théâtrale, cet endroit est génial !"
76,mars 2022,"5,0","Une superbe soirée mêlant plaisir des papilles et ambiance festive , un vrai bonheur!
Bravo à toute l’équipe👍👍👍
Je recommande à 200%"
77,mars 2022,"5,0","Endroit magique ou l on passe un moment merveilleux dans une ambiance exceptionnelle !! Tout était parfait de l’accueil au service en passant par l assiette. Merci à toute l équipe et à Max le patron pour tout ça , ca fait un bien fou !!!"
78,févr. 2022,"5,0","Restaurant unique à Lyon, ambiance et bonne bouffe dans un esprit festif et agréable, le patron max toujours en folie avec les déguisements, musique pour faire tourner la roue et gagner une bouteille de vin, bon enfant enfin un restaurant qui vaut le détour sur Lyon par son originalité et sa simplicité."
79,févr. 2022,"5,0",Excellente expérience. Le cadre chaleureux et la nourriture très gourmande nous ont fait passer un super moment. Service au top et personnel plus qu’agréable - à l’image de la qualité des plats.
80,févr. 2022,"5,0","Nous avons dîné « entre filles », l accueil est plus que convivial, la carte offre au choix du bœuf, du homard ou un mix des deux 
Nous avons pu goûter 4 entrées , toutes excellentes et ensuite du  homard pour chacune 
Et les desserts …. Un régal 
Bref un excellent moment , ponctué par les performances du patron !! 
Je comprends pourquoi il faut obligatoirement réserver ( très en avance )"
81,févr. 2022,"5,0","Nous sommes venus diner à la Table de Max avec mon conjoint sur recommandation d'un autre couple d'amis qui avait été enchanté du restaurant. Nous ne pouvons que confirmer: le lieu est très agréable, le service est impeccable, la serveuse est très gentille et arrangeante, Max en met plein la vue avec ses différentes apparitions costumées qui mettent une superbe ambiance, et la nourriture est vraiment bonne. 

Manger si bien dans un endroit qui est si bonne ambiance est vraiment rare, nous avons été ravis et reviendrons sans hésiter. 

Merci encore à toute l'équipe !"
82,févr. 2022,"5,0","Magnifique , superbe restaurant , décoration magnifique ´ un accueil super sympathique  , de la viande de qualité , nous reviendrons sûrement lors de notre prochaine visite sur lyon .. bravo à vous deux"
83,janv. 2022,"5,0","Excellent, de l’accueil au dessert, Charlotte et Max sont exceptionnels ! A découvrir sans plus attendre ! La viande est excellente !"
84,janv. 2022,"5,0","Excellent moment, de l accueil à l ambiance, tout est soigneusement réalisé. 
Beaucoup de choix à la carte, des produits frais et raffinés, nous reviendrons car nous avons simplement adoré ! Merci Max et Charlotte pour ce moment"
85,janv. 2022,"5,0","Très bon accueil, personnel souriant, service impeccable et ambiance parfaite avec des animations qu’on voit nul par ailleurs. Je recommande a 200%"
86,janv. 2022,"5,0","De l'accueil au café très agréable accueil irréprochable repas délicieux et surtout une excellente ambiance 
Merci à toute l'équipe 
Entrée mini roll au homard  suivie d'un demi homard"
87,janv. 2022,"5,0","Depuis trois ans nous venons ici une ou deux fois par an  lorsque nous sommes de passage sur Lyon à titre professionnel…. Passage obligé et exceptionnel pour toute la Team Semin !

Moment de convivialité et de partage garanti! 

Max a tout compris du commerce ! La qualité de sa cuisine n’a d’égal que son sens inné du show.

Tout es dit! 

Réservez les yeux fermés ! Découvrez cette adresse atypique et sans égal sur la région Lyonnaise !

Max, Merci pour ta gentillesse et pour  cette très  belle soirée 😘

Lolo de la team Semin!"
88,janv. 2022,"5,0","Tout est dit dans le titre! Une cuisine de qualité, de très bon choix de vins et en prime une ambiance très chaleureuse et festive. L’équipe aime son métier et ça se ressent. On est bien chez Max."
89,nov. 2021,"4,0","Première visite  par curiosité , vu les avis sur internet .
Vraiment pas déçu : cadre agréable , super accueil et service , viande excellente pour mon petit-fils ,  et pour moi des pâtes au homard et truffes excellentes .
De superbes vins au verre ...
A bientôt si je pense à réserver assez tôt 
Bravo et continuez comme ça"
90,nov. 2021,"5,0","Merci encore à max pour cette superbe soirée... la cadre est super, les plats délicieux et l'ambiance absolument incroyable. J'ai hâte de revenir tester le reste de la carte... Merci encore"
91,nov. 2021,"5,0","Staff au top, Max est fou en fait !! Mais c'est tellement bon la folie, ça rassure en fait !! Tous les plats sont bons, tout est sympa, l'ambiance au top, les vins à tomber. Un vrai resto comme il en existe trop peu !!!"
92,nov. 2021,"5,0","Vraiment sympa
Un staff o top.  Charlotte et Max restez cime vous êtes vous êtes géniaux !! L’ambiance : mais c’est quoi ce truc de ouf ! La carte : vous en prendrez pleins les papilles ! Le vin 🤤
 Est tout bon allez y !!"
93,nov. 2021,"5,0","De l entrées au au plat signature tout à été très bon
Des entrées pour tout les goûts ( gravalax de bœuf 😋 )
Le plat onglet homard est excellent à prendre absolument"
94,nov. 2021,"4,0","Des produits de très bonne qualité (viande excellente), un cadre très agréable et super accueil. Mon seul bémol : le prix des plats, surtout pour un déjeuner le midi ou contrairement aux infos données ici, il n’y a pas de menu… Compter 40 € pour entrée + plat viande (et évidemment plus si vous vous aventurez du côté du homard, mais ça c’est normal), 10 € en plus pour le dessert, c’est un peu salé pour un déjeuner le midi."
95,oct. 2021,"4,0","On sort repus ! L’ambiance est juste géniale, la musique un poil trop forte en fin de soirée mais sinon top !
Max est un hôte super !
Me concernant, je ne mange pas de produits de la mer et la viande était très bonne, ceux qui ont pris le homard étaient un peu déçus niveau gustatif mais me concernant c’était top de l’entrée au dessert que je n’ai pas réussi à finir d’ailleurs 😉"
96,sept. 2021,"5,0","De l'accueil au repas, en passant par l'animation du généreux Max et de sa sympathique Charlotte...Tout est parfait pour passer un excellent moment.  Un vrai bonheur !"
97,avr. 2021,"5,0","Super restaurant trés animé à l'image du patron trés joviale et d'une incroyable gentillesse.
Ses vins et ses plats sont des délices.
Son équipe est trés compétente.
Je recommande 100 fois. 
Jouve Bertrand"
98,oct. 2021,"5,0","Si vous voulez passer un agréable moment là table de max est idéal. La qualité et l'originalité des plats et produits sont au rendez vous. Le patron et l'équipe sont chaleureux et  l'ambiance est super. 
A refaire rapidement"
99,nov. 2020,"5,0",Jamais j aurais pensé rencontrer max après mon divorce c est la plus belle rencontre que j ai eu après une telle épreuve il a été exemplaire d une gentillesse et tendresse et j’ai été reçu comme une reine et depuis j’aime mon Maxou 😘
100,oct. 2021,"5,0","Cher Internaute, qu’est ce que vous attendez d’un très bon resto quand vous terminez votre journée…
Une cadre sympathique / une cuisine raffinée et une ambiance conviviale…
Tous ces paramètres sont réunis à la Table de Max…
J’ai mangé de nombreuse fois à la Table de Max pour affaire et en famille… c’est toujours la même régularité…
Allez-y en toute confiance !! 
Vous m’en direz des nouvelles 😉🥳😋"
101,oct. 2021,"5,0","Invité par un de mes ex collaborateur, j’ai vraiment adoré l’ambiance, les assiettes.et les vins. (Vin avec modération 😜)
Tout était délicieux, après quelques minutes tout le monde était à fond dans l’animation de Maxime, en plus on peut gagner une bonne bouteille voire même un repas pour 2 personnes !?👍
Bravo à tous, cuisine et service au Top !
Je recommande sans aucune réserve !!"
102,oct. 2021,"5,0",Un cadre atypique et convivial ! Au top et pas que dans l’assiette ! Une ambiance festive et chaleureuse ! A refaire dès que possible 😀
