,Date,Notes,Commentaires
10,mai 2024,"2,0",Pas l’effet wahou qu’un restaurant étoilé doit susciter. Service pas du tout à la hauteur de ce type de restaurant. La salle et la vue sur Lyon sont les points positifs mais ce n’est pas l’élément principal que l’on cherche lorsque l’on va au restaurant.
11,mai 2024,"5,0","Excellent restaurant, avec une vue magnifique sur le vieux Lyon. Nous sommes arrivés tard, mais le service était parfait. La cuisine met à l'honneur la qualité des produits, les recettes sont à la fois authentiques et raffinées. Le pigeon en particulier était tout simplement extraordinaire. J'y retournerai sans hésiter à mon prochain passage à Lyon!"
12,déc. 2023,"1,0","La photo sur Tripadvisor est conforme. Sur la vue, tout le monde semble être d'accord.
Pour l'étoile, quelle déception.
Les plats sont en accord avec les tarifs sur le papier mais pas dans l'assiette.
Les ravioles à la bisque : j'ai eu l'impression que la bisque sortait d'une conserve et peut-être que je ne me trompe pas.
Du chou farci au homard ? 2 petits morceaux de homard, ça , ok, je les ai repérés dans l'assiette mais la farce ? Elle portait bien son nom.
Pour avoir quelque expérience de restaurants étoilés, c'est une déception réelle. Quelle honte. Zéro waouhh. Zéro émerveillement ou surprise, voire : ""vivement que je finisse mon assiette, ce n'est tout simplement pas bon mais, vu le prix, je vais finir !""

Et pas la peine d'en dire davantage."
13,déc. 2023,"5,0","Venus déjeuner avec un couple d’amis, nous avons été enchantés tant par le cadre, que par l’accueil très professionnel mais tout en simplicité de l’équipe en salle, de la beauté des assiettes servies, de la vue. Mais ce qui est le plus impressionnant, le plus goûteux, c’est ce qui est servi dans les assiettes: cuissons justes, associations parfaites… Nous avons passé un très agréable moment: merci à toute la brigade!"
14,déc. 2023,"2,0","Une grande déception
Accueil et service globalement désinvoltes et peu professionnels
Un endroit sans âme, malgré la superbe vue sur Lyon..le seul point positif !
 Décoration de type restaurant d'hôtel international...sans charme
Nous avons tous dîné ""à la carte""
Des plats sophistiqués et maigrichons aux multiples associations de saveurs.. de telle sorte qu'il est quasi impossible d'identifier l'essentiel... 
==>Les ""trissotins"" de la gastronomie sont assurément aux Terrasses de Lyon , sur les pentes de la colline de Fourvière !
De plus....Un très mauvais rapport qualité-prix
Exemple :Le verre  ( pingre ) de champagne blancs de blancs à 29 €, éventé donc quasiment  sans bulles.....
Conclusion : à fuir !
Il y a mille fois mieux à Lyon...."
15,nov. 2023,"4,0","Repas d’anniversaire en famille. 
Beaucoup de difficultés pour obtenir une réservation (en semaine le mercredi soir) même en si prenant 2 mois à l’avance.
Accueil inexistant et aucun voiturier sur place. Curieux pour la qualité de l’établissement. 
Très belle salle de restauration avec une très belle vue. 
Des fautes de service inacceptables pour un restaurant étoilé. Les menus distribués aux convives avaient les prix…. Quand on invite ses hôtes…. C’est un peu gênant, et les hommes servis avant les dames…. Je dois être vieille France!!!!
Le repas est bon mais certains plats manquaient d’assaisonnement. En revanche, des belles idées de plat que l’on ne mangent pas souvent et qui sont originales. 
Le menu à 135€ promettait une très belle expérience mais après dégustation, nous avons convenu que ce dernier n’était pas à la hauteur d’un restaurant etoilé."
16,déc. 2023,"5,0","menu renaissance offert par notre fils et belle fille, que nous avons adoré, une salle bien disposé, un personnel au top, réactif et très professionnel, un restaurant qu'il faut réserver assez longtemps à l'avance.
une belle et bonne expérience "
17,nov. 2023,"4,0","Une vue magnifique sur Lyon, une très belle salle avec de l'espace. Le service est de qualité même si une erreur de débutant de se tromper de menu. L'erreur est humaine. Les plats sont de qualité mais on reste un peu sur sa faim...la garniture est très limité, ca mériterait un peu plus. Le prix du café et/ou du plateau de fromages sont démesurés...c'est regrettable et cela ne donne pas envie de recommander ce lieu pourtant très beau. La prise en charge du client au moment du départ est quasi inexistante...mauvais point !  "
18,sept. 2023,"4,0","L’accueil est chaleureux et plutôt soigné 
Menu renaissance à 135 €

On commence l’apéritif avec une coupe de Champagne Cordon Rouge 
Pour moi un verre de vin rouge coteau de Lyonnais … jeune et âpre ! Oups ! Surpris de trouver ce type de vin dans un étoilé ! Espérons que cette fausse note sera gommée avec la suite 
Commençons avec quelques amuse bouche plutôt agréables
Un nouveau vin vient gommer la fausse note du premier: un val de Loire de bonne qualité 
Commençons le repas par la tomate de pleine terre caramélisée 
Alors comment dire … c’est une tomate cœur de bœuf mais sans saveur … avec un assaisonnement insipide  et franchement sans véritable goût 
Deuxième fausse note ! Dommage 
Continuons avec le cannelloni de tourteau et avocat :
Une question me vient à l’esprit … n’y a t’il qu’un seul chef en cuisine ?! Le plat est fin, raffiné, goûteux !! Un vrai délice ! 
On se demande vraiment comment cette tomate insipide est arrivée ici ! 
L’Omble chevalier à l’unilatéral vient nous rappeller que nous sommes dans un restaurant étoilé ! Un vrai régal… la cuisson est parfaite et les déclinaisons de courgettes un vrai délice ! 
Enfin la longe de veau fumée ( nous l’avons préféré au Pigeon ) vient clôturer de manière majestueuse ce repas qui … au delà de la note un peu compliquée de départ … aura finalement tenu ses engagements !
Le Cahors qui accompagne la viande est aussi très agréable, même si pour être honnête les accords avec les vins auraient pu être plus surprenants !
Les pre desserts et desserts étaient à la hauteur 
Ce fut finalement un bon moment !"
19,août 2023,"5,0","Lieu magnifique avec une belle sur Lyon
Accueil chaleureux
Service professionnel mais froid
Belle cuisine bien travaillée savoureuse e tbi en présentée avec quelques pointes d’originalité
Qualité des produits
Carte de vins étoffée
Bon rapport qualité prix"
20,juil. 2023,"3,0","Très jolie cadre, en revanche service très très long 3h30 (2 entrées/2plats/dessert), cuisson non respectée, et rapport qualité prix pas à la hauteur de mes attentes. "
21,mai 2023,"3,0","3ème fois ici. 2 premières top. Mais la 3ème ...

Salle devenue très dense. Trop de tables. Trop proches.
Service sympa, mais nullissime... Commande mal gérée, pas de respect des plats, pas de respect des cuissons... Un autre plat pour se rattrapper mais sans info préalable donc non mangeable par mon épouse ...

Jamais 2 sans 3. Bin erreur ...
Je n'y retournerai plus."
22,mai 2023,"5,0","Bravo à toute l'équipe pour la qualité de cet établissement
L'accueil est cordial et professionnel
Dans l'assiette, c'est excellent et raffinée
Le cadre est un vrai coup de coeur. 
"
23,avr. 2023,"5,0",Quelle belle découverte avec ce restaurant avec une vue à couper le souffle. Notre table était pile au centre de la baie vitrée ce qui nous a permis d’admirer Lyon tout le repas. Nous avions un menu Renaissance avec mets et vin compris. Ce menu fut un sans faute tant sur la qualité des plats que sur les vins qui les accompagnaient. Les serveurs savent se faire discret tout en étant présent à la moindre demande. Merci d’avoir accompagné nos 27 ans de mariage.
24,mars 2023,"3,0"," Le service est très bien, rien à redire, mais la cuisine n'est pas à la hauteur de son étoile. Les plats sont beaux, les intitulés sont alléchants mais l'association des goûts n'est pas maîtrisée : Du trop salé aux ingrédients qui prennent le dessus sur plusieurs plats, on sent la volonté de bien faire et d'innover mais les saveurs ne sont pas justes, c'est dommage ! Attention, il s'agit d'un bon restaurant de standing, mais l'équilibre des goûts (attendu d'un étoilé) manque à l'appel. Pour finir sur une autre note positive, le menu déjeuner est également proposé le Samedi, chose rare pour être soulignée !"
25,mars 2023,"2,0","Grande déception, soirée ratée vraiment pas à la hauteur de l'étoile Michelin....Notre fils nous avait offert une invitation ""Menu en 4 mouvements""  que nous nous réjouissions d'essayer. En fait dès l'arrivée nous avons eu l'impression d'être des convives de seconde zone avec une table sans vue alors que le restaurant était vide et qu'un des attraits de ce restaurant est la vue sur Lyon. Nous avons pris connaissance du Menu en 4 mouvements ne présentant aucun des plats qui nous avait fait saliver avant de venir ( Saint Jacques, ris de veau....) mais une proposition très classique que nous n'aurions jamais choisie à la carte, choix du vin une serveuse peu dégourdie nous considérant en seconde zone attendait une commande au verre et semble surprise que nous prenions une bouteille même dans leur carte hors de prix, Mises en bouche très très petites et  peu innovantes, suivies de plats tout aussi  peu copieux et insipides, tout dans la présentation et les sauces très peu parfumées, un peu plus travaillés toutefois les pommes de terre accompagnant le flétan (visiblement à peine sorti du congélateur et insuffisamment cuit) et la cuisse en nougat du poulet de Bresse. Dessert original frais et léger comme tous le reste mais un peu plus recherché. 2 mignardises servies avec le café ne présentant pas grand intérêt. Donc rien de bien excitant dans l'assiette. Concernant le service là encore nous sommes en seconde zone, obligés de demander nous mêmes 2 fois du pain et à être resservis en vin ( c'est vrai qu'en 2ième zone on boit au verre!), pourtant beaucoup de serveurs s'activent aux autres tables bien plus souriants et attentionnés qu'avec nous....Donc médiocre sur toute la ligne. Ils ne semblent pas avoir compris que les cadeaux sont des occasions de découverte et de  s'attacher de nouveaux clients. Notre fils nous a offert d'autres invitations dans d'autres étoilés où nous avons été reçus chaleureusement avec des mets exceptionnels  et où nous sommes retournés avec très grand plaisir. SURTOUT N'OFFREZ PAS D'INVITATION CADEAU CHEZ EUX, ILS N 'ONT RIEN COMPRIS"
26,janv. 2023,"5,0","Repas au top !
J’ai eu un menu dégustation accord met et thé!
Ce fut surprenant et superbe.
Le chef David Delsart nous avait spécialement préparer de la volaille De bresse en 2 façons!
Les saint Jacques étaient top!
Le service aux petits oignons :)
L’hôtel est magnifique et la vue sur Lyon à coupé le souffle.
Nous reviendrons !"
27,mars 2023,"3,0","Nous avions eu la chance de recevoir un bon cadeau à la Villa florentine. Nous nous réjouissions de passer une soirée là-bas.

(Bon cadeau avec menu complet, (renaissance ) une coupe de champagne, cinq verres de vin, forfait, boissons chaudes, boissons froides ) auquel nous avons ajouté une bouteille de champagne, le plateau de fromage dans le but de nous faire vraiment plaisir.

Accueil chaleureux , service rapide, malheureusement au niveau de l’assiette. Quelle déception ..

Sur cuisson des aliments, assiettes froides,sans  relief, aucune identité… très /trop traditionnelle, plateau de fromage sympathique
Heureusement, le cadre rattrape le reste ..

Quel dommage ..

Nous vous laisserons juger du pré dessert, si on peut appeler ça, un pré dessert .. dans un restaurant étoilé.. 
Brunoise de fruits, boule de glace Comme à la maison ..

Bonne continuation à l’équipage nous ne reviendrons pas .."
28,févr. 2023,"5,0","Mets exquis, vue superbe. Pas une miette à laisser dans ce délicieux restaurant très bien placé. Tout est parfaitement soigné."
29,janv. 2023,"5,0","Excellent repas, d'agréables saveurs, qualité des produits, plats chauds, jolies présentations. Service excellent et un très joli et très bon gâteau d'anniversaire"
30,janv. 2023,"4,0","Vue extraordinaire , personnel très prévenant sans être ""collant"" ( mais les chemises pourraient être repassées ! ) 
Carte variée avec d'excellents produits de saison , fort bien cuisinés . Un seul regret la quenelle aux st Jacques ne vaut pas , à mon goût , celle aux langoustines .
Vins au verre de qualité"
31,déc. 2022,"5,0","Bon accueil et surtout le cadre de la verrière est exceptionnel avec une des plus belles sur Lyon, parfois les Alpes si le temps le permet . Déjeuner affaire à un prix très compétitif eu égard à la qualité . Cadre élégant et feutré . La cuisine est aussi élégante, plats bien construits. Mignardises excellentes ."
32,oct. 2022,"4,0","Magnifique restaurant avec une vue incroyable, restaurant chic. 
Personnel très agréable du début Jusqu à la fin. 
Ne mérite pas 5 car nous avons attendu 1hoo pour le plat principal c est vraiment dommage. Pour s excuser on nous a proposé gracieuse une boisson mais nous n avons pas accepté car nous avions faim."
33,oct. 2022,"5,0","Nourriture très très bonne excellente !!!
Cadre magnifique 
Petit bémol il faisait bcp trop chaud dans la salle"
34,nov. 2022,"5,0","Nous avons passé un excellent moment aux terrasses de Lyon. Nous avons été accueillis très aimablement, servis avec beaucoup d'égards. Tous les plats du menu étaient délicieux. 
Nous avons eu la chance de bénéficier d'un très beau temps et par conséquent d'une magnifique vue sur Lyon.
Nous recommandons donc chaleureusement cette adresse."
35,oct. 2022,"2,0","Nous sommes venus avec un bon cadeau. Comme beaucoup de personnes dans cet etablissement. La cuisine est bonne, d un niveau d un étoilé, certes. La note, elle, correspond plutôt a un 2*.
Nous regrettons, sur ce niveau de restauration, une recherche du profit facile supérieure  a l'engagement gastronomique  : l'eau filtrée du robinet a 6e, des vins sur table a 5 * le prix d'achat, une ""erreur"" de facturation de 20e. Cela laisse un goût amer. Vous trouverez aisément un bien meilleur rapport qualité prix"
36,oct. 2022,"5,0","Déjeuné hier au restaurant gastronomique ""Les terrasses de Lyon"", un vrai enchantement pour les papilles et les yeux, un service aux petits soins, je recommande vivement."
37,oct. 2022,"5,0","Une étoile bien méritée. On peine à comprendre les gens qui se permettent, du haut de leur indolence et de leur incurie culinaire, d'écrire un avis négatif (sans doute feraient-ils mieux d'aller manger dans une chaîne américaine bien connue, probablement plus proche de leurs habitudes alimentaires...) : le cadre est magnifique (salle superbe et vue imprenable sur Lyon), la cuisine délicieuse, avec un équilibre des saveurs toujours parfait, rendu possible par des produits de grande qualité (maigre de corse en ceviche, omble chevalier sauce bergamote et mousseline de panais, paleron de bœuf en deux façons...), et le service est aimable et très compétent (mention spéciale pour le sommelier, qui propose des accords très intéressants, pour le responsable du chariot des fromages, aux très bons choix, et pour l'excellent maître d'hôtel Gautier). Un très beau moment passé dans ce lieu où je reviendrai à coup sûr."
38,oct. 2022,"5,0",Tout a été parfait. Le repas était excellent et accompagné de très bons vins. L’accueil et le cadre étaient également magnifique. Une soirée inoubliable.
39,juin 2022,"2,0","Le mariage Foie gras / câpres n'a pas grd intérêt. le poulet était trop sec .
quand au soufflet lui aussi très sec.
l'œuf bio n'est même pas présentable en photo .
Le Cadre et la vue : 17/20 .
Note du restaurant : 11/20 . cela reste un gastro mais surement pas un étoilé.
Gros gros Bémol : Manque de personnel donc service très très très long"
40,sept. 2022,"1,0","Grande déception pour ce repas qui devait être gastronomique. Rien n’etait à la hauteur, manque de goût et d’originalité . Dessert sans aucune finesse au goût et texture industrielles ….personnel serviable mais non professionnel … ou est l’étoile ?"
41,sept. 2022,"1,0","Soirée d anniversaire, mets très peu goûteux, assiettes trop copieuses, personnel peu compétent. Manque flagrant de finesse pour les pâtes. Le dessert saint honoré immangeable.
La seule très belle chose du repas qui a été bien maîtrisée fût le filet de bœuf du Simmental (malheureusement personne n a pu nous expliquer le pourquoi du Simmental inscrit sur la carte !). 
L addition n’était pas correcte du premier coup et cette fois trop salée en regard de la prestation fournie. 
Nous déconseillons clairement d aller fêter un anniversaire dans cet établissement ."
42,sept. 2021,"1,0","Franchement très déçu tant sur le goût que la quantité. Ne parlons de la présentation… A part le service et la vue, rien n’est au rdv. Les assiettes servies sans mettre le produit en valeur et le goût n’est pas là, tous les goûts sont dans la nature mais ni pour moi ni pour ma femme nous n’avons apprécié. Je n’ai pas compris l’étoile. Est ce un jour raté ? Nous n’y avons été qu’un seul soir, mais nous ne retenterons pas.
On notera quand même que le dessert était succulent"
43,août 2022,"3,0",Le cadre est magnifique mais malheureusement le personnel trop inexperimenté. Nous avions réservé pour 19h30 et le premier plat est arrivé à 20h30... C'etait un menu à 6 services dont 2 desserts mais nous n'avons eu qu'un dessert. Dommage aussi que le personnel ne connaisse pas Lyon et ne sache pas répondre aux questions des clients sur la vue.
44,juil. 2022,"2,0","Repas pris le soir. Service très très long. Déjà pour venir nous présenter la carte (20 minutes d’attente). Ensuite aucune explication sur les plats. Le pompon, le manque de conseil pour le vin. En conséquence, j’ai pris un verre de vin blanc pour l’entrée et j’attends toujours mon verre de vin rouge. Une très mauvaise expérience."
45,juil. 2022,"2,0",20 minutes ont été nécessaires entre notre assise et que le maître d’hôtel vienne nous apporter les cartes!! Service extrêmement long qui gâche la qualité de la cuisine même si celle-ci reste très simple. D’autres établissements 1 étoile au guide Michelin propose une qualité de service nettement au dessus. Certes avec une vue moins belle.
46,juil. 2022,"4,0","Très bonne table.
Cuisine savoureuse. Beau plateau de fromage. Vins abordables.
On va un peu pinailler : sommelier inexistant, serveur dont la chemise n’était même pas repassée, bref des détails qui ont quand même leur importance.
Très belle vue sur Lyon."
47,juin 2022,"3,0","Il n’y a pas grand chose à dire, et c’est ça le problème ! La cuisine est très classique, bien  exécutée certes mais sans aucune surprise. 

Et quand je vais dans cette catégorie de restaurant, je veux être surpris, étonné et conquis. Et là… rien. La seule chose spectaculaire c’est la vie sur Lyon. 

Mr David Delsart, osez !!"
48,juin 2022,"5,0","Cadre et cuisine de haut niveau, vue magnifique sur Lyon, service à la hauteur d'une grande table Relais & Châteaux. Le menu maraîcher était une merveille de créativité, de saveurs et de dressage. Les mises en bouche, magnifiques de saveurs et de maîtrise technique, donnent le ton. Seul le parti-pris d'un risotto cuit al dente peut surprendre (mais les saveurs sont bien là). Équipe réactive et professionnelle, qui sait rester discrète. Bravo pour ce superbe moment !"
49,juin 2022,"5,0","
C’est vraiment un restaurant dans lequel on se sent bien , le service n’est ni trop ni pas assez, la vue sur Lyon est bien sûr magnifique et les plats sont très bien cuisinés.
C’était un vrai moment de bonheur.
Merci 
"
50,sept. 2021,"5,0",Une petite escapade un midi. La finesse de la cuisine n’a d’égale que l’époustouflante vue. Un plaisir des sens. Nous reviendrons un soir pour profiter de la vue et de la cuisine.
51,avr. 2022,"4,0",menu 4 plats. Cuisine très raffinée. Assiettes raffinées. Mets colorés et magique en bouche. La vue depuis le restaurant est magique.
52,mai 2022,"5,0","Nous avons choisi le menu en 5 services. N'aimant pas l'agneau j'ai demandé à modifier et cela a été accepté. Un régal pour les papilles des amuses bouches au mignardises. Le personnel est professionnel et attentionné. 
Quel plaisir de contempler l'une des plus belles vues de Lyon. 
Nous recommandons cette adresse."
53,mai 2022,"5,0","Nous avons passé une excellente soirée en famille . Un décor et une vue magnifiques. Un service d’exception. L’équipe fut aux petits soins, en particulier envers les enfants . La cuisine était délicieuse et raffinée. Merci à vous tous . Nous reviendrons sans hésiter ! "
54,mai 2022,"2,0","Nous avions choisi d'emmener notre petit-fils pour déjeuner pour ses 10 ans dans un grand restaurant avec une vue magnifique sur Lyon. Nous avions réservé très à l'avance précisant de nous placer si possible près de la verrière, que nous voulions des ou une bougie ""10"" pour le dessert et s'il fallait ou non les apporter: on nous a dit qu'il n'était pas nécessaire de les apporter, qu'ils avaient ce qu'il fallait.
Nous avons été très bien placés. 
Les plats de la carte étant un peu complexes pour lui, il aurait souhaité du filet de boeuf. On nous a répondu que ce n'était pas possible, il n'y avait que le menu enfant avec assiette de charcuterie puis steak haché et frites, et glace fraise estragon! Pas mal pour un anniversaire! Quant à l'équilibre...Menu à 36 Euros quand même.
Au dessert il y avait ""bon anniversaire "" en filament chocolat dans son assiette, pas de bougie. Certes avec les glaces, mais 1 bougie ""10"" sur un financier par exemple c'était possible!
En partant mon épouse a demandé si on pouvait me donner un menu cartonné pour qu'il ait un souvenir, je passais payer ensuite. Comme je ne savais pas je n'ai pas demandé, et on ne m'en a pas donné. Nous avons du revenir le lendemain pour avoir ce menu, non sans avoir eu auparavant quelqu'un de peu aimable au téléphone.

En résumé une grosse déception, heureusement qu'il a apprécié le lieu et quand même son repas! A ce niveau de prix on attendait beaucoup mieux."
55,avr. 2022,"5,0","Très bon accueil, une vue très agréable sur Lyon , un service exceptionnel. 
Le personnel est parfait pas trop insistant et très à l’écoute il nous on mis à l’aise directement"
56,avr. 2022,"2,0","Les 3 menus (125, 105 et 89€) proposent tous le pigeon (plat signature) et impossible de changer. Nous nous reportons donc sur les plats à la carte avec le choix d’une sole et d’un ris de veau. D’emblée, on nous dit que la sole est remplacé par de la lotte. La commande passée, on vient après coup nous dire qu’il n’y a plus de ris de veau. Ce n’est pas très sérieux, car il serait primordial avant le service de connaître les plats qui ne pourront être proposés.
Tout au long de repas, aucune attention pour demander si tout ce passe bien ou s’il faut quelque chose. Une petite michette de pain est servie en début de repas et quand elle est consommée, personne ne repasse pour en proposer à nouveau.
En ce qui concerne la qualité et la présentation des plats, rien à redire, même s’ils n’ont rien de transcendants.
Le summun de notre déception se situe au niveau de la facturation. Le restaurant faisant partie de l’hôtel 5* Villa Florentine, on nous informe que le montant sera reporté sur la facture finale. Sur la note déposée à  table, il faut compléter avec : le nom, le n° de chambre et la signature (sans stylo, pour la petite histoire !). A notre surprise, le jour du départ, la facture comporte 2 notes de restaurant : la nôtre, mais surtout une autre d’un montant de + de 150 €. Une telle erreur est inadmissible et pas digne d’un restaurant étoilé. Même si la rectification a été faite, nous n’avons eu aucune explication du pourquoi du comment. 
Nous avons également connu plusieurs mésaventures au niveau des petits déjeuners avec notamment une attente de près de ¾ d’heure pour 2 œufs à la coque !
Il y a très clairement un problème de personnel qui est jeune et totalement inexpérimenté."
57,mars 2022,"3,0","Je crois que c'est la première fois que rien ne me plait dans un menu.!
 Nous prenons donc des plats à la carte: je prends les escargots et ses condiments acidulés franchement pas bon  car il s'agit plus de confiture de fruits rouges que de condiments acidulés car je cherche encore l'acidulé...mais bon les goûts et les couleurs...Pas de vins aux verres, des prix pas forcement en adéquation avec un restaurant 1 étoile seulement . Du coup un repas en demi teinte qu'on a du mal à digérer.
La salle est sublime en revanche mais elle ne fait pas tout malheureusement..."
58,févr. 2022,"4,0","excellent table  lyonnaise , des plats raffinés et fins mais service n'étant pas à la hauteur d'un restaurant étoilé Michelin"
59,févr. 2022,"4,0","Nous avons beaucoup aimé notre dîner en amoureux. Le repas était très bien présenté et les goûts présents dans l’assiette . 
2 bémols étaient néanmoins présents : le pain congelé … vraiment dommage dans ce type d’établissements! Il y avait une partie hyper chaude et une partie glacée dans mon pain et le prix du vin au verre ou en bouteille un peu disproportionné."
60,sept. 2021,"5,0","Cuisine divine, personnel au petit soin sans être étouffant, cadre exceptionnel. Vous pouvez y aller les yeux fermés."
61,déc. 2021,"2,0","Grande déception pour ce restaurant qui a pourtant 1 étoile... 1h d'attente avant d'avoir l'entrée, pain (dé)congelé sans choix pour les intolérants au gluten, service à revoir, port du masque aléatoire pour un serveur. Grand manque d'authenticité. Repas convenable mais sans explosion de saveur. Joli cadre néanmoins.
Nous pouvons comparer avec d'autres étoilés Lyonnais et celui-ci n'est pas à la hauteur."
