,Date,Notes,Commentaires
15,mai 2023,"5,0","Très belle découverte au cœur de Lyon.
Les plats étaient fins et très bons.
Le service de qualité et chaleureux.
Terrasse ombragée en bord de route mais relativement calme pour le centre ville."
16,mai 2023,"5,0","Merlu et rascasse superbe 
Fromages et rhubarbe exceptionnelle
Un vin excellent et le second st estephe au verre magnifique
Très belle adresse où j’avais un souvenir d’un café liégeois inoubliable…
Le dessert à la rhubarbe vaut bien ça 
Merci au chef
Youhouuuu.  = vous pouvez y aller"
17,mai 2023,"2,0","Pour notre tout premier restaurant à Lyon, que nous avons visité le temps d'un week-end, nous avions décidé de nous faire plaisir: le M restaurant paraissait l'endroit parfait. 
Pourtant, dès notre arrivée, le personnel, au regard fuyant, ne daigna pas nous saluer. Une serveuse un brin timide me direz-vous ? Que nenni, car se furent cinq d'entre eux qui croisèrent notre regard sans nous adresser la parole, ce qui a le don de couper l'appétit à bien des clients.
Pour suivre, on ne nous annonça qu'au moment de la prise de commande que le poisson présent à la carte était remplacé par de la lotte. Lotte que nous prîmes néanmoins, mais dont la peau visqueuse empêchait une dégustation de l'entièreté de ce qui se trouvait dans l'assiette. Le second plat a été préparé par un cuisiner visiblement amoureux: comprenez par là que le sel était bien trop présent dans une assiette offrant l'illusion d'une grande gastronomie, sans arriver à en tenir les promesses. Les légumes cuits à l'eau sont sans saveur, les plats ne sont pas gourmands ni particulièrement recherchés. 
Les serveurs ont aussi apparemment envie de disparaître dans les murs tels des passe-murailles, cachés dans leur petite alcôve à l'étage, mais on ne peut les juger trop durement, car nous avons aussi disparus, après les plats, sans demander notre reste."
18,avr. 2023,"5,0","
★★★★★ Excellent accueil, personnel de salle professionnel et discret, cadre agréable et cuisine raffinée! Je recommande chaleureusement!!!"
19,avr. 2023,"5,0","Dîné entre amis. Les haricots coco et la poitrine de veau nous ont beaucoup plu. Puis ce fut la lotte et le magret. Malheureusement 2 assiettes ont été oubliées. Après avoir présenté des excuses, le responsable nous apporte les assiettes  et fait réchauffer les 2 autres qui avaient refroidi. L' incident a vite été oublié et les madeleines ont été appréciées ! Nous avons passé un bon moment et avons aimé la cuisine ! Bonne continuation à vous tous !"
20,mars 2023,"3,0","Après avoir lu dans Le Progrès tout le bien qu'en pensaient d'autres restaurateurs, je suis allée tester ce restaurant avec une amie. À part le dessert  à la rhubarbe qui était délicieux, et la lotte parfaitement cuite, rien ne m'a enthousiasmée. Les légumes étaient sans saveur particulière, et assez chichement servis. L'ambiance est compassée. Le chef est venu saluer la table à côté de la nôtre, commenter l'actualité politique et leur offrir une assiette de charcuterie dans l'attente d'un convive, puis a salué un autre habitué. Il ne nous a parlé qu'au moment où nous l'avons payé ... pour nous donner le montant de notre note. À une autre époque, Mathieu Viannay officiait dans ce restaurant et était passé à toutes les tables. Autre temps, autres mœurs. Un menu du jour franchement basique à 32 € (je ne vais pas au restaurant pour manger du crémeux de butternut, je sais le faire, ni de la poire de bœuf poêlée), et celui à 46 € pas très enthousiasmant non plus : aucune saveur qui soit mémorable, surprenante. Le métier est dur en ce moment, je n'en disconviens pas, les charges prohibitives, les denrées hors debprix, et le personnel introuvable. Mais il y a à Lyon des bistronomiques qui m'ont fait plus d'effet pour un prix moindre. "
21,janv. 2023,"5,0","Des amis nous avaient recommandé ce restaurant à Lyon. Nous nous sommes laissés tenter.

Le cadre est très cozy, nous avons eu une belle table ronde dans un coin de la salle qui n'est pas trop bruyante, et qui se révèle être très chaleureuse.

Le menu à 46€ était divin. Nous nous sommes régalés avec cette cuisine raffinée, très joliment dressée, et très savoureuse.

Service attentionné, professionnel et sympathique. Bon accueil général et bonne ambiance.

Très jolie carte des vins qui propose des tarifs raisonnables sur certaines belles références. C'est devenu tellement rare de nos jours ! Le finish sur les jéroboams de Chartreuse est plus que parfait.

Surtout ne changez rien, c'est parfait comme ça ! Bravo à l'équipe."
22,nov. 2022,"5,0","Une cuisine vraiment raffinée:  cuissons parfaites et mélanges savoureux
Le menu le soir de 35 Euros est parfait pour vivre une belle expérience culinaire
Service rapide , efficace et professionnel
Sans doute, c'est un restaurant à conseiller!"
23,nov. 2022,"5,0","Fidèle à M restaurant, je profite de ce message pour saluer la continuité dans la qualité malgré les problèmes de personnel fréquents en ce moment même chez de belles tables lyonnaises.
La maitrise des cuissons, la diversité du menu du jour, la qualité des vins en fond une table de très grande qualité à Lyon. Je recommande"
24,nov. 2022,"4,0",La cuisine est très agréable. Le menu du jour n’est pas cher mais savoureux. Les choix des vins sont élaborés. La service est correcte. Une vraie découverte à Lyon
25,oct. 2022,"5,0","Nous avons eu un accueil et un service irréprochable, tout à été parfait du début à la fin. 
Les plats étaient à la hauteur de nos attentes. 
Je recommande vivement!!"
26,oct. 2022,"5,0","Très satisfait de notre déjeuner. Le service a été chaleureux et efficace. Le menu du jour était bien. Le velouté poivron fêta en entrée était excellent et graphique. le plat ne présentais que des produits frais en accompagnements. C'était parfait. Pour finir en beauté, une collab' avec un patissier Lyonnais. Excellent là aussi.  
Petit bémol : il ne s'agit pas d'un premier prix classique pour un repas du midi"
27,juil. 2022,"3,0",Terrasse simple mais agréable. Service correct. Qualité pas au niveau attendu… quantité insuffisante voir inexistante… ne pas oublier que ce n’est pas un gastro… un restaurant du midi pour ne pas s’endormir au bureau.
28,juin 2022,"2,0","decu de ce restaurant ,une heure et demi d attente pour un plat,bon mais sans plus ,il y a bien mieux ailleurs , rapport qualité prix pas terrible.."
29,mai 2022,"5,0","restaurant de renom dans la tradition Lyonnaise,un super accueil et un sommelier qui nous a fait découvrir en confiance de nouveaux goûts en restant dans les petits budgets de la carte prolifique des vins . le menu proposé est de bonne qualité avec un mariage des saveurs étonnant. a faire absolument"
30,mai 2022,"5,0","Comme d'habitude, excellente expérience dans cette bonne table du 6ème. Service très sympathique et bons conseils pour les vins par Emmanuel. Bonne cuisine française bien réalisée, belle carte des vins. Salle agréable et confortable. Bref je recommande vivement !"
31,mars 2022,"5,0","Nous avons passé un agréable moment dans ce restaurant au cadre moderne et simple. 
Cuisine très raffinée, mets joliment présentés. Un plaisir gustatif ! 
Côté service, le sourire accompagne l’ensemble du personnel ce qui rend ce moment vraiment sympathique ! 
Nous recommandons ce restaurant sans aucun problème ! 
A bientôt !"
32,févr. 2022,"3,0","Nous étions une dizaine de personnes, et nous avons eu un mauvais accueil de la part des équipes de service... 5 répétitions de commandes, des personnes oubliées, des assiettes peu gourmandes, des plats correctes mais sans plus."
33,févr. 2022,"4,0","Nous avons très bien mangé et le vin était excellent. Du côté de la cuisine, rien à redire. Par contre, nous avons bu nos cafés tièdes car ils ont été servis en même temps que nos desserts! Et, comme nous n'avions pas réservé, nous avons eu l'impression de passer après les autres tables."
34,déc. 2021,"4,0",Super dîner en amoureux pour l’anniversaire de mon conjoint :) Service impeccable et nous avons passé un très bon moment :) adresse à recommander +++ dans le quartier
35,déc. 2021,"4,0","Les points forts : 
- la qualité des produits et des menus 
- le rapport qualité prix 
- service agréable 
- plats et desserts : excellents

Les petits moins : 
- réservation via internet et non joignables par téléphone pour prévenir d’un retard
- des olives pour accompagner le champagne à l’apéritif !? Ok… 
- ballotine d’oie : bonne mais difficile à digérer pour nous deux 
- les plats arrivent sans avoir été servis en vin, nous avons du les réclamer (mais peut être seraient ils venus ensuite… possible) 

Verdict : belle adresse, mais il est toujours possible de s’améliorer"
36,déc. 2021,"4,0","Bon restaurant classique français,service efficace et souriant.
Salle bien disposée et peu bruyante 
Prix correct pour la prestation 
Une mention pour le pâté en croûte et le cochon.
Belle carte des vins 
Un seul reproche ( c’est pourtant basique) : on papote derrière la caisse et on oublie de saluer les clients qui s’en vont ….dommage !"
37,sept. 2021,"5,0","Super bon restaurant 
Personnel agréable et bon service 
Des plats: un régal! 👌
Réservation conseillée, belle terrasse "
38,sept. 2021,"3,0","Restaurant correct niveau cuisine. Le service est par contre déplorable. Le serveur ( le plus âgé) est hautain, et se permet des remarques déplacées du début à la fin du repas. Tout ceci rend le repas désagréable. 

Dommage."
39,sept. 2021,"4,0","Bon restaurant , décor sympathique, personnel essaye de faire au mieux. Peut-être rapport qualité prix pour le menu 44€ un peu limite. Excellent plat à base de cochon. Je reviendrai je pense pour déguster le menu à 33€ que je n'avais pas vu sur la carte."
40,août 2021,"5,0","Une belle découverte. Une salle très agréable, des vins raffinés à découvrir et une cuisine d'une excellente qualité. Mention spéciale pour la cuisson du poisson et la finesse et l'équilibre des desserts. A recommander sans hésitation."
41,août 2021,"2,0","Terrasse extrêmement bruyante….après un accueil un peu rude …dérangeons nous en cette fin d’été 
??
Vin rouge servi à température ambiante en plein mois d’août…pas de cave réfrigérée pour les rouges me réponds t’on !

Pâtée croûte très moyen qui a pris lui aussi un coup de chaud.

Filet de merlu beaucoup trop cuit et méli-mélo de saveurs dans cette assiette….on sent l’envie de bien faire mais un recentrage sur le produit serait bienvenu.

Madeleines excellentes pour finir.

Bref oui mais non pour ce déjeuner coûteux et finalement pas si qualitatif que cela.
Une vraie déception, passable !"
42,juil. 2021,"4,0","Semble vivre sur sa réputation
Accueil très professionnel mais manquant totalement de naturel et de sincérité
Quantités minimalistes
Décoration et présentation  dans la norme d'un macaron, à cuire que la présentation justifie le prix, meme si c'est excellent.
Au même prix le brasseries Bocuse font quasiment aussi  bien.
Conseil pour le vin quasi absent, le client est roi, où est le sommelier, meme s'il arbore sa grappe de raisin.
J'ai eu l'impression qu'en arrivant sans réserver et sans être connu (j'y ai mangé professionnellement à plusieurs occasions il y a environ 10 ans) on m'a pris pour un touriste de passage alors que je suis à ! minutes  de chez eux.
Je ne sais si j'aurais plaisir à y retourner. Il y a plein d'autres adresses aussi bonne et plus accueillante comme Py."
43,juin 2021,"4,0","Un très bon moment dans ce restaurant, des plats bien présentés et très bons. Peut être un rapport qualité prix un peu élevé"
44,mai 2021,"4,0","Déjeuner parfait avec de bons produits, bien préparés et présentés, dans un cadre très agréable. Très bel carte des vins. C’était une première est content de cette découverte. Bravo aux serveurs qui ont le sourire et un accueil chaleureux."
45,mai 2021,"5,0","Le choix est limité, mais pour une bonne raison: on se concentre sur des plats d’une qualité exceptionnelle. J’ai testé le velouté, la volaille et le chocolat (carte de mai 2021) et tout était remarquable."
46,févr. 2021,"5,0",Une très agréable découverte en dépit des restrictions sanitaires liées à la Covid. Mais les plats préparés pour l’emporter sont à la hauteur certainement de ceux servis normalement sur assiette en salle. A conseiller sans modération.
47,févr. 2021,"5,0",C’est vraiment top comme restaurant. Les plats sont meilleurs que dans certains restaurants étoilés. Une vraie bonne adresse sur Lyon. Idéal pour un repas d’affaire.
48,juil. 2020,"5,0","Accueil excellent, plats excellents, très bon service. Serveurs souriants et serviables. Je recommande vivement "
49,oct. 2020,"5,0","Décor agréable,tables espacées,service efficace,assiettes copieuses et décorées, on est bien chez M
 On disait rien du goût,on a trouvé très bon,sardines crues avec poivrons,foie de veau avec une réduction d'un jus concentré,lotte au curry, c'est parfait   comme c'était midi on a pas attaqué la carte des vins,mais aucune déception une valeur sûre "
50,oct. 2020,"4,0","Très bon rapport qualité prix, restaurant chaleureux à la déco soignée. Ma lotte était délicieuse et préparée de façon originale ! À refaire"
51,sept. 2020,"5,0","Super dîner! Les menus sont tous alléchants! Tout les convives ont adoré le lieu, le service, mais surtout la qualité des mets! A refaire!"
52,août 2020,"3,0","Choix de plat assez restreint, mais produits de saison et très bien cuisinés.
Les assiettes sont copieuses et très bonnes.
Le gros point négatif porte sur le service qui est parfois long et surtout pas à la hauteur de niveau que veut se donner le restaurant. Le diable se tient dans les détails, mais réclamer plusieurs fois (au même serveur) du pain, de l'eau, on nous enlève nos verres de vin alors qu'on avait demandé une autre bouteille, etc... La première fois on excuse, ensuite ça agace.
Dommage"
53,août 2020,"5,0",Nos enfants nous avaient offert un repas en amoureux pour notre anniversaire de mariage. Nous ne connaissions pas du tout ce restaurant : nous sommes tombés sous le charme du décor moderne et raffiné du service impeccable et surtout de l’excellente  cuisine  qui nous a été servie. Mention spéciale aux entrées de magret de canard. Nous avons aussi beaucoup apprécié la proposition d’un verre de Beaujolais (Regnié) pour accompagner un de nos plats. Un sans faute de l’entrée au dessert. Nous reviendrons...
54,sept. 2020,"4,0","Qui a dit que bien manger coûtait trop cher ? Un sans-faute du début à la fin, des plats créatifs, peut-être un peu trop diront certains, mais le résultat parle de lui-même. Carte des vins à la hauteur mais ce qui ne l’est pas, c’est de servir du Chambolle-Musigny dans des verres de comptoir à tout-venant. Un point à améliorer "
55,août 2020,"4,0","Ce n'est pas ma première visite. Jamais déçu. Bonne table lyonnaise avec des tarifs en adéquation avec la qualité proposée. 
Je recommande sans hésitation."
56,août 2020,"5,0","Service avec peu d'attente malgré un restaurant plein. Nous avons payé 62€ pour apero, plat et dessert pour 2 personnes.
Adresse à conseiller, cuisine excellente. "
57,août 2020,"5,0","Venus sans avoir réservé , nous avons été installés en terrasse et avons vécu  un diner en tous points parfait: 
Dos de cabillaud et gambas rôtis, poêlée de légumes façon wok
Sablé, diplomate vanille, fraises et framboises fraîches, glace vanille et coulis fruits rouges
Madeleines tièdes au miel, sorbet au fromage blanc.

Le service est attentionné mais discret et le prix très raisonnable eu égard à la qualité des produits et l'originalité.  Vin au verre très accessible.
Le BIB gourmand est non seulement mérité, mais une étoile ne serait pas usurpée."
58,août 2020,"5,0","Merci au chef pour avoir modifié mon entrée a ma demande,beaucoup ne l'aurai pas fait.... L'accueil est parfait,fine gastronome il est très rare pour moi de ressortir d'un restaurant en se disant mais quel délice!!!La ce fut le cas, le cabillaud avec ce mélange chaud froid ses legumes croquants, j'ai un souvenir incroyable de ce plat avec cette sauce delicieuse et cette langoustine.... Monsieur vous etes digne de votre titre de maitre restauranteur et vous meritez une etoile.Egalement une entrée de folie avec un thon avec une saveur comme jamais je n en avait mangé d'ailleurs j ai du regarder la carte on aurait dit de la viande.Le dressage des plats est juste magique .Dessert magnifique.J'ai donc un 2EME chouchou sur Lyon qui est votre restaurant et a coup sur je vais revenir.Je vous remercie pour ce delicieux moment je n'en esperait pas tant. Une terrasse est disponible l'été.comptez 38 E entree plat dessert , mais franchement cela meriterait 10 e de plus vu la qualité des produits"
59,août 2020,"5,0","Et ""T"" comme Trop Top!
Super endroit, service impeccable
Cabillaud cuit à la perfection
Desserts dignes de ""Top chef""
Une adresse a recommander les yeux fermés 
Nous n'avons pas essayé leur bouchon, autre établissement a 10m du restaurant
Pour une autre fois ..."
60,sept. 2019,"5,0","Explosion en bouche. 
Une carte qui ne nous perd pas .
Du beau du bon.
Des saveurs incroyables .
De passage , il est évident que nous reviendrons avec hâte et plaisir."
61,juil. 2020,"5,0","Top qualité prix . De la vraie cuisine pour un tel prix . De nombreux restaurants pourraient s’en inspirer . Si vous prenez la longe de cochon, prêtez attention au cromesquis de pied ; c’est simplement divin . Situé en dehors du centre mais cela vaut vraiment le détour "
62,juil. 2020,"5,0","Vraiment surpris par ce restaurant. C'était succulent !
Accord mets-vin très bien dans le menu. 
Je recommande "
63,mars 2020,"5,0","Venu en visite dans ce restaurant sous les conseils d'habitués des lieux, nous n'avons pas était déçu.  Produits de qualité,  du faits maison,  service agréable. , mélange de saveurs improbables qui explosent en bouche,bref, ces gens savent travailler.  Enfin de la vrai cuisine!!! . Merci pour le jambon truffé !"
64,mars 2020,"5,0","Très bon repas, qualité des plats au top. Le service est agréable et réactif. Restaurant à recommander vivement !!
"
65,janv. 2020,"5,0","Un de mes endroits préféré, rapport qualité prix excellent, assiette magnifique et bon service. À recommander "
66,janv. 2020,"5,0","Un déjeuner en amoureux ce midi dans ce restaurant sélectionné sur les resto sympas ouverts le lundi. Et bien go!!! Très bon accueil, service souriant, attentionné, réactif et proactif (aux intolérances). Un menu de saison qui donne envie, une belle carte et tout cela se retrouve dans l’assiette. Un bon moment gustatif à prix tout doux. Je recommande vivement cette adresse en duo, pour le boulot ou en famille puisqu’il y a même un menu enfant! Bravo à l’équipe "
67,janv. 2020,"5,0",Nous sommes allés manger en amoureux au M pour mon anniversaire. Le service est très agréable. Le choix des plats est large et ce que nous avons mangé nous a régalé les yeux et les papilles.
68,janv. 2020,"5,0","Très beau restaurant avec un accueil très professionnels, des plats excellents et très bien présentés ! Un superbe rapport qualité prix!"
69,janv. 2020,"5,0","Merci à Emmanuel qui nous a très bien reçu. 
Le vin était excellent et la nourriture raffinée et copieuse. Moment agréable. Je recommande! "
70,déc. 2019,"3,0","Pour la cuisine allez y, tout est bon bien présenté,  mention spéciale au dessert moi qui ne suis pas sucré j'ai été bluffé.  Passons au service... erreur de prise de commande,  pas grave. On nous amène les dessert sans nous demander si nous voulions du fromage, pas grave mais on venait de reprendre une bouteille de vin rouge... pour finir erreur sur l'addition,  pas de geste commercial malgré une addition bien salée pour un midi. Bref un restaurant est un mélange subtil entre un bon service et une bonne cuisine,  au M je me suis contenté que d'une partie...
"
71,juil. 2019,"5,0",Venue plusieurs fois dans ce restaurant je ne repars jamais déçue. Les plats sont toujours très bons. Et l’accueil est top. 
72,déc. 2019,"4,0","Ma deuxième visite au M confirme le plaisir que j'avais eu la première fois il y a un an.
Au menu EPD à 39 €, le crémeux avec gravlax de saumon en deux façons est délicieux et vous met en appétit. La poitrine de veau farcie est goûteuse et fondante. Le dessert au marron est correct bien que manquant de peps. Le Santenay au verre est bien bourguignon et mérite le détour.
Service diligent et décontracté."
73,sept. 2019,"4,0","Déjeuner rapide mais surtout pas bâclé, en ""terrasse"" et avec le sourire. Choix et qualité
 Très recommandable !"
74,déc. 2019,"3,0","Diner de Noël d'entreprise. 
Le choix de menu a été communiqué avec au moins 2 semaines d'avance et j'avais bien indiqué que je souhaitais un plat vegetarien. 
Je me suis retrouvée avec un plat de chou fleurs à la vapeur et une carotte! 
Je trouve cela un peu décevant....ils ont eu 2 semaines pour réfléchir au menu, ils auraient pu au moins faire l'effort de préparer une omelette ou des pâtes (le plat qui était au menu d'ailleurs) avec légumes sautés... bref, quelque chose d'un peu plus original que du chou fleur vapeur! 
Sinon, entrée et dessert pas mal."
75,nov. 2019,"5,0",Mieux vaut réserver ! Très bon accueil. Une cuisine rafinée et orginale. J'y suis allé 3 fois en 2 mois...
76,oct. 2019,"4,0",Nous avons dîner entre élus dans ce restaurant un lundi soir... complet. La cuisine est excellente et le service efficace. Allez y les yeux fermés.
77,oct. 2019,"5,0","Délicieux, succulent, digne d’un étoilé mais au prix doux avec une ambiance chaleureuse et nature ! 
A ne pas manquer ! "
78,oct. 2019,"4,0","J'avais choisi ce restaurant pour un dîner d'entreprise en petit groupe. Excellente présentation des plats, originalité dans l'assiette, vins de qualité, le tout pour un budget très abordable... Moi qui voulait montrer à mes collègues étrangers notre belle gastronomie française, j'ai été comblée !"
79,oct. 2019,"5,0","Accueil et service impeccable et souriant d'Emmanuel . 
Cadre de grande classe .
Mets exceptionnels et vins excellents . 
Moment inoubliable .
Julien Gautier , grand monsieur de notre gastronomie , très sympathique et disponible pour une dédicace .
Il est des lieux et des hommes qui vous marquent ."
80,févr. 2019,"4,0","L’accueil est agréable et souriant. 
La carte donne envie. Les plats sont savoureux. Le lieu est cosy, discret. 
Les prix sont abordables. 
Le M c’est une belle adresse midis et soirs, entre collègues, entre amis ou en famille ! "
81,août 2019,"5,0","Menu trois services avec choix très varié de plats locaux poisson, viandes, crustacés en entrée et plat. Desserts excellents également "
82,août 2019,"5,0","Magnifique. Un veritable enchantement. Le cadre est somptueux, la cuisine du Chef Gautier est tres soignee,parfaitement maitrisée. Un veritable bonheur. Les desserts , qui font siuvent souvent défaut dans les restaurants sont un veritable pêché de gourmandise.  Le service, tres professionnel,est aux petits soins, et le client, aux anges. Un moment de bonheur dont il ne faut se priver sous aucuns pretexte de renouveller ! Merci le M!"
83,juil. 2019,"5,0",Je vais frequemment dans ce restaurant et à chaque fois je suis toujours très satisfait de la qualité des mets et du souci de présentation des plats toujours magnifiques. Une adresse pour moi de référence ou j'aime y inviter des amis.  La seule petite note négative était un vin blanc pas suffisament frais suite à des problèmes de frigo évoqué par le serveur.
84,juil. 2019,"4,0","Service irréprochable et sympathiques, qualité et fraîcheur des plats mais attention petite quantité, nous sommes sortis de table pas rassasiés. Prix assez élevé pour de si petits portions. "
85,juin 2019,"5,0","Rien à dire! La cuisine est juste à tomber par terre! Et le vin, ah le vin! Un délice également!! 
Tous les produits sont frais et tout est cuisiné « en direct » donc le service est peut être un poil long mais ça vaut largement le coup! 
J’ai pris la daurade à 24€ puis le fromage sec à 7,5€! Sous le charme! "
86,mai 2019,"5,0","C'est toujours un excellent rapport qualité prix pour ce restaurant du 6ème, situé à 2 pas du métro Foch. Les plats sont excellents et très beaux, le service est très soigné et les tarifs vraiment intéressants. Je recommande vivement cet établissement dans lequel je n'ai jamais été déçue."
87,mai 2019,"4,0","Un cadre sympathique, ont avait un menu déjà choisis donc je n’ai pas pus me faire un véritable avis il faudrait que j’y retourne pour comparer, je suis resté un peu sur ma faim tout était très bon mais pas exceptionnel par rapport à l’idée Que je m’en faisais."
88,mai 2019,"3,0","Nous étions installés au fond de la mezzanine, à côté des spots diffusants une lumiere rouge tamisée. L'endroit est sympatique... mais le plafond bas réverbère toutes les conversations et nous avons mangé dans un brouhaha incessant très bruyant. On avait même du mal à entendre la serveuse. Et nos voisins ne parlaient pas plus forts que nous. La lumiere rouge et le faible éclairage modifie la perception des plats et empêche d'apprécier à leur juste valeur le travail de dressage des assiettes. Dans ces conditions, très difficile de savourer les plats. Menus à 39€ mais, plusieurs plats à ce suppléments (autant mettre le menu à 41€ !), aucun amuse bouche, sauf les olives de départ. Les plats sont trés bons et félicitations pour les quantités en viande du plat principal. J'aurai aprecié un peu d'explications sur les plats, donc pensez à vous souvenir des détails mentionnés sur la carte. Service rapide, apéros et 3 plats en 2 heures. Au final certainement une très bonne adresse mais demandez à manger dans la salle du bas, plus calme et mieux éclairée."
89,avr. 2019,"4,0",Le repas a été parfait de début jusqu'à la fin. Des entrées+ plats recherchés avec des cuissons parfaite. L'accord parfait des vins proposés avec des plats. Je recommande.
90,avr. 2019,"5,0","le service est très bien, personnel bien tenu, poli, souriant, gentil et efficace. La nourriture est délicieuse, les desserts excellents; un excellent déjeuner sur la terrasse. je recommande"
91,avr. 2019,"3,0","Nous avons passé un bon moment car nous étions entre amis, mais la qualité de la cuisine et du service, ne nous ont pas vraiment emballés.
Cet établissement ne fait pas parti des incontournables lyonnais. "
92,avr. 2019,"4,0","Une formule à midi en ce semaine très attractive.
Une  cuisine juste avec de bons produits servie avec sourire et attention.
Continue à comme ça,  vous avez tout juste ."
