,Date,Notes,Commentaires
29,déc. 2023,"1,0","Tout commençait bien avec un cadre magnifique et une déco splendide...
Mais dès le hall d'entrée tout se complique....personne ne daigne venir nous accueillir...nous entrons quand même, et au bout de 3 minutes, un manageur peu motivé nous place à notre table de 5....il est 21h05.....
A 21h10, une jeune serveuse hautaine et peu souriante vient nous presser pour choisir nos plats en nous disant que la cuisine va fermer...
Nos assiettes arrivent rapidement...nous avions tous pris des plats différents et chacun a pu voir la pauvreté des assiettes pour le prix excessif.
Nous prenons des desserts, les poires belle Hèlene ne sont pas disponible ce soir là, la serveuse Daika aurait pu nous le dire avant en nous donnant les cartes ( c'est la base du métier ), nous nous rabattons sur un café gourmand à 9 euros plus que minimaliste...
L'addition arrive très vite sans que nous l'ayons réclamé ( la serveuse doit être pressée ) mais il n'est que 22h38 quand nous payons...
En résumé, très beau cadre mais à fuir pour la cuisine très chère et le personnel hautain et arrogant."
30,nov. 2023,"3,0","Le décor ne fait pas tout !
Effectivement un endroit très joli mais pour le reste...
Table pas propre lors de notre arrivée
Cocktails commandés, mais lorsque le serveur arrive, 3 erreurs de cocktails...
Le plat : cher pour 3 gambas dans un risotto ou il y avait bien trop de parmesan
Nous étions venus pour l'anniversaire de notre fille, j'ai demandé à la serveuse une bougie sur son désert....la bougie est arrivé sur le dessert du petit ami de ma fille....
Quand nous sommes arrivés, un fond musical bien sympathique mais le son est monté très vite.... impossible de partager une discussion avec nos enfants....
Nous étions venus dîner...mais nous étions dans une boîte de nuit
Bref... déçue
Il serait peut être bon de prendre en compte les avis !!!! "
31,oct. 2023,"3,0",Sincèrement déçue. Je suis venue fêter mon anniversaire entre ami(e)s malheureusement le service ne c’est pas passé comme prévu… les serveurs/es étaient complètement dépassé. Pour un restaurant qui se veut haut de gamme c’est vraiment dommage. Lorsque nous venons dépasser une certaine somme d’argent dans votre restaurant nous nous attendons à un service de qualité et non à un personnel non formé. Rien à dire sur les plats très bons tojt comme les cocktails.
32,sept. 2023,"2,0","Beau cadre, mais le selcius n'a que ça pour lui malheureusement.
Le service est médiocre, la personne qui s'occupait de notre table n'était pas très sympathique (sourire et amabilité oublié aux vestiaires avant de prendre le service :-) mais je vais venir au moment le plus croustillant la nourriture j'ai pris un carpaccio  et bilan des course intoxication alimentaire qui dure depuis vendredi, j'ai un gros doute sur la fraicheur des plats servis donc je vous conseillerai de passer votre chemin car une expérience comme celle-ci ça peut vous plomber un week-end, dommage."
33,sept. 2023,"2,0","Le cadre est pas mal, la déco et le service également.
Ne pas venir ici pour bien manger, trop cher pour la qualité des produits.
J'ai été malade en ayant prix du poisson.
Deux demandes sur la carte, les deux indispos. 
Ne venez pas trop tard si vous souhaitez vous garer.
"
34,sept. 2023,"2,0","Honnêtement pour 123e à 2 personnes, on attends un peu plus de qualité dans l'assiette et le service. A l'image de la salière gâchée par la rouille de la cuillère, pas mal de chose sont à revoir. A peine le temps de boire l'apéro que l'entrée arrive déjà...L'assaisonnement de la tomate buratta inexistant. Une viande demandée saignante et proposée à point... revenue une seconde fois encore trop cuite...des menus tachés etc etc
En gros, on paye le spot ni plus ni moins."
35,sept. 2023,"2,0","Très déçu de ce restaurant et pourtant le cadre est magnifique. 
5 fois d’affilés nous nous sommes rendu au Selcius et les serveurs nous dise que c’est fermé et pourtant sur le site c’est Ouvert !
Aujourd’hui je décide d’appeler à 16h45 pour demander si c’était ouvert et si on pouvait venir boire un verre ! On me dit que oui ! 
17h30 j’arrive devant, porte et terrasse fermé, et pourtant marqué « ouvert » jusqu’à 3h du matin !

Avoir fait 45 min de route pour au final faire demi tour !! C’est inadmissible !
Et c’est pas la première fois que ça arrive ! 
En 6 mois nous n’avons pu nous y installer à aucune reprise ! C’est vraiment très dommage, il faudrait revoir vos horaires d’ouverture et informé votre personnel !
C’est dommage !! 

"
36,août 2023,"2,0","Une déception de plus dans ce cadre pourtant très sympa
Vraiment cher pour ce qu on y mange,pour ma part une salade césar 18 euros beaucoup de salade 2 tomates cerises 3 petits morceaux de poulet quelques croutons et même pas un oeuf,ça fait chère la salade
Pour mon amie plat du jour,filet d eglefin,un peu gris et bien bouilli
Accompagné de beaucoup de pommes de terre,mon autre amie tartare de viande mais pas de frites
De qui se moque t on?
Habituée des restaurants espagnols
Je suis horrifiée de constater qu en France les prix ont fortement augmenter pour une piètre qualité et des portions réduites
En Espagne ils se donnent la peine de cuisiner de bons produits
Quant à l accueil de ce restaurant n en parlons pas,obligées de réclamer l eau le pain et même les légumes d accompagnement
Par contre la note est arrivée sans qu on la demande
Dommage on aimait bien ce cadre découvert l année dernière mais nous n y retournerons pas"
37,août 2023,"5,0","Le restaurant Selcius est magnifique avec un accueil très chaleureux . Le service était vraiment top, la cuisine super bonne et les cocktails exquis . On recommande à 200%"
38,août 2023,"2,0","Service déplorable, publicité mensongère, pas de musique pas de soirée … 

Pas d’eau à table ni de pain , pas de frite avec le carpaccio , obliger de demander sans cesse au serveur d’apporter la moindre chose ."
39,août 2023,"1,0","Suspicion d'intoxication alimentaire.

Nous avons dîné à 3 personnes le mercredi 9 août 2023 à 20h. 

Nous avons été tous les trois malades la nuit et le lendemain matin (maux de ventre, diarrhées aiguës, vomissements). 

Nous avons tous les trois mangé du boeuf (un tartare et deux filets de boeuf grillés).

Nous invitons les clients dans notre cas à le signaler au restaurant ou en laissant un avis. 

En effet, le restaurateur pense que nous avons des estomacs trop sensibles et ne se remet aucunement en question."
40,août 2023,"5,0","Je recommande ce restau pour une soirée entre filles. 
Le cadre est magnifique. 
Le service aux petits soins. Mention spéciale pour Hugo qui a été d’une gentillesse et d’un professionnel irréprochable. 
Nos assiettes étaient bonnes et copieuses. 
A tester pour une soirée sympa entre filles."
41,juil. 2023,"1,0","La nourriture est bonne 
C’est juste dommage que le staff est catastrophique 
Évidemment je ne fais pas une généralité mais la direction devrait être plus pointilleuse sur son recrutement. 
Quand vous vous faites servir par des gamines hautaines qui n’ont même pas pouvoir de l’être… Franchement.. 
3eme et dernière mauvaise expérience la bas 

Autant aller manger dans un autre restau plus sympa "
42,juil. 2023,"2,0","Lieu agréable 
Cuisson non respectée 
A revoir votre accueil et surtout votre service qui n'est pas à la hauteur du lieu 
Nous restons sur notre fin ... 🙂"
43,juil. 2023,"5,0","Accueil sympathique par 2 belles hôtesses
Cadre en terrasse magnifique avec cascade et ambiance balinaise
Service impeccable merci Armarda
Cuisine copieuse et goutue 
Des cocktails mais aussi carte de vins simple 
Prix très corrects vu la qualité"
44,juil. 2023,"1,0","Pendant 3 jours j ai tenté d appeler pour une reservation.
Apres une vingtaine de tentatives je fini par abandonner personne ne vous répond... cela contraste avec le cote chic et classe que ce restaurant souhaite donner
"
45,juil. 2023,"1,0","Tellement déçue… c’était pourtant bien parti avec un cadre magnifique mais la déception lors du service et alors le repas n’en parlons pas!!! 2 h et je n’exagère pas pour prendre notre commande, planche de fromages à partager sèche et chaude, frites soit disant « maison » réchauffée, fish and chips caoutchouteux et gambas bien trop cuites…payer le prix quand c’est bon ce n’est pas dérangeant mais là c’est limite écœurant.
Pas de remise en question du responsable quand on lui fait les remarques… bref une expérience à ne pas renouveler "
46,juin 2023,"2,0","Si la cuisine était à la hauteur du cadre ce serait parfait 🙄
Je ne recommande pas le carpaccio de poulpe, pour ma part malade après le repas.
Dommage...... "
47,juin 2023,"3,0","Tres joli cadre mais quelle déception dans l’assiette!
Filet de dorade ( max 100g) au prix de 25€ accompagné d’un gratin de penne ARCHI sec ou de légumes surgelés….
Éclair aux fraises (1 fraise coupée en petits dés) avec une espèce de confiture insipide à la fraise et une crème indescriptible que je ‘ai pas pu mangée… 
On est loin de la gastronomie lyonnaise!"
48,juin 2023,"1,0","Le cadre est sympa mais c’est tout. Je ne souhaite pas être malveillante envers le personnel, je pense que la faute revient au propriétaire... formez vos salariés! Un minimum ! Le service était vraiment catastrophique et le mot est faible. Ces jeunes personnes semblaient complètement perdus et dépassés."
49,juin 2023,"2,0","Le cadre est très appréciable, à l’intérieur comme à l’extérieur.
En revanche pour le reste, nous avons été très déçus.
Des prix très élevés pour une qualité plus que médiocre : une foccacia sèche, un bœuf douteux servi avec des frites trop cuites, froides et objectivement mauvaises, le tout conclu par un « moelleux au chocolat chaud-froid » qui est en fait une sorte « d’entremet écœurant tiède-tiède », mais servi de manière « spectaculaire » en faisant couler le chocolat par dessus, ce qui doit ravir la clientèle « chic » s’y trouvant, ainsi que leur story Instagram.
Pour le service : nous avons été gentiment pris de haut par une serveuse à qui nous avons demandé s’il y avait de la chantilly sur l’irish coffee, sa réponse : « bah oui c’est comme un fish&chips sans frites »
Au final … l’irish coffee est arrivé sans, presque drôle.
Le lendemain, nous sommes tous ballonnés et n’avons pas bien digéré le repas, comme la note.

Tout dans l’apparence, rien dans l’assiette, nous ne reviendrons pas."
50,juin 2023,"1,0","Un manager nommé Maximilien condescendant, irrévérencieux, arrogant, méprisant le client. Un accueil déplorable !! Nous devions passer toute la soirée dans ce lieu après avoir diner. Face au comportement de cet individu, nous avons fini la soirée chez la concurrence.
Cher Monsieur Maximilien, vous devriez songer à changer de métier. A bon entendeur !!"
51,juin 2023,"3,0","6 personnes à table, hier pour la Fête des Mères. Etablissement extrêmement bruyant, rendant difficile toute discussion. Service souriant. Du choix certes, mais à l'arrivée, déception car sur 6, 4 malades toute la nuit qui a suivie. Seuls plats en commun la burrata et le gratin dauphinois. "
52,juin 2023,"1,0",2h30 bu de ne seul tournée et 3 h pour être servis a manger tout ça pour avoir des plats pas bon en portions enfant …très très cher !
53,mai 2023,"5,0","Soirée détente en famille, une ambiance de feu et un barman charmant qui nous a concocté toute la soirée des cocktails extraordinaires !! 
Un grand merci à Adam au bar, nous reviendrons ! "
54,mars 2023,"5,0","Je tenais  partager mon expérience dans ce restaurant, accueil parfait souriant malgré un petit bug de réservation, la serveuse nous a trouvé une table. 
Nous avons eu affaire a un serveur souriant ,agréable.
Les plats et les vins très bons de qualité.
Ma copine avait demandé une viande bien cuite elle est arrivée à table saignante.nous avons fait part au serveur qui a tout de suite repris l'assiette et fais le nécessaire 👍🏼.
L'ambiance très agréable petit bémol à partir de 23h30 la musique POUR MA PART un tout petit peu trop forte pour pouvoir discuter avec mes amis.
Je recommande ce restaurant.
J'ai passé une super soirée un moment très agréable."
55,déc. 2022,"1,0","Lors d'une soirée, ou le choses se sont plutot bien passées. lors de notre sortie, je voulais récupéré ma veste mais la jeune fille  qui s'occupait du vestiaire ne l'avait plus. De là, s'en suit un comportement trés désagréable. Videurs, serveurs et dirigeants nous virent. Donc résultat des courses cette soirée m'aura couté, un permis de conduire, un passeport, une doudoune, un pull ainsi que que mon porte-monnaie. 

Je ne recommande pas !"
56,févr. 2023,"5,0","Un superbe Brunch..!!
Certes le prix de 42€ est assez élevé...mais avec tout ce qui est proposé..c'est amplement justifié..!
Choix et qualité sont au rendez-vous !!..
Le Staff est au top!!..serviable et avenant!!
Évidemment..nous reviendrons !!

Point super ++ : Stéphane a apprécié de trouver du Meursault au verre..;)

Chiara et Stéphane"
57,févr. 2023,"1,0","Commandes d'apéros et servis 3 minutes après: froid, cramé, frites huileuses prétendues fraiches mais industrielles.
Commande d'un moelleux au chocolat, arrivé montre en main 2 mn après: froid, dur, horriblement mauvais.
Commande d'une coupe de champagne: éventée, goût dégelasse à 12€.
Total 125€ pour un repas mauvais, froid, servi à l'emporte pièces. Fortement décommandé voire passer devant sans s'arrêter."
58,févr. 2023,"1,0","A se demander comment des établissements comme ceux-ci existe encore alors que beaucoup de restaurateurs se battent pour livrer le meilleur des services et sont contraints de fermer par la dureté du métier. Au Selcius, le client n'est pas du tout le roi et doit subir les provocations d'une des serveuse qui est loin d'être professionnelle et respectueuse. Le manager est du même niveau et n'hésites pas à faire virer les clients insatisfaits. La cuisine est sans grand intérêt et le rapport qualité/prix est totalement incohérent. 
Si je devrais citer un plat : le moelleux au chocolat en chaud froid qui est juste une honte à la gastronomie ! Ne parlons pas du reste ..."
59,févr. 2023,"1,0",Accueil déplorable. Arrivées les premières sans que personne ne s'intéresse à nous depuis une demi-heure il a fallu supplier pour avoir un menu. Serveuse hautaine. Les autres tablées arrivées après étaient servies alors qu'une fois de plus il a fallu quémander pour que quelqu'un vienne prendre la commande. A la place de la serviette un torchon troué et effiloché ça ne s'invente pas. Signalé aux responsables pas un mot d'excuse mais du cynisme. Je ne parlerai pas des toilettes... Donc à fuir
60,janv. 2023,"1,0","Un manque de service client consternant… 
Nous sommes très déçus de notre expérience, on nous avait vanté les mérites de cette endroit… nous ne reviendrons jamais. Habitué des beaux établissements de saint Tropez, il s’agirait de se mettre à niveau."
61,nov. 2022,"1,0","Accueil et service à table glacials, odeurs d'égout HORRIBLE à vous soulever le coeur, cuisine médiocre.
Salade de mâche à la carte : salade verte servie sans explication !
Point positif : une dame pipi, très rare de nos jours.
Peut-être sympa pour un verre en terrasse l'été, sinon passez votre chemin."
62,nov. 2022,"2,0","La table en bois qui colle, Les frites maison n’était pas de première fraîcheur, faite sûrement 1 h avant, le blanc poulet bas de gamme avec sauce rose sans saveur, et le dessert une petite tarte citron décongelée, facturée 10€"
63,sept. 2022,"1,0",A ce prix si peu de choix et tellement simple que cela ne vaut pas le détour ! En plus nous etions mal placés : etage dans un couloir sous prétexte que c’était plein alors que pas du tout… je vais 5 fois par semaine au restaurant et à ce prix je vous donne pleins de bien meilleures adresses !! Seul point positif le cadre .. mais rien d’autre .. a fuir donc pour aller voir de vrais cuisiniers . Sur leur site ils parlent de fruits mer .. où sont ils ?
64,sept. 2022,"2,0","Venue pour un repas de groupe, seul le cadre est sympa…. 1 personne au service pour 44 personnes… hors de prix pour ce qu’on a mangé. 
Je ne recommande pas."
65,sept. 2022,"1,0","Je remet mon avis google ici vu que le serveur m'a conseillé d'exprimer mon mécontentement sur ce site.

Je rejoins la majorité des avis. Le cadre est plaisant cependant cela ne fait pas tout!

Tous les plats ne valent pas forcément leurs prix mais certains restes acceptables. Ma grosse déception a été le ""moelleux"" qui est tout sauf un moelleux.  Attendez vous à un mix entre une mousse au chocolat et une crème de chocolat sans goût, noyé dans une sauce chocolat le tout pour 11€.
Mes amis ne recommandent pas non plus la pavlova qui est seulement une meringue et une confiture/gelée juste immangeable. 

Ce qui est d'autant plus décevant est lorsque nous faisons remonter notre déception au serveur! Celui-ci nous parle en premier d'encorner alors que personne n'en a commandé. Cela confirme qu'ils savent que ce qu'ils vendent n'est pas bon et que les avis google à propos de ce plat sont véridique. Mais la meilleure réponse reste ""tant que vous ne critiquez pas le service ça nous va, en cuisine ce n'est pas nous"" ça confirme encore plus la non-prise en compte de la satisfaction client, un ""Nous ferons remonter votre avis en cuisine"" aurait été plus adapté."
66,sept. 2022,"3,0","Très grande salle
Trop bruyant 
Belle terrasse 
Peu de place de parking 
Service rapide et précis 
Serveur très à l’écoute 
Copieux et goûteux"
67,juil. 2022,"1,0","Nous étions avec mon amie assez satisfaites du selcus avant la rénovation.
En effet le cadre est très beau une très belle terrasse mais le service est à revoir complètement 
Le serveur très hautain limite j ai eu l’impression de l embêter et à été moqueur lorsque je souhaitais avoir des précisions sur les plats .
D ailleurs le rapport qualité/prix n y étais pas l’assiette du thon était  bof rien d exceptionnel et l accompagnement froid.
Au prix affiché on s attend à mieux .
Le serveur nous a pressé à la fin du repas alors qu on voulait rester boire un verre celui ci nous a bien précisé  qu’il n y aurait pas forcément de place par contre ,nous devons libérer la table. Je suis déçue et cela a gâché notre soirée"
68,août 2022,"1,0","Très très déçu de notre visite au selcius pour commencer le serveur n’était pas du tout agréable 
Aucune recommandation de plats
Nous avons pris du poisson pour ma part je n’ai pas touché à mon assiette j’adore lencornet et celui pris au selcius était fade elestique et sans goût 
A la fin du service le serveur nous a oppressé pour payer ou il fallait très vite consommer à nouveau ! 
L’endroit est bien situé mais l’accueil et le service tellement mauvais que je n’y retournerai jamais"
69,août 2022,"4,0","Belle découverte, les serveurs sont accueillants et très aimables. Les entrées étaient bonnes ainsi que les plats. Le restaurant est très bien décoré et bonne musique."
70,juil. 2022,"3,0","Si les plats sont succulents, on ne peut pas en dire autant des serveuses….Que ce soit à l’apéro ou repas, elles n’apprécient manifestement pas l’humour sous toute ses formes malgré le respect qui leur est dû. En revanche, les serveurs, rien à redire, ils ont bien plus de recul et de politesse ! Bref….the place to be pour les trop sérieux et les coincés !  Dommage."
71,juil. 2022,"3,0",Cadre sympathique. L'apero était parfait avec un plat partagé. Les boissons ont été apportées bien  fraiches  et bien présentées. Ensuite l''attente a été très longue et les plats ne valent pas leur prix. Chapeau pour les serveurs aux petits soins.
72,juil. 2022,"1,0","Restaurant plutôt sympathique à première vue, une fois installé le cauchemar commence… 

Le service long, très long…! une attente interminable entre chaque boisson, faut réclamer l’eau à 5 reprises… et nous avons le droit à un VOILÀ !! 

Et les réflexions négatives s’enchaînent de la part de notre jeune serveuse irrespectueuse..!

Dommage vraiment car la nourriture était succulente.."
73,juil. 2022,"1,0","La présentation et le cadre sont sympathiques et réussis, les cocktails de qualité et bien dosés. Un serveur attentionné mais des plats pas à la hauteur du tarif (Burger détestable, Bar bon mais sans aucune sauce, la côte de bœuf acceptable). 
Les desserts sont clairement inadmissibles: évitez le pavlova qui n’avait rien d’un fait maison, limite industriel, le dessert au chocolat trompeur. Peu d’ambiance pour un vendredi soir, soirée ratée pour un tarif excessif."
74,juil. 2022,"4,0","Arrivé avec un apriori négatif sur cette adresse
j'ai été assez surpris. En effet, même si la carte
reste très restreinte pour les budgets moyens,
le rapport qualité prix était au rendez-vous. Le
tartare snacké est très bien assaisonné et les
pates fortes agréables. Pour ce qui est du
service, personnel tres serviable et souriant. Le
cadre est sympa, belle terrasse, je recommande
pour une soirée entre amis."
75,juil. 2022,"3,0",La carte ne comporte pas les ingrédients du plat à choisir. Il faut donc demander au serveur ce qu'il est sensé y avoir dans l'assiette. Par ailleurs le rapport qualité prix est excessif notamment pour les desserts. La terrasse est certes agréable l'été mais pour la même vue sur la Saône la terrasse du Dock 40 à côté est identique avec des tarifs moins onéreux. 
76,juil. 2022,"5,0","Restaurant très agréable, cadre idéal, notre serveur damien a été aux petits soins avec nous, le repas excellent, nous reviendrons avec plaisir"
77,mai 2022,"4,0","Un cadre superbe, un repas qualité prix raisonnable.
Les coupes de fruits un peu cher…
Je recommande tout de même ce joli restaurant"
