,Date,Notes,Commentaires
10,mai 2023,"2,0","Service très limite serveurs inexpérimentés qui nettoie la table après 2 demandes et après avoir dresser le couvert. 
Repas très moyen brochette de canard aux abricots sans saveur trop cuite avec beaucoup de gras servis avec des pâtes pas exceptionnelles. 
 Les produits de qualité et locaux ne compensent pas la médiocrité de la cuisine... 
Dommage j y allais régulièrement... "
11,juil. 2022,"5,0","J’en garde un très bon souvenir. Sortie avec bébé en poussette, cadre agréable, service vraiment top et cuisine excellente !"
12,oct. 2022,"3,0","Repas en famille à 4 avec réservation. 
Très bonne accueil,  les plats ne sont pas énorme tarte tain potiron en entrée, filet de truite.
Il devrait faire un menu à prix fixe pour 3 plats pour le week-end. 
Parceque là l'addition ça fait mal pour un bistrot.
171 € à 4 haï. "
13,août 2022,"3,0","Habitué des lieux puisqu'y venant plusieurs fois par an depuis plusieurs années, je trouve que la qualité et la quantité ne sont plus au rendez-vous. L'accueil moyen, un serveur en minimum syndical, une salade César (en plat principal) qui ressemble à une entrée ""améliorée"" avec quelques morceaux de poulets qui se battent en duel sur fond de lit de salade verte... Pas de quoi fouetté un chat... Payé 50€ pour 2 panachés, 2 salades bof et 1 dessert, ça fait cher le bistrot. J'ai connu bien avant avec des assiettes plus copieuses et un service souriant."
14,mai 2022,"2,0","Rapport qualité prix élevé 
Plats manque de « raffinements » même si nous ne sommes pas dans un restaurant bistronomique 
Assez bruyant - acoustique moyenne 
Malgré une bonne expérience à Ste Foy les Lyon , je ne recommande pas Montplaisir"
15,avr. 2022,"3,0","Trop cher pour la qualité. J’ai pris une salade lyonnaise comme plat. Franchement petite. Les croûtons à peine croustillants. Un œuf mollet bien cuit…… le tout pour 16€. 
A ce prix là on attendrait au moins une vinaigrette maison et pas industrielle
24€ au final avec un café et un verre de vin"
16,mars 2022,"2,0","Bonjour à tous,alors c'était bien jusqu'au dessert.Un goût très piquant 🤮pour la petite quenelle de crème fraîche posée délicatement à côté de sa tatin.Nous le disons au serveur au moment de régler..il s'empresse d'aller voir en cuisine, revient..et nous confirme avec ses plus plates excuses qu'il y a en effet un problème avec la crème fraîche ,plus très fraiche du coût 😲Alors merci pour l'honnêteté,mais le patron dixit le serveur n'a jamais voulu faire un geste commercial ni même nous offrir un cafe ! Voilà ä chacun sa conclusion ...."
17,déc. 2021,"5,0","Excellente cuisine avec un Menu original dans un très bon rapport qualité prix!!!!
dessert a la patate douce et crème orange amer aujourd'hui  un vrai délice!!!! 
une équipe jeune et très sympathique...a fréquenter sans modération"
18,nov. 2021,"2,0","Malgré le désir de mettre en avant des produits de la région, le bistrot ne propose pas des plats de qualité. La bavette était filandreuse et le lapin n’était pas cuit ; qui se trouve dans cette cuisine ? De plus, l’addition était beaucoup trop élevée.
Rien à dire sur le service."
19,juil. 2021,"4,0","Habitants à 200m nous sommes des habitués (3 ou 4 visites par an minimum depuis 5 ans).
La terrasse est agréable, au bord d'un parc permettant aux enfants de jouer en les gardant à l'oeil. La cuisine est bonne, faite maison. 
Mention spéciale pour l'andouillette, excellente. Desserts maison également.
Belle carte des vins. 
Nous reviendrons encore."
20,août 2021,"4,0","Jolie carte, vins sélectionnées.
Service parfait en terrasse merci Camille.....
Très bons plats.
Seule hic le prix du vin au verre"
21,juil. 2021,"4,0","Bon accueil. Terrasse très agréable. Serveur souriant
Les plats sont bons mais pour le prix la quantité n'y est pas du tout. C'est donc dommage."
22,mai 2021,"4,0","Une adresse plutôt agréable avec UN serveur très sympathique, la serveuse un peu moins. De bons conseils sur les produits à consommer et des prix plutôt normaux pour le centre ville de Lyon. Des produits plutôt de qualité. Pour une terrasse le midi je recommande."
23,juin 2021,"5,0","Un très bon restaurant, à quelques pas du coeur de Monplaisir. 
Carte variée; cuisine saine et goûteuse à partir de produits de qualité. 
Excellent accueil de la part du gérant et de son équipe. Le service est professionnel et chaleureux. 
Belle terrasse semi-ombragée. 
L'occasion de passer un très bon moment: efficace sur la pause de midi ou plus détendu en soirée."
24,oct. 2020,"1,0","Ne font pas appliquer les mesures sanitaires en vigueur, par contre ils en inventent d'autres (accessoirement absurdes) qu'ils se permettent de faire appliquer en les dictant tel des gendarmes. En tant que restaurateur il y a un minimum de savoir vivre et de respect de la clientèle à avoir.
Rajoutons à cela une serveuse d'une amabilité déplorable avec l'ensemble des clients présent. A licencier sans préavis.
Restaurant assez cher mais cela n'empêche pas que l'on essaye de vous facturer 2€ de plus discrètement au moment de payer."
25,juin 2020,"5,0","La terrasse n'est pas très belle, les tables... Bof, le serveur... un peu stressé au début...
La cuisine, les plats, la quantité est... exellente... Vraiment, un délices, la qualité des produits, l'envie du chef... Même le seveur est devenu très agréable. 
Je recommande 👍"
26,juin 2020,"5,0","Nous avons vraiment apprécié notre repas à l’esprit bistrot. Nous avons pu profiter du soleil sur la petite terrasse. Les plats sont excellents (la truite notamment). Le servie est agréable. 
Je recommande! "
27,mars 2020,"5,0","Mercredi 11 03 2020     1ere fois que nous déjeunons à ce restaurant
2 menus Entée  plat dessert  à 29 €    Oeuf cocotte en entrée  +++  Tartare de boeuf au couteau ( le normal suffit ) ++++    Café gourmant pour finir  ++
25 cl blonde  3€50     Verre de Moulin à vent  7 €
Service nickel par HERVE et la jeune femme
Terrasse ensoleillée et à distance de la route 
Recommandons sans réserve et y retournerons rapidement
PS: on ne peut réserver via la Fourchette pour le déjeuner"
28,mars 2020,"2,0","Le contenu de l’assiette ne justifie pas l’addition. Un seul employé pour la prise de commande, le service et l’addition semble un peu léger... "
29,févr. 2020,"5,0","Un accueil très sympathique pas une jeune femme, un cadre très couette. On peu voir la cuisine ouverte ou une autre jeune femme est le chef avec un jeune homme pour second. Tout les 3 font fonctionner le restaurant. Le menu était très bien de l'entrée au dessert. un amuse bouche très bon avec l'apéritif. Nous n'avons pas entendu entre les plats, le service impeccable."
30,févr. 2020,"4,0","Nous avons passé un très bon moment entre amis, la cuisine était superbe et le service au top. Adresse que je conseille. "
31,janv. 2020,"2,0","Assez prétentieux pour ce que c'est... de grandes assiettes peu remplies, des plats peu savoureux. Les pâtes à la fourme d'ambert trempaient dans une sauce qui s'apparentait presque à l'eau des pâtes qui aurait été mal égoutée. On aurait pu croire que le fromage avait été oublié... Le service était néanmoins sympathique et le cadre chouette ! Peut-être un mauvais jour ?"
32,janv. 2020,"3,0","Nous avons découvert ce petit restaurant au cadre agréable, accueil sympathique.
Avons pris à la carte car le menu proposé nous ne convenait pas vraiment. Plat copieux mais un peu trop de brisure grillée sur mon poisson. Pas mal de choix en desserts, mais déçu par le baba au rhum aux confits de citron, ce n'était pas un mauvais dessert mais ce n'était pas la texture du baba et j'aurais aimé vraiment avoir un morceau de citron confit."
33,déc. 2019,"4,0","Un superbe accueil de la part de la serveuse et du cuisinier dès notre arrivée. Un petit en-cas pour commencer. Celui de notre choix.
Des plats copieux et gourmands et des desserts délicieux. 
Le chef est venu nous saluer avant de partir. A l'encaissement rien à dire c'était top.
Je recommande ce restaurant à 100% et je reviendrai."
34,déc. 2019,"2,0","Cher pour le prix, assiette de foie gras maison (15€) pour 4 avec un peu de chutney de coing et de grosses tranches de pain de campagne (!), puis merlu sec et sans de sauce, et (autre plat) saucisson lyonnais 5 tranches seulement, et andouillette de ""Bobosse"" sans goût et petite, + panier de frites trop cuites avec beaucoup de chutes, enfin baba au Rhum très sec."
35,déc. 2019,"4,0","Nous sommes venus déjeuner dans le cadre d'un coffret cadeau Wonderbox. Dès la réception tout est calé et nous savons exactement à ce que nous avons de prévu dans le cadre de ce coffret.
Accueil très chaleureux, prise de commande commentée et rapide. Service parfait et très souriant. Personnel jeune et dynamique.
Pas d'attente, assiettes bien présentées et chaudes.
Parfait à recommencer."
36,nov. 2019,"4,0","Grande table pour un repas entre collègues un vendredi soir.
Excellent accueil, service rapide et souriant. Des plats bien présentés très bons et copieux . Très bonne surprise que ce petit restaurant. A recommander "
37,nov. 2019,"5,0","Nous avons déjeuné par hasard un dimanche midi avec des amis à l'Esprit Bistrot Monplaisir et nous n'avons pas été déçus ! Tout était bon, de l'entrée au dessert, des plats simples mais très bien préparés. Mention spéciale pour le serveur, agréable, souriant et très pro ! Le cadre est sympathique, chaleureux et sans chichis. Nous y retournerons :)"
38,oct. 2019,"4,0","Un accueil très agréable.
Des plats simples et bons.
Une adresse à retenir pour passer une bonne soirée "
39,oct. 2019,"1,0","J'ai commandé des cuisses de grenouilles en persillade en pensant me régaler. A la première bouchée j'ai su qu'elles étaient surgelées. Aucune saveur, de l'eau en bouche à chaque bouchées. La serveuse a confirmé qu'il s'agissait d'un produit surgelé, mais aucune indication sur la carte, et aucun geste commercial à la suite du mécontentement. 19€ pour 6 cuisses surgelées c'est clairement du vol. Les desserts sont bon mais portion dérisoire au vu du prix.
A fuir."
40,oct. 2019,"5,0","Sortie en couple dans un endroit au personnel fort agréable, qui personnalise et s’intéresse à sa clientèle (peu fréquent de nos jours...).
Une carte simple et efficace: je souligne la qualité des mets réalisés parle le Chef! Bravo. 
Le service en salle réalisé par le Chef en personne et son collaborateur est rapide et de qualité, toujours un petit mot pour vous faire plaisir. 
Que dire du rapport qualité/prix: 44€ pour deux adultes avec un apéro... pas de quoi de faire mal au porte monnaie!
À recommander!"
41,sept. 2019,"4,0","Dans le cœur du quartier de Monplaisir où se développe la mal bouffe avec des enseignes comme bistrot autrement, ce restaurant légèrement en retrait de la place Ambroise courtois se distingue par le calme de sa localisation, la qualité correcte de ses repas et la serviabilité de son personnel "
42,août 2019,"4,0","Livraison par uber eat.
Livraison dans les temps. Commande : un gaspacho et une salade chèvre et miel. Côté gustatif très bon, rien a dire, côté quantité à revoir, 8€ pour le gaspacho et 15 € pour la salade avec 2 morceaux de chèvres chaud, très cher pour la quantité servie. 
Effort à faire sur la quantité car le prix n'est vraiment pas en adéquation, dommage car les saveurs sont là.

"
43,juin 2019,"5,0","De loin le meilleur restaurant du secteur. Serveur adorable, carte alléchante et prix doux(environ 30€ par personne pour copieux repas et boissons). Je recommande !!!"
44,mars 2019,"4,0","Nous avons trouvé cet endroit via TripAdvisor. Bon accueil, plat copieux et très frais, endroit agréable. Un très bon moment. Merci"
45,mars 2019,"4,0","L’accueil et le service sont très sympas et prévenants. Les plats et desserts sont très bons, avec une mention spéciale de mon fils sur le burger montagnard qu’il a qualifié de « meilleur qu’il ait jamais mangé ». Et il en a mangé des burgers ! La carte est suffisamment variée pour que tout le monde y trouve son compte."
46,mars 2019,"5,0","Nous avons passé une très bonne soirée , la carte est variée, les plats sont délicieux et le personnel est très sympathique. Je recommande"
47,mars 2019,"4,0","L'accueil est très sympathique et chaleureux, la salle est spacieuse et agréable avec sa cuisine ouverte. Les plats sont bons, copieux et bien cuisinés. Des produits frais et du goût. Les menus du soir sont à 26€ et 30€ avec entrée, plat et dessert. Le prix est peut être quelque peu élevé mais j'y retournerai avec grand plaisir."
48,févr. 2019,"5,0",Un super déjeuner au sein de l'Esprit Bistrot de Monplaisir. Ambiance conviviale et chaleureuse. Je recommande!
49,janv. 2019,"4,0","Un petit restaurant type brasserie sympathique avec une carte agréable composée de produits frais travaillés maison.
Le personnel est très agréable et aux petits soins.
Le seul reproche une salle vite bruyante.
Nous avons passé une très bonne soirée."
50,déc. 2018,"4,0","Des plats de qualité, faits maison et excellents (Baba au rhum... miam !!!!) et un service très sympathique. Deux cadeaux nous ont été remis pour s’excuser d'avoir oublié d'appliquer la remise. Nous reviendrons et recommandons vivement cet établissement très sympathique."
51,déc. 2018,"5,0",Personnel sympathique et serviable. Repas et ingrédients de qualité. Je recommande l’esprit bistrot.
52,déc. 2018,"5,0","Restaurant chaleureu, convivial, 
Équipe très pro service au top 
Plats exelent 
Je le recommande vivement"
53,déc. 2018,"5,0",Accueil chaleureux ambiance sympa et surtout repas très très bon de qualité je recommande fortement.
54,déc. 2018,"5,0","Un accueil parfait, un repas succulent (tarte tatin aux légumes, ravioles à la crème d’ail et tarte tatin au dessert), de la cuisine faite maison avec des ingrédients de qualité. Ma fille de 3 ans s’est régalée également et a été très bien accueillie. Merci pour ce très bon moment nous reviendrons avec grand plaisir."
55,nov. 2018,"5,0","Nous sommes ravis de cette découverte. Un restau pas loin de chez nous, où nous sommes très bien accueilli, service pro, cuisine ouverte sur la salle, de bons produits de saison... Que demander de plus ? Nous reviendrons !"
56,oct. 2018,"4,0","Accueil chaleureux
Décoration bistrot agréable
Menus et carte attractifs
Cuisine maison goûteuse
Portions généreuses 
Produits en majorité régionaux
Service attentionné quoique un peut lent
Bonnes explications sur les plats et la provenance des produits 
Addition correcte 
Vaut le détour "
57,oct. 2018,"1,0",Nous avons déjeuner dans ce restaurant en groupe de 10 avec resa à l avance. Tout le monde passe sa commande mais la moitié des entrées ne sont jamais arrivées pour cause d oubli. Les plats ne sont pas terribles du tout. Heureusement qu un geste a été fait à l’addition car nous étions très déçu !
58,août 2018,"2,0","Rapport qualité prix très moyen. Plats à 15€ euros pour 3 ingrédients à l’intérieur. 
Salade Lyonnaise : salade, croûtons et un œuf. Nous avons trouvé ça abusif. "
59,août 2018,"4,0","Nous avons pu profiter d une belle terrasse,  avec un excellent accueil du serveur.  Le service est efficace,  les prix corrects.  La nourriture est bonne,  pas exceptionnelle mais largement suffisant pour passer une excellente soirée 
Je recommande donc ce bistrot de quartier sans aucune hésitation "
60,août 2018,"5,0","l’accueil est très chaleureux afin de nous faire passer un agréable moment à table .
carte gourmande et cuisine raffinée "
61,juil. 2018,"4,0","Ça me ferait pas traverser Lyon, mais habitant pas loin c'est un bon resto pour les soirs de ""j'ai pas envie de cuisiner"".
La carte est variée et change régulièrement, tout à l'air d'être maison et les produits sont frais. Choix de vin au verre correct
La terrasse 
LE + : la Ninkasi à la pression :o)"
62,juil. 2018,"3,0","La carte est sympa avec les plats de saison, les plats à l'année et le menu du jour. Les plats sont plutôt bons. Mais le service est un peu désordonné (les plats n'arrivent pas en même temps pour tout le monde à table). J'ai été déçue par la salade au St Marcellin : ravie en voyant arriver une énorme assiette qui, en fait, ne contient quasi que de la salade verte, quelques dés de tomates et 4 mini croustillants de St Marcellin. Le plat est cher pour de la salade verte."
63,juin 2018,"3,0","Repas organisé pour 24 personnes définit à l’avance
Service rapide et percutant.
Repas correct et bon.

"
64,juil. 2017,"4,0","dedans ou dehors selon la saison, ce restaurant est accueillant avec un chef inventif.
jamais déçue après plusieurs passages."
65,juin 2018,"1,0","J'ai eu le malheur de commander une salade lyonnaise à emporter. Le plat ressemble pas du tout à une salade lyonnaise. 2 feuilles de salade tout me molle qui se court après, des croûtons imbibés d'huile, trop de lardons, l'oeuf mollé trop cuit. Bref, un plat qui ne devrait pas être sorti dans un restaurant. Très déçu."
66,mai 2018,"2,0",Le bistrot a-t-il perdu son esprit. Ce soir j’ai été déçu par la cuisine au point de renvoyer un dessert sans goût. Le service est rapide et agréable mais la cuisine n’a plus l’esprit bistrot que je connaissais 
67,mai 2018,"3,0","L’endroit est jolie et le service est très agréable. Le plat du jour était plutôt bon mais sans grande originalité.
Le dessert, un café gourmand, présentait 3 petites portions mais l’une d’elles était affreusement amère, immangeable.
Avis mitigé sur ce repas."
68,avr. 2018,"3,0","la serveuse était sympathique. Mais deux plats à la carte pour un prix vraiment non  justifié...:un gratin de ravioles à la tomate plutôt bon ,mais pour 16eu...bof..!
et un ""tajine d'agneau aux abricots"" avec exactement 5minuscules morceaux de viande peu tendres,  dans une sauce très liquide qui ne rappelait pas un tajine ,  avec surtout des poivrons et 1 abricot,servi  avec pommes  de terres sautées ou légumes.Avec autant de sauce liquide il aurait mieux fallu de la semoule, ou une sauce plus confite...
Plat décevant pour ce prix , plus digne d'un plat du jour vu la quantité de viande!
Dommage , le gout était plutôt bon sinon..."
69,avr. 2018,"3,0","Midi en terrasse entre collègue... Nous avons eu beaucoup de chance de trouver un midi une place de libre en terrasse sans avoir réservé (je ne vous conseille pas). Les serveurs sont très aimables. Nous avons l'habitude de venir dans ce restaurant et cela ne s'arrange pas : il ne faut pas être pressé car le service est très très long. Mais bon une fois qu'on le sait ... Par contre, pour une fois j'ai pris le burger : 16 euros! à ce prix là on s'attend à quelque chose de sympa. Au final, non respect de la cuisson de la viande, de la salade, une sauce (je suis désolée) mais sans goût. à ce prix là, je pense qu'il pourrait y avoir un morceau de tomate ou des cornichons ou encore des oignons. Sincèrement pour 1h d'attente et 16 euros, je dis non... Dommage car le coin est sympa, mais cette fois-ci c'était notre dernière fois dans  ce restaurant. Point positif : les frites étaient bonnes."
70,avr. 2018,"1,0","Servis 50 minutes après la commande (1h pour la dernière assiette), plastique retrouvé dans une des assiettes, cheveu dans l'autre, pâtes servies froides et sans goût, viande fade et pas l'impression que cela perturbait outre mesure le personnel qui s'est à peine excusé. Cet endroit, contrairement à son apparence sympa, n'est pas du tout à recommander, surtout au vu des prix proposés."
71,avr. 2018,"1,0","Très déçu !
La cuisine se veut huppée, régionale, sélectionnée avec soin. Et pourtant, parmi les 11 plats commandés (tous servis après 1h d'attente...), l'un était froid, le suivant contenait un cheveu, le dernier un morceau de plastique...
A ce prix là, il est préférable d'aller dans un autre restaurant du quartier. A éviter donc."
72,déc. 2017,"3,0","J'y suis allé à midi et le soir. Tout est moyen : le service comme la cuisine, sauf les prix qui sont trop élevés."
73,mars 2018,"2,0","Accueil sympathique 
Beaucoup de doute sur la cuisine tout maison !
La viande très douteuse comme maquillée, odeur bizarre, et dure.
Le désert un vacherrin : une boule de glace avec un chapeau de meringue de chaque côté. 
Je pensais me régaler en regardant la carte sur leur site internet, malheureusement je fus très déçu, je ne n'y remettrais pas les pieds !"
74,janv. 2018,"4,0","Resto sympa, service rapide, acceuil agreable, cuisine tres bonne...bref tout ce qu on attends d un bistrot de quartier..."
75,janv. 2018,"4,0",Un endroit simple d'accès et un cadre sobre qui offre une sensation de bien être. D'autant que le personnel est resté très avenant. Un restaurant qui mérite d'être testé; vous y reviendrez certainement.
76,déc. 2017,"5,0","Beaucoup de restos sympa pour déjeuner dans le quartier mais celui-ci est spécial. C'est celui où l'on va quand on a envie de très bien manger, de se poser, de lâcher un peu la journée de boulot, et d'être particulièrement bien accueilli. Le service orchestré d'une main de ""chef""... est particulièrement charmant."
77,déc. 2017,"5,0","Nous avons mangé à deux en semaine avec une réservation La Fourchette 
L'accueil fut parfait : le serveur charmant et à l'écoute 
Nous avons aimé le flan de carotte et son coulis de poivron en apéro
Nous avions prévu de prendre un plat et un dessert mais une entrée nous a fait fortement envie
Le serveur a accepté que nous la prenions à deux :les os à moelle étaient parfait !!
Les plats furent tout aussi bon
Seul bémol la mousse au chocolat trop sucré 
Mais dans l'ensemble nous avons vraiment bien aimé le repas 
À essayer sans tarder"
78,déc. 2017,"3,0","Très bon accueil, foie gras délicieux mais pour la suite gratin de ravioles très gratiné et raplapla, tartare avec assaisonnement étrange mais ardoise correct de poisson.
A refaire pour confirmation car il nous a semblé qu'il y avait eu un problème en cours de service"
79,nov. 2017,"4,0","Un repas en sortie de réunion. Nous avons été vite servis dans un cadre et une ambiance sympathiques. Les plats servis étaient bons et bien présentés, les produits frais.... J'aurais apprécié un peu plus de légumes mais je suis un gros mangeur...
Tarte praline succulente en dessert et, au moment de l'addition les cafés nous ont été offerts... C'est le 2eme que je teste de cette petite chaine ... plutot sympa!"
80,mars 2017,"4,0","Cuisine semi gastronomique, c’était la troisièmes fois que j’ai mangé à ce restaurant. À recommander "
81,nov. 2017,"4,0","Plats de qualité servis rapidement, ambiance bistrot, service aimable et à l’écoute.
Mention spéciale pour les boissons (vin et bière).
Entrée : œufs pochés façon meurette (très bon).
Plats : Quenelles.
Dessert : mousse au chocolat"
82,nov. 2017,"4,0","Le restaurant faIt parti d'une petite chaîne,  il y en a 2 autres comme celui ci situés ailleurs. Il est un peu excentré de la place monplaisir. Les serveurs étaient très sympas. C'est plutôt conviviale. La cuisine est fraîche et c'est bon !!"
83,nov. 2017,"5,0","Très bonne cuisine un très bon rapport qualité prix
Des recettes originales et goûteuse et un accueil très sympa"
84,oct. 2017,"4,0",Très bon rapport qualité prix pour une cuisine maison et de saison. Service rapide et agréable. Excellente adresse pour un déjeuner entre amis: à  refaire!
85,oct. 2017,"1,0","Venue en groupe, ensemble très décevant, cuisine sans saveur, longue attente 
Un tajine qui n'avait de tajine que le nom (citrons confits, on les cherche encore) un osso bucco qui fait penser à une cote de porc, côté cuisson pas de respect des demandes.
Bref passez votre tour et allez voir un  vrai bouchon ..."
86,oct. 2017,"3,0",Très bon accueil et serveuse très rapide ! Jolie présentation des plats. Par contre on entend toute là conversation des hommes en cuisine. J'ai pris un tartare de bœuf et mon copain un gratin de raviole. La viande n'était pas tendre voire un peu dure et la ratatouille juste tiède. Les ravioles étaient un peu trop cuites. On a voulu tester et nous faire notre propre avis: mitigé !
87,oct. 2017,"5,0","Un grand merci au chef Herve et à son équipe .Des plats bien garnis nous avons était très bien servi avec une  hotesse très souriante .
Je reviendrais sans hésitation. "
88,août 2017,"1,0","les repas sont arrivés tièdes, une cuisse de canard crue et un burger avec une viande douteuse, le service très moyen et désinvolte!"
89,juil. 2017,"1,0","Longue attente des plats. Les serveurs ne communiquent pas avec la cuisine ce qui fait que lorsque vous commandez un hamburger, la serveuse revient finalement un quart d'heure plus tard pour vous expliquer qu'il n'y a plus de steak haché pour faire le hamburger. Du coup vous re-commandez à nouveau un nouveau plat : des pâtes avec des légumes (14 euros quand même). Au final, ce plat tant attendu arrive tiède, pas assez salé - à mon goût - et peu garni. Lorsque vous demandez s'ils ont du parmesan  ou ne serait-ce que du gruyère, on vous rétorque qu'ils n'en n'ont pas ou plus non plus. Enfin, attention à l'erreur sur la carte des desserts : le fondant au chocolat qui vous est proposé est en réalité un moelleux au chocolat. Bref, c'est un restaurant qui m'a semblé désorganisé, cher et prétentieux."
90,juil. 2017,"1,0","Nous étions venus pour un repas entre amis, et nombreux ont été déçus... Les plats sont chers, plusieurs plats n'étaient pas disponible, la cuisson des viandes ne convenait pas... L'attente était longue et les portions limitées."
91,juil. 2017,"3,0","Éts agréable, bon accueil. en ce qui concerne les mets c 'est un peu décevant; les pommes de terre, coupées irrégulièrement, étaient donc pour certaines , pas assez cuites, c'est médiocre et inadmissible pour des pros.le service sur ardoise c 'est bof et la quantité n'est pas au rendez vous. dommage."
92,juin 2017,"5,0","Monsieur Herve et son équipe au top, très commerçants et souriants. Cadre très sympa et propre. Cuisine basse température gérée à la perfection. Possibilité de faire une pétanque afin de continuer l agréable expérience "
93,mai 2017,"1,0","Venus pour partager un bon moment entre amis, l'attente était interminable, le service d'une lenteur et inorganisé, une serveuse pas du tout mais alors pas du tout professionnelle, qui de plus renverse le plateau de digestif sur les convives !
Un patron pas gracieux et encore moins commerçant, des assiettes très peu garnies, une qualité moindre d'une assiette à l'autre ... Je déconseille TRÈS vivement !"
94,avr. 2017,"3,0","Cela fait 3 fois que je viens dans cet établissement. Les expériences sont variées et mon avis reste donc partagé. Les produits sont frais, mais la mise en œuvre est parfois défaillante : Une sauce trop moutardée qui « tue » la saveur des produits d’une salade, un œuf meurette dont la sauce au vin rouge n’est pas assez cuite, un gratin de ravioles trop cuit (pourtant délicieux à la bonne cuisson), une tarte tatin qui n’est pas au niveau requis. C’est dommage, le lieu est agréable, les produits employés sont de qualité et le service est vraiment aux petits oignons pour les clients. Il y a donc du potentiel, mais il est gâché."
